Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"atypical, atypical lobular hyperplasia, na",2.99E-06,0.998134077,4.82E-08,7.22E-08,7.54E-07,2.76E-06,8.24E-08,5.00E-09,1.66E-11,2.39E-07,0.00075201,5.06E-10,1.63E-10,7.50E-08,2.22E-07,3.41E-07,6.64E-06,8.73E-06,8.75E-08,2.06E-06,2.52E-11,4.64E-09,2.08E-06,6.33E-07,"atypical, atypical lobular hyperplasia, na"
"atypical, fibroadenoma, na",8.19E-07,1.72E-07,0.086288564,1.50E-07,3.68E-07,0.090209141,3.47E-07,9.05E-07,2.01E-08,1.31E-10,3.98E-08,5.14E-07,0.094030753,3.48E-11,1.95E-09,3.14E-08,1.85E-05,0.000105752,7.64E-11,8.76E-07,2.74E-09,2.28E-08,1.67E-07,1.65E-07,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",4.74E-06,3.53E-07,0.999791205,1.06E-07,1.08E-05,5.72E-12,3.66E-09,2.25E-09,7.99E-10,1.56E-11,7.66E-08,2.12E-11,3.15E-05,3.74E-05,8.96E-08,9.98E-08,4.88E-09,9.89E-08,8.30E-11,3.00E-06,6.92E-10,4.04E-10,1.14E-07,4.79E-07,"atypical, fibroadenoma, na"
"benign, sclerosing adenosis, na",1.03E-08,1.90E-07,7.23E-06,5.14E-05,2.00E-06,5.56E-09,1.40E-07,5.38E-06,4.98E-05,1.27E-08,1.30E-06,0.999998271,4.25E-08,2.44E-05,1.36E-06,2.35E-06,0.000493773,1.92E-05,3.66E-07,4.07E-06,3.07E-07,2.84E-09,1.11E-06,5.86E-07,"benign, sclerosing adenosis, na"
"breast cancer, invasive, ductal",6.11E-11,4.29E-12,9.38E-10,4.29E-10,4.79E-08,1.32E-11,9.38E-10,1.22E-08,1.49E-08,7.03E-10,1.54E-09,2.05E-10,3.78E-11,3.13E-06,3.01E-13,2.56E-08,0.999997854,6.35E-09,1.11E-09,1.85E-08,9.86E-09,3.63E-11,1.79E-13,3.78E-08,"breast cancer, invasive, ductal"
"benign, cyst, na",2.89E-07,4.83E-06,5.35E-06,1.97E-07,3.36E-06,3.47E-05,0.999953926,1.97E-05,9.54E-06,1.83E-07,6.34E-06,1.93E-06,5.62E-06,2.51E-07,3.33E-08,2.51E-07,6.45E-06,1.85E-05,1.45E-06,5.49E-06,4.83E-06,5.40E-07,1.37E-06,4.81E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",9.86E-11,1.42E-12,1.16E-09,4.93E-10,2.68E-08,1.40E-11,5.56E-10,3.24E-08,1.67E-08,2.99E-10,1.45E-09,1.08E-10,3.30E-11,1.61E-07,5.95E-14,1.55E-08,0.99999851,5.41E-08,2.45E-09,7.09E-08,4.30E-08,1.17E-10,6.52E-13,7.16E-08,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",2.78E-08,4.24E-06,0.000133428,2.35E-07,4.27E-06,0.990792334,1.44E-08,3.06E-06,1.25E-05,8.81E-08,3.76E-05,2.86E-06,0.003148228,2.58E-06,7.85E-05,1.60E-06,3.96E-07,7.73E-06,3.15E-06,5.62E-07,3.08E-07,1.84E-08,1.62E-09,2.59E-07,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",2.98E-06,0.973660231,1.68E-07,9.91E-08,2.97E-06,2.02E-11,1.53E-05,6.49E-08,0.00523328,4.60E-09,4.17E-06,0.00356376,2.46E-09,3.21E-07,2.28E-06,7.03E-07,1.66E-05,6.35E-06,1.13E-08,1.41E-06,2.62E-11,2.52E-09,6.63E-07,2.47E-07,"atypical, atypical lobular hyperplasia, na"
"benign, usual ductal hyperplasia, na",2.38E-06,2.78E-08,4.32E-10,6.37E-10,2.44E-07,1.26E-09,2.56E-06,1.81E-08,2.79E-10,1.50E-09,4.48E-08,5.70E-10,0.99775213,0.002616115,5.89E-09,4.16E-08,5.93E-09,1.78E-09,4.61E-09,1.70E-07,1.37E-10,7.85E-12,5.60E-06,8.45E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.52E-10,2.30E-08,6.78E-07,5.48E-05,9.31E-06,1.69E-11,5.07E-09,4.10E-08,3.14E-08,0.002590406,5.76E-08,0.000242145,4.57E-11,0.123106152,3.18E-06,2.67E-06,5.60E-06,3.51E-09,4.27E-10,9.25E-07,3.72E-07,4.76E-10,4.81E-08,4.02E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",3.05E-07,1.70E-07,7.51E-08,2.14E-08,1.24E-07,4.69E-07,1.51E-07,2.71E-06,3.48E-08,2.40E-09,2.16E-08,1.02E-07,1.52E-07,4.10E-08,1.27E-09,3.66E-07,1.35E-07,9.19E-07,1.18E-07,1.66E-06,3.79E-09,4.76E-07,0.999999881,4.01E-07,"breast cancer, na, na"
"breast cancer, na, ductal",1.39E-08,4.17E-09,2.72E-07,6.38E-07,1.28E-07,7.68E-07,2.73E-06,2.36E-05,2.87E-06,7.53E-07,4.61E-09,5.51E-08,5.38E-08,3.06E-05,3.31E-12,1.97E-08,2.89E-06,3.78E-08,4.30E-06,3.58E-06,0.999991477,0.000108602,6.51E-06,3.44E-06,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",1.24E-08,6.27E-12,1.07E-10,2.25E-09,1.26E-07,7.48E-11,4.25E-11,4.56E-09,7.90E-10,1.86E-09,5.15E-10,3.73E-11,1.35E-11,1.43E-08,2.42E-13,5.47E-08,0.999999762,2.26E-07,1.34E-08,2.66E-08,1.56E-09,1.05E-10,8.82E-13,7.65E-08,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",2.45E-07,0.989534557,0.002659282,2.36E-10,2.06E-06,9.65E-09,0.00061557,1.79E-06,6.20E-09,8.06E-12,4.27E-05,2.54E-09,1.96E-05,1.23E-06,7.23E-07,5.09E-08,3.86E-07,0.006640998,6.13E-08,3.41E-07,9.15E-10,6.77E-09,5.82E-06,1.69E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",5.63E-10,2.57E-11,1.22E-09,3.80E-10,1.15E-07,9.66E-14,1.10E-10,1.30E-09,1.48E-08,2.81E-10,2.95E-09,2.06E-08,2.46E-12,9.76E-07,7.81E-11,1.76E-08,0.999977648,2.85E-08,3.77E-09,1.02E-08,1.16E-09,4.33E-10,6.31E-15,1.51E-08,"breast cancer, invasive, ductal"
"benign, cyst, na",3.41E-07,2.90E-06,1.51E-05,1.98E-07,2.58E-06,0.015813401,0.989142001,1.52E-05,5.56E-06,1.26E-07,1.99E-06,2.70E-06,5.63E-07,3.47E-07,6.05E-08,1.98E-07,2.03E-06,1.27E-05,1.70E-06,2.83E-06,6.84E-06,4.93E-07,1.73E-07,4.28E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",1.06E-09,9.88E-10,1.01E-08,9.62E-09,1.84E-06,1.71E-11,1.24E-08,3.43E-08,3.59E-08,4.34E-11,1.78E-07,4.03E-09,0.001204818,0.00279135,4.74E-11,4.06E-07,0.999298215,5.03E-08,4.93E-08,7.73E-08,2.03E-08,3.11E-11,3.36E-11,3.27E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.00E-06,1.30E-06,0.999999404,2.00E-07,1.03E-06,1.61E-06,1.56E-06,9.66E-06,5.54E-06,9.20E-10,2.82E-07,3.76E-05,4.20E-07,7.90E-06,2.13E-07,3.71E-07,1.81E-07,7.15E-06,4.95E-09,2.31E-06,6.97E-06,1.48E-07,5.95E-06,4.99E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",3.26E-07,2.05E-06,9.31E-05,2.03E-05,2.09E-05,1.02E-05,1.60E-07,3.22E-06,1.45E-05,0.998932719,3.32E-06,1.84E-06,5.69E-06,7.17E-08,3.16E-05,2.19E-06,8.83E-07,2.23E-06,1.07E-06,5.81E-06,1.28E-05,1.42E-06,5.29E-07,3.46E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",1.38E-08,4.17E-11,8.85E-11,2.42E-09,1.31E-07,1.48E-12,4.05E-10,3.15E-10,8.39E-11,8.09E-10,1.08E-09,3.83E-11,9.02E-11,0.889422059,6.54E-12,6.65E-08,0.05431857,2.90E-11,9.72E-10,1.73E-08,3.89E-06,1.47E-11,3.04E-11,9.86E-08,"breast cancer, in situ, ductal"
"benign, cyst, na",6.09E-09,9.31E-07,0.000357615,1.14E-06,6.00E-05,1.60E-09,0.999504268,4.58E-08,0.000791917,1.50E-07,4.02E-05,1.38E-10,4.58E-05,7.39E-09,2.15E-06,1.54E-07,1.69E-09,5.15E-05,2.34E-07,2.26E-06,3.55E-06,5.49E-07,1.26E-08,2.73E-06,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",3.37E-07,0.999932289,1.85E-05,2.22E-08,5.29E-06,1.49E-07,3.94E-05,3.76E-06,1.53E-07,4.08E-09,1.91E-06,4.71E-06,2.90E-07,4.83E-08,7.97E-07,5.56E-07,2.04E-05,0.000628233,5.59E-06,1.45E-06,2.20E-08,6.08E-07,0.000192634,1.03E-06,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",9.21E-07,3.10E-07,2.19E-07,7.01E-07,7.42E-07,0.999963999,2.16E-09,1.93E-06,1.05E-08,6.80E-08,6.33E-09,2.26E-08,7.19E-08,3.85E-07,4.73E-09,5.49E-07,3.03E-06,3.71E-07,3.95E-06,6.50E-07,2.53E-06,2.74E-08,9.04E-07,5.35E-07,"benign, apocrine metaplasia, na"
"breast cancer, na, na",2.50E-07,2.84E-07,2.51E-09,2.74E-08,3.29E-08,1.44E-07,8.14E-08,3.64E-06,1.03E-08,2.96E-09,9.88E-09,2.24E-08,7.06E-09,6.68E-09,9.15E-10,2.89E-07,1.92E-08,1.06E-08,2.47E-08,2.31E-06,1.94E-09,7.16E-06,1,1.58E-07,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.0608043,0.884985328,9.15E-09,6.27E-08,8.54E-06,3.40E-12,1.11E-07,2.73E-09,8.04E-10,5.73E-07,2.49E-07,9.05E-13,3.82E-07,8.66E-06,4.51E-07,8.10E-07,6.64E-07,4.82E-08,6.60E-06,1.44E-06,6.18E-11,4.96E-09,1.57E-07,7.57E-07,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",9.09E-06,0.000103633,1.73E-05,3.19E-05,7.50E-05,2.04E-05,6.58E-07,1.04E-05,6.47E-07,0.999850154,1.35E-05,1.47E-06,1.13E-06,1.14E-06,2.62E-05,4.32E-06,1.09E-05,6.97E-07,3.04E-07,1.46E-05,1.08E-05,2.27E-06,4.48E-07,1.46E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",7.53E-08,4.69E-09,4.32E-10,8.06E-08,3.80E-07,5.48E-08,5.62E-11,7.61E-11,9.25E-08,5.50E-11,5.77E-09,6.70E-12,7.14E-13,0.999889135,2.00E-05,1.92E-06,2.06E-11,1.50E-12,1.39E-10,8.78E-07,3.42E-09,4.83E-10,9.93E-08,4.87E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.44E-11,3.15E-11,4.52E-10,1.57E-09,6.34E-08,1.11E-10,9.57E-10,7.88E-09,7.84E-09,9.98E-10,1.52E-09,1.26E-09,7.55E-12,7.24E-09,2.40E-14,3.40E-08,0.99999994,4.87E-08,5.14E-07,4.14E-08,3.71E-08,6.44E-10,3.27E-13,1.96E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.61E-06,0.04057223,5.45E-09,5.12E-09,3.87E-07,5.93E-08,1.98E-09,4.21E-08,5.04E-11,5.42E-10,3.72E-08,2.89E-07,1.20E-06,2.65E-06,0.042554792,2.09E-06,6.68E-08,2.79E-06,2.47E-06,2.21E-05,3.81E-12,7.81E-08,6.08E-10,4.67E-08,"breast cancer, in situ, lobular"
"benign, cyst, na",1.08E-06,1.79E-07,0.000117933,1.97E-08,4.41E-06,7.64E-08,0.000103042,4.04E-07,0.070300899,8.93E-09,3.41E-06,1.15E-10,0.953484058,6.26E-07,7.47E-08,7.56E-08,1.33E-08,2.14E-06,6.92E-09,9.96E-07,1.31E-07,4.67E-09,3.93E-08,1.11E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",1.89E-09,1.10E-09,4.62E-07,4.80E-09,6.73E-08,3.76E-12,2.19E-10,3.43E-09,5.87E-08,1.77E-10,1.97E-08,2.17E-11,7.42E-13,3.31E-09,2.77E-12,7.89E-08,0.999999762,9.95E-10,1.24E-08,3.25E-07,2.87E-09,5.55E-09,2.45E-11,1.64E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",5.09E-07,9.37E-07,0.99999994,3.88E-08,3.71E-07,3.49E-07,1.45E-07,2.10E-06,6.73E-08,1.27E-10,2.34E-07,4.01E-07,9.35E-08,5.15E-07,3.31E-07,7.44E-08,5.89E-07,1.56E-06,5.33E-09,1.24E-06,1.10E-07,2.48E-08,1.05E-07,5.30E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",4.09E-10,8.58E-10,1.37E-07,1.35E-08,8.35E-07,9.80E-08,1.65E-08,3.14E-07,2.04E-07,2.58E-09,1.85E-08,7.85E-08,1.11E-07,0.99846518,2.85E-10,3.31E-07,0.000359878,1.09E-08,2.26E-08,1.09E-07,0.000227187,3.46E-11,1.91E-08,2.21E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",3.06E-06,1.97E-06,2.07E-05,3.90E-07,9.64E-07,1.16E-05,5.97E-06,3.74E-05,4.09E-06,1.11E-07,4.49E-07,3.12E-06,4.36E-06,1.49E-07,1.28E-07,1.91E-06,3.76E-07,6.27E-06,1.81E-06,1.81E-05,1.62E-06,3.82E-05,0.999914765,1.16E-05,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.001213506,2.32E-05,3.54E-05,1.13E-06,2.20E-06,3.27E-08,4.37E-06,1.49E-06,2.46E-07,1.26E-06,1.06E-08,0.002936076,0.9999066,8.83E-10,7.71E-09,3.10E-07,0.000343092,1.51E-05,6.23E-07,7.59E-07,2.33E-09,5.70E-10,3.42E-09,9.50E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",4.85E-09,1.81E-08,2.37E-12,0.00041554,4.24E-07,1.52E-07,6.34E-10,9.69E-12,3.57E-09,4.42E-08,1.52E-08,1.04E-10,2.21E-13,0.997477651,1.89E-05,5.56E-06,4.32E-09,3.22E-12,8.81E-10,9.32E-08,2.80E-09,7.43E-12,4.19E-10,1.66E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.31E-09,2.53E-10,7.50E-09,1.54E-08,1.30E-07,1.95E-08,1.73E-08,3.01E-07,4.61E-07,3.65E-08,3.22E-09,1.92E-08,9.64E-09,4.46E-10,1.68E-13,5.06E-08,0.999979854,2.69E-07,2.34E-06,3.90E-07,0.000215087,1.64E-07,3.22E-09,2.10E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",3.08E-08,8.52E-06,0.99980402,5.04E-08,7.17E-07,1.33E-11,1.43E-07,7.93E-09,0.000158669,6.41E-10,9.01E-09,7.38E-09,3.52E-12,6.53E-11,1.29E-07,7.57E-08,2.81E-06,6.76E-08,2.93E-08,1.09E-06,5.40E-09,3.17E-08,2.34E-09,6.52E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",2.24E-09,2.24E-10,5.34E-08,8.46E-09,4.22E-07,2.46E-08,5.25E-08,1.51E-06,4.54E-07,2.97E-08,1.64E-08,2.12E-08,9.49E-09,3.64E-09,8.54E-13,1.02E-07,0.999987781,5.35E-06,7.22E-06,2.86E-06,5.86E-06,3.83E-08,2.31E-11,2.56E-06,"breast cancer, invasive, ductal"
"breast cancer, na, na",3.05E-07,1.70E-07,7.51E-08,2.14E-08,1.24E-07,4.69E-07,1.51E-07,2.71E-06,3.48E-08,2.40E-09,2.16E-08,1.02E-07,1.52E-07,4.10E-08,1.27E-09,3.66E-07,1.35E-07,9.19E-07,1.18E-07,1.66E-06,3.79E-09,4.76E-07,0.999999881,4.01E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",4.28E-06,3.89E-07,6.35E-05,6.63E-07,1.14E-06,3.47E-08,5.81E-07,4.33E-07,9.04E-07,1.18E-07,2.17E-06,1.16E-05,0.992770255,1.86E-07,5.60E-07,5.10E-07,2.31E-06,1.82E-06,2.95E-07,1.49E-06,1.76E-08,1.13E-08,1.16E-08,2.81E-06,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.974159598,4.49E-08,2.29E-07,2.75E-08,1.44E-08,1.70E-08,1.77E-10,3.46E-10,2.11E-09,5.63E-09,1.68E-08,3.74E-12,3.27E-12,0.000277858,3.15E-09,1.04E-06,6.41E-11,2.47E-11,4.94E-08,1.57E-06,3.97E-11,3.05E-10,0.829901934,7.58E-08,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.000526816,5.88E-07,3.97E-08,4.88E-07,6.11E-06,3.88E-07,9.47E-07,5.89E-06,1.38E-07,5.25E-05,7.22E-06,4.43E-05,0.999789715,4.27E-07,6.65E-09,1.75E-07,0.000448508,1.19E-05,2.89E-08,6.58E-07,2.20E-06,6.16E-09,5.30E-07,2.95E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",6.43E-10,5.65E-10,8.22E-09,1.51E-09,9.91E-07,5.08E-10,2.10E-09,5.67E-09,8.99E-09,6.19E-11,2.58E-08,4.04E-10,1.59E-09,0.999999881,9.07E-07,2.90E-06,3.44E-09,1.90E-09,1.30E-07,1.08E-07,1.28E-08,2.00E-12,7.61E-08,1.65E-06,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",5.09E-06,0.001640655,3.98E-10,0.993624151,2.33E-06,4.63E-10,1.50E-06,2.53E-09,1.59E-08,6.83E-05,1.63E-06,4.32E-08,1.79E-10,8.63E-09,0.013379232,5.00E-05,4.45E-09,8.50E-09,7.03E-08,1.77E-05,3.08E-08,3.87E-05,1.59E-07,5.16E-08,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.237533346,6.84E-06,4.92E-05,2.81E-07,2.63E-06,6.70E-09,2.05E-08,5.49E-07,2.15E-07,8.36E-08,3.01E-07,4.47E-09,0.98015666,3.17E-07,8.41E-08,3.92E-07,9.80E-07,5.58E-07,1.43E-07,4.03E-06,5.16E-09,2.22E-09,8.86E-07,2.80E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",2.49E-08,4.87E-09,2.21E-06,4.12E-07,3.58E-07,5.55E-06,5.21E-06,4.28E-05,7.15E-06,3.34E-07,2.15E-08,2.40E-06,2.77E-06,2.27E-05,4.57E-11,7.98E-08,2.14E-05,5.70E-06,3.50E-05,1.61E-06,0.999161124,7.41E-06,0.000305657,6.23E-06,"breast cancer, na, ductal"
"breast cancer, na, na",3.05E-07,1.70E-07,7.51E-08,2.14E-08,1.24E-07,4.69E-07,1.51E-07,2.71E-06,3.48E-08,2.40E-09,2.16E-08,1.02E-07,1.52E-07,4.10E-08,1.27E-09,3.66E-07,1.35E-07,9.19E-07,1.18E-07,1.66E-06,3.79E-09,4.76E-07,0.999999881,4.01E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",3.51E-11,1.31E-09,2.86E-08,6.37E-09,3.19E-07,1.61E-09,2.68E-09,9.89E-10,1.55E-07,7.81E-11,6.16E-09,1.34E-09,5.23E-10,0.999993861,5.21E-05,1.62E-06,1.39E-10,4.02E-11,1.62E-07,1.29E-07,1.10E-08,9.59E-12,3.41E-10,1.03E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.54E-10,5.43E-10,9.89E-09,1.84E-09,2.15E-06,2.30E-07,6.73E-08,7.15E-07,5.69E-07,4.29E-08,4.16E-08,1.02E-08,7.55E-09,1.37E-11,2.20E-13,1.22E-07,1,2.74E-06,7.92E-05,1.72E-06,1.02E-07,8.31E-08,1.25E-11,1.99E-06,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.58E-07,1.32E-07,5.21E-09,2.08E-08,3.60E-08,7.65E-08,5.27E-08,2.66E-06,8.02E-09,2.16E-09,8.34E-09,4.66E-09,7.30E-09,7.07E-09,9.27E-10,2.31E-07,3.88E-08,1.26E-08,1.62E-08,2.28E-06,1.54E-09,7.22E-06,0.999999881,1.58E-07,"breast cancer, na, na"
"breast cancer, na, na",3.05E-07,1.70E-07,7.51E-08,2.14E-08,1.24E-07,4.69E-07,1.51E-07,2.71E-06,3.48E-08,2.40E-09,2.16E-08,1.02E-07,1.52E-07,4.10E-08,1.27E-09,3.66E-07,1.35E-07,9.19E-07,1.18E-07,1.66E-06,3.79E-09,4.76E-07,0.999999881,4.01E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",8.48E-10,2.42E-11,1.39E-08,2.61E-09,2.21E-07,3.50E-09,1.41E-08,4.89E-07,9.78E-08,6.69E-09,7.86E-09,3.70E-09,1.35E-09,1.86E-10,8.47E-14,6.34E-08,0.999999344,1.65E-05,3.75E-06,2.18E-06,3.08E-07,2.12E-08,2.86E-11,1.21E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",2.23E-07,3.15E-11,7.83E-10,6.08E-10,5.35E-07,7.52E-10,5.33E-08,1.38E-05,1.09E-09,6.25E-09,8.91E-08,2.21E-10,1.99E-07,0.998668909,1.88E-10,1.27E-07,1.63E-07,2.93E-07,2.26E-06,6.13E-07,2.66E-05,2.32E-11,1.08E-08,6.61E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",5.96E-10,2.26E-11,1.91E-10,2.82E-09,5.40E-08,1.54E-08,2.11E-10,4.10E-09,1.06E-08,2.60E-09,3.72E-09,2.90E-10,2.87E-12,0.000413449,4.26E-11,2.52E-08,0.99958694,1.63E-09,2.62E-10,1.52E-08,1.28E-08,5.77E-12,1.34E-15,2.89E-08,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",4.59E-05,2.53E-07,1.14E-06,2.82E-07,8.45E-07,1.87E-06,2.41E-08,2.81E-05,1.47E-08,3.15E-06,1.36E-06,5.86E-10,0.963060141,2.80E-06,1.82E-06,8.65E-08,2.07E-08,1.59E-05,9.98E-08,9.97E-07,2.49E-08,7.09E-10,3.87E-10,2.62E-06,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",1.02E-07,3.64E-06,1.30E-06,9.01E-08,2.12E-06,2.88E-06,0.999993622,1.50E-05,3.73E-06,7.71E-08,3.90E-06,7.43E-07,2.16E-06,1.83E-07,1.50E-08,7.35E-08,2.43E-06,6.09E-06,2.98E-07,2.12E-06,3.39E-06,4.19E-07,8.05E-07,3.54E-06,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.999998212,3.13E-06,3.97E-06,1.30E-06,7.06E-07,4.09E-10,2.81E-09,3.13E-09,7.18E-08,5.04E-09,1.68E-08,5.39E-09,2.48E-10,2.75E-08,2.08E-07,7.57E-07,2.31E-06,3.12E-09,8.53E-10,5.58E-07,2.88E-10,6.31E-09,1.67E-07,9.48E-08,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",1.41E-05,5.79E-06,4.68E-06,1.76E-07,5.09E-06,3.63E-05,1.55E-05,0.000238008,1.42E-06,6.25E-08,6.56E-07,2.20E-05,2.28E-05,0.000495575,4.76E-07,1.11E-05,1.19E-06,1.59E-05,1.94E-05,1.65E-05,1.21E-07,1.34E-06,0.999817967,3.68E-05,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",1.39E-07,0.060117587,0.02076518,1.83E-10,7.37E-07,8.53E-12,1.09E-07,1.46E-10,1.18E-09,6.15E-10,7.74E-08,7.20E-14,6.68E-12,4.07E-07,7.08E-08,5.23E-09,5.52E-10,1.87E-08,1.02E-09,2.05E-07,2.29E-12,6.99E-11,1.34E-10,1.25E-08,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",1.02E-07,9.40E-08,1.53E-05,4.49E-09,5.74E-06,5.05E-06,2.96E-05,0.000347663,4.66E-06,1.26E-08,2.39E-07,1.30E-06,9.67E-07,0.000310196,1.08E-08,3.74E-06,0.000137793,6.98E-05,0.003012327,1.69E-05,2.25E-06,3.57E-07,0.977659881,3.29E-05,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.11E-11,3.96E-05,4.64E-10,1.28E-07,4.05E-07,1.28E-05,3.14E-11,3.08E-10,1.08E-10,3.07E-10,7.14E-10,7.99E-12,8.33E-14,0.966308892,3.04E-08,5.03E-07,1.38E-07,2.44E-08,3.17E-07,2.35E-08,1.96E-07,2.15E-12,2.98E-12,3.39E-09,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.14E-08,2.47E-08,1.78E-07,2.16E-06,8.29E-06,1.36E-05,2.74E-07,3.07E-07,3.68E-07,1.32E-08,3.61E-07,5.79E-07,1.16E-08,0.754841745,2.31E-05,0.000181396,0.369532764,1.82E-08,6.84E-11,2.13E-06,3.34E-07,2.63E-08,1.94E-13,2.18E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",2.81E-07,5.03E-06,1.66E-06,1.83E-07,2.22E-06,9.59E-06,0.999988139,7.18E-06,1.79E-06,1.24E-07,4.82E-06,6.16E-07,3.55E-06,1.99E-07,2.65E-08,1.40E-07,2.25E-06,6.12E-06,3.64E-07,3.23E-06,1.54E-06,4.73E-07,1.14E-06,3.06E-06,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",8.70E-05,6.74E-07,0.001735862,8.31E-07,4.15E-06,1.44E-07,1.77E-06,0.000120265,4.53E-06,1.99E-07,3.26E-07,0.000105619,0.999995649,1.09E-06,6.31E-08,4.06E-07,3.22E-06,0.000129033,2.40E-08,3.11E-06,3.09E-06,2.84E-08,7.62E-05,9.37E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",2.05E-09,8.77E-08,1.24E-06,2.06E-08,1.46E-06,1.65E-06,1.19E-06,9.64E-06,1.16E-06,1.13E-07,5.41E-07,4.39E-07,2.89E-08,4.23E-11,2.37E-09,4.52E-07,0.999997973,3.45E-06,8.93E-06,1.28E-05,3.34E-08,4.20E-06,4.51E-10,4.97E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.000320504,5.64E-09,1.47E-10,1.27E-08,1.87E-06,1.70E-11,1.61E-09,1.23E-10,1.34E-11,2.45E-09,2.23E-08,2.93E-11,4.75E-08,0.999999404,7.43E-07,4.60E-06,1.01E-10,2.91E-12,5.87E-09,4.80E-07,2.69E-09,1.28E-12,1.12E-08,8.44E-07,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",1.85E-08,1.21E-06,0.000372501,2.50E-06,1.01E-05,5.56E-05,3.06E-07,6.87E-07,5.70E-05,0.780579746,6.95E-05,5.55E-08,2.69E-10,6.07E-07,8.44E-05,2.32E-06,6.08E-08,2.00E-06,2.04E-06,1.53E-06,2.00E-06,7.42E-07,6.53E-06,2.39E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
