Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, apocrine metaplasia, na",0.025793916,0.011797794,0.013867752,0.010907831,0.001847108,0.48681432,0.001515569,0.001436645,0.16076076,0.001522386,0.006036948,0.00858933,0.193045974,0.017982515,0.016517255,0.000501511,0.006415414,0.005957925,0.004615608,0.003117662,0.007070884,0.001864823,0.009753958,0.002265868,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",0.012769286,0.424383938,0.011268135,0.003080343,0.002095545,0.005460392,0.008015032,0.001629874,0.166723609,0.001727148,0.003723639,0.210552782,0.004013605,0.012339327,0.014633966,0.000568964,0.008504333,0.014687529,0.005461098,0.00353699,0.011510022,0.002115642,0.068627961,0.002570628,"atypical, atypical lobular hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.031285267,0.008672529,0.013857994,0.003966898,0.001871999,0.004304311,0.005173904,0.001456005,0.009405721,0.001542902,0.00368871,0.075186394,0.735212147,0.030081993,0.01594482,0.000508269,0.009270387,0.006904136,0.004346418,0.004464996,0.00877716,0.001889953,0.019890796,0.002296402,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.005058668,0.004468152,0.005980137,0.008773795,0.001170784,0.003047898,0.002374011,0.000910613,0.006327286,0.425708652,0.002080402,0.074152224,0.00542446,0.292878807,0.023624944,0.000317881,0.020701518,0.005457432,0.005335034,0.002382858,0.010777133,0.001182012,0.090428881,0.001436213,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.001839587,0.001482558,0.003975906,0.000801742,0.000545422,0.001822268,0.002770353,0.000424218,0.002727519,0.000449536,0.000969177,0.001873867,0.002323277,0.002751308,0.002370537,0.000148088,0.001787786,0.002105372,0.001421397,0.000920596,0.00421904,0.000550653,0.96105063,0.000669075,"breast cancer, na, na"
"breast cancer, na, ductal",0.017591894,0.013410293,0.027474966,0.007951714,0.00540952,0.016352605,0.024154434,0.004207419,0.02607899,0.004458526,0.009612343,0.016225806,0.022200853,0.075935222,0.022741141,0.001468746,0.125585705,0.023687109,0.016366007,0.00979821,0.376139164,0.028054345,0.118458904,0.006635918,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",0.001046007,1.31E-05,6.15E-06,1.46E-05,5.21E-06,8.88E-06,1.07E-05,4.05E-06,1.37E-05,4.29E-06,1.53E-05,1.23E-05,1.44E-05,0.0045048,6.55E-05,1.41E-06,0.992316365,0.001053563,0.000491733,2.03E-05,0.000121349,5.26E-06,0.000245026,6.39E-06,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",0.006707052,0.149112776,0.753042758,0.002461999,0.001103718,0.001309291,0.005320652,0.000858451,0.005431948,0.000909684,0.001961231,0.002524866,0.001136503,0.005297309,0.010314546,0.000299672,0.001945061,0.009918092,0.002882853,0.001862923,0.006255095,0.001114303,0.026875289,0.001353943,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",3.79E-05,7.85E-06,1.09E-05,8.14E-06,6.70E-06,1.49E-05,1.54E-05,4.31E-06,2.29E-05,4.56E-06,9.84E-06,0.000410794,1.83E-05,0.046172503,0.000872661,1.50E-06,0.949139595,0.001417012,0.001533459,2.06E-05,0.00011556,5.59E-06,0.00014213,6.79E-06,"breast cancer, invasive, ductal"
"benign, cyst, na",0.00863969,0.006324382,0.017989514,0.003358405,0.00228471,0.019018743,0.80479449,0.001777003,0.012868455,0.001883058,0.004274792,0.006425214,0.013195695,0.015448081,0.010390424,0.000620325,0.010583834,0.00784742,0.005954071,0.003856274,0.019574044,0.002306622,0.017782202,0.002802679,"benign, cyst, na"
"breast cancer, invasive, ductal",0.00546843,0.001041798,0.001285442,0.00475401,0.000450271,0.000771323,0.001160146,0.000350212,0.001798416,0.000371114,0.000887244,0.001334829,0.062262539,0.020930465,0.002312523,0.000122254,0.848052263,0.017722236,0.016789192,0.000916423,0.003442736,0.00045459,0.006769397,0.000552353,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003802804,0.002563392,0.925528646,0.002597681,0.001010668,0.002225153,0.004791237,0.000786078,0.005234243,0.000832992,0.001795887,0.003899031,0.002389615,0.005390139,0.005251013,0.000274408,0.001232537,0.003461196,0.001739874,0.001830613,0.007289694,0.001020361,0.013812784,0.001239798,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.010385253,0.009729686,0.019306626,0.009356484,0.002187261,0.009951983,0.010145579,0.001701209,0.013313244,0.795309901,0.003886611,0.007372936,0.02057795,0.007753873,0.013699908,0.000593866,0.00520926,0.007302204,0.005700113,0.003691793,0.011815832,0.002208238,0.026116958,0.002683137,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",0.002136804,0.000168476,5.79E-05,4.96E-05,3.35E-05,5.61E-05,0.000109794,2.60E-05,9.99E-05,2.76E-05,5.95E-05,7.01E-05,0.000103155,0.035694338,0.00053785,9.09E-06,0.954177558,0.00061097,0.000801489,6.51E-05,0.00444886,3.38E-05,0.000581041,4.11E-05,"breast cancer, invasive, ductal"
"benign, cyst, na",0.010474279,0.009386818,0.017345546,0.017191377,0.002249984,0.006586795,0.328952581,0.001540661,0.011209758,0.002733751,0.004855538,0.004759506,0.513288438,0.01268507,0.013185122,0.000537821,0.006022526,0.006556593,0.004599131,0.003343387,0.008853355,0.00199984,0.009212053,0.002429921,"benign, usual ductal hyperplasia, na"
"atypical, atypical lobular hyperplasia, na",0.015337346,0.713860929,0.020993883,0.004836839,0.003290483,0.007774086,0.015862305,0.002559274,0.016898666,0.002712015,0.00584696,0.008977694,0.009891162,0.013895936,0.023631563,0.000893403,0.007928479,0.020698359,0.008575167,0.005553878,0.019871401,0.00332204,0.062751666,0.004036471,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",0.006180476,0.004618867,0.011111921,0.007311922,0.001737251,0.845260561,0.00337295,0.001279774,0.007551776,0.001356153,0.002923794,0.005145806,0.006598917,0.013256662,0.007062224,0.00044675,0.010490494,0.00606848,0.004288043,0.002777237,0.01656788,0.001661198,0.03091255,0.002018452,"benign, apocrine metaplasia, na"
"breast cancer, na, na",0.000714974,0.000624586,0.001545275,0.000311605,0.000211983,0.000708242,0.001076725,0.000164877,0.001060077,0.000174717,0.00037668,0.000728297,0.000902965,0.001069323,0.000921333,5.76E-05,0.000694841,0.000818273,0.00055244,0.000357799,0.001639771,0.001099369,0.983928084,0.000260043,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.20398967,0.653904974,0.003195448,0.002372309,0.000742808,0.000399302,0.034351405,0.000577741,0.00431015,0.000612222,0.001541198,0.000799479,0.035274737,0.013059285,0.008153803,0.000201681,0.004566941,0.007710227,0.006061646,0.001253756,0.005069858,0.000749932,0.010190344,0.00091121,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.01697607,0.012652177,0.016229883,0.009206964,0.002272431,0.005983149,0.009983447,0.001674023,0.010763158,0.782600522,0.003824502,0.006240598,0.008462715,0.010857029,0.012722845,0.000584376,0.007054843,0.008308079,0.005609023,0.003632796,0.013700215,0.002172949,0.045847956,0.002640259,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",0.002787579,0.000932126,0.002160494,0.000935095,0.000501876,0.117084898,0.000960211,0.00039035,0.044918876,0.000413646,0.000891799,0.001425483,0.001369825,0.733654439,0.012133111,0.000136265,0.008842395,0.00235304,0.003649685,0.001623718,0.00596702,0.000506689,0.055745658,0.000615657,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.12E-06,1.39E-06,1.55E-06,2.01E-06,7.81E-07,3.44E-06,1.65E-06,6.07E-07,2.12E-06,6.44E-07,1.39E-06,2.14E-06,2.43E-06,0.001169863,7.36E-06,2.12E-07,0.993590951,0.000253303,0.00484175,3.27E-06,9.18E-06,7.89E-07,9.99E-05,9.58E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",0.206166044,0.41693756,0.001976944,0.001192495,0.000530832,0.033272892,0.00026677,0.000412871,0.002145783,0.000437512,0.001045986,0.028181154,0.065926097,0.05066748,0.164496526,0.000144127,0.005244462,0.008176794,0.001654436,0.000961491,0.002510205,0.000535923,0.00646463,0.000651177,"atypical, atypical lobular hyperplasia, na"
"benign, cyst, na",0.026612805,0.011407921,0.020290412,0.009252934,0.002514414,0.011676348,0.121137694,0.001955663,0.356646508,0.00207238,0.005216978,0.005393859,0.325125903,0.016834278,0.015510304,0.000682692,0.009682594,0.009881314,0.006828567,0.004554334,0.015447286,0.002538529,0.015651643,0.00308446,"benign, papilloma, na"
"breast cancer, invasive, ductal",0.005737105,0.002868115,0.007139844,0.002018872,0.00123156,0.003605648,0.005891922,0.000957883,0.006158727,0.001015051,0.002188397,0.003572408,0.004896359,0.020709131,0.004724384,0.000334382,0.430303276,0.018483706,0.019949436,0.002576265,0.04709658,0.001243371,0.405786961,0.001510768,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.002953399,0.002380199,0.929270267,0.001287171,0.000875657,0.001763746,0.004447713,0.000681069,0.004196373,0.000721716,0.001555982,0.002522406,0.001714794,0.004980715,0.003805822,0.000237751,0.002870233,0.003380107,0.002282007,0.001477988,0.006189702,0.000884055,0.018446909,0.001074178,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.001627173,0.001275409,0.002696805,0.000858555,0.000510661,0.00148864,0.001429104,0.000397182,0.002759775,0.000420887,0.00090741,0.001645716,0.002206978,0.88091737,0.004064349,0.00013865,0.040727764,0.002575733,0.003779067,0.001039332,0.005558253,0.000515559,0.041833114,0.000626434,"breast cancer, in situ, ductal"
"breast cancer, na, na",0.011297484,0.009209993,0.028390361,0.004890738,0.003327149,0.01202616,0.016899543,0.002587792,0.018651625,0.002742236,0.005912115,0.01248034,0.016607406,0.013574154,0.015322295,0.000903359,0.00792406,0.011526389,0.008670722,0.005615767,0.024417393,0.003359059,0.759582579,0.004081451,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.020146359,0.013837076,0.009285425,0.003348536,0.001265043,0.003790166,0.002191345,0.000983926,0.007699965,0.001042649,0.004134573,0.086691409,0.803874791,0.006331828,0.006530427,0.000343474,0.004418565,0.004187297,0.004626884,0.002135218,0.005242779,0.001277176,0.005063326,0.001551843,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",4.85E-05,1.61E-05,2.07E-05,0.001237649,9.27E-06,0.002364154,9.78E-06,7.21E-06,3.83E-05,7.64E-06,2.73E-05,2.78E-05,3.25E-05,0.984964132,0.001685345,2.52E-06,0.00655278,9.07E-05,0.000127854,3.22E-05,0.000190422,9.36E-06,0.002486785,1.14E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.002927616,0.002159054,0.003925471,0.001323312,0.000900244,0.002721376,0.003856049,0.000700192,0.003578698,0.000741981,0.001599672,0.002700274,0.003694633,0.004795733,0.003457216,0.000244426,0.870237231,0.014606833,0.020232931,0.001630603,0.037102729,0.000908878,0.014850723,0.001104339,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003817778,0.003284469,0.906837344,0.001787538,0.001109447,0.00422037,0.002893045,0.000862906,0.005800118,0.000914406,0.001971411,0.013373574,0.00500684,0.005414358,0.005565201,0.000301227,0.003241401,0.004127009,0.002677866,0.001872593,0.004629446,0.001120087,0.017810391,0.001360971,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",0.002105919,0.001404411,0.00253429,0.000949109,0.000645675,0.001925238,0.002765643,0.000502193,0.002566721,0.000532165,0.00114732,0.001872921,0.002381323,0.004109355,0.001993004,0.000175308,0.91428107,0.01544311,0.021856915,0.001314122,0.006567708,0.000651867,0.01148252,0.000792057,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.001839587,0.001482558,0.003975906,0.000801742,0.000545422,0.001822268,0.002770353,0.000424218,0.002727519,0.000449536,0.000969177,0.001873867,0.002323277,0.002751308,0.002370537,0.000148088,0.001787786,0.002105372,0.001421397,0.000920596,0.00421904,0.000550653,0.96105063,0.000669075,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",0.020216424,0.007064676,0.013046395,0.00412004,0.001795625,0.004092554,0.005541028,0.001396602,0.008001827,0.002478134,0.003621135,0.008970749,0.773721218,0.031881489,0.02082656,0.000487533,0.019679997,0.016645167,0.028162442,0.003252398,0.006066295,0.001812846,0.014916121,0.002202713,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.954381406,0.001424998,0.000401284,0.00067383,0.000139446,0.000296416,0.000278574,0.000108458,0.000477124,0.000191511,0.000247786,0.000639287,0.000546722,0.013905243,0.000932045,3.79E-05,0.000290937,0.000564109,0.000187278,0.000252577,0.001245892,0.000140783,0.022465415,0.00017106,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.03787503,0.024452651,0.020522179,0.01290618,0.003697316,0.006346925,0.011362661,0.0028757,0.019981468,0.003047327,0.007390088,0.013854328,0.624631464,0.050100379,0.022186724,0.001003863,0.028921336,0.013076196,0.014476839,0.006696912,0.040656283,0.003732775,0.025669733,0.004535538,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.000549362,0.000376068,0.000796863,0.000268439,0.000182618,0.000477264,0.000815421,0.000142037,0.000880392,0.000150514,0.0003245,0.000529724,0.000664221,0.921984076,0.002813427,4.96E-05,0.020022633,0.001296152,0.002270446,0.000371677,0.002608029,0.00018437,0.042018037,0.00022402,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",0.032782521,0.005343851,0.000604936,0.916555703,0.000234629,0.000332437,0.000481868,0.00018249,0.000689869,0.000193381,0.00041692,0.001346148,0.000473956,0.006887196,0.010506413,6.37E-05,0.00406183,0.005582599,0.00518995,0.000456059,0.001061142,0.000236879,0.006027919,0.000287822,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.004310259,0.001026115,0.001300744,0.000432533,0.000143544,0.000110761,0.000335716,0.000111646,0.000804694,0.000118309,0.000313656,0.000324266,0.984663546,0.001410933,0.000877803,3.90E-05,0.000701876,0.000488829,0.000346144,0.000242283,0.000807194,0.000144921,0.000768931,0.000176088,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",0.019965462,0.015116774,0.032251023,0.008949703,0.006088447,0.018404951,0.02718596,0.004735476,0.02935206,0.005018097,0.010818751,0.018262241,0.024987193,0.072017647,0.026830269,0.001653082,0.097699851,0.026659984,0.018420044,0.011027945,0.375100166,0.006146838,0.135839388,0.007468765,"breast cancer, na, ductal"
"breast cancer, na, na",0.001839587,0.001482558,0.003975906,0.000801742,0.000545422,0.001822268,0.002770353,0.000424218,0.002727519,0.000449536,0.000969177,0.001873867,0.002323277,0.002751308,0.002370537,0.000148088,0.001787786,0.002105372,0.001421397,0.000920596,0.00421904,0.000550653,0.96105063,0.000669075,"breast cancer, na, na"
"breast cancer, in situ, ductal",0.005363436,0.00269191,0.005537254,0.00217251,0.001788146,0.00430559,0.005908519,0.001149521,0.00566397,0.001218126,0.002626215,0.006442784,0.006899187,0.642971039,0.052645247,0.00040128,0.111584283,0.019958111,0.052935004,0.003227993,0.012363062,0.001492124,0.048841774,0.001813017,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.000741957,0.000494802,0.000892881,0.00033439,0.000227484,0.0006783,0.000974392,0.000176933,0.000904307,0.000187492,0.000404224,0.000659868,0.000838988,0.001322447,0.000702175,6.18E-05,0.967199504,0.00816613,0.00770063,0.000462991,0.002313935,0.000229666,0.004045522,0.000279058,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.000764124,0.000615822,0.001651504,0.000333026,0.000226556,0.00075693,0.001150744,0.000176211,0.001132952,0.000186728,0.000402575,0.000778363,0.000965038,0.001142833,0.000984669,6.15E-05,0.000742607,0.000874525,0.000590417,0.000382395,0.001752496,0.001174945,0.98287493,0.000277919,"breast cancer, na, na"
"breast cancer, na, na",0.001839587,0.001482558,0.003975906,0.000801742,0.000545422,0.001822268,0.002770353,0.000424218,0.002727519,0.000449536,0.000969177,0.001873867,0.002323277,0.002751308,0.002370537,0.000148088,0.001787786,0.002105372,0.001421397,0.000920596,0.00421904,0.000550653,0.96105063,0.000669075,"breast cancer, na, na"
"breast cancer, invasive, ductal",0.000944257,0.000629713,0.00113633,0.000425563,0.000289509,0.000863243,0.001240066,0.000225175,0.001150872,0.000238613,0.000514438,0.000839785,0.001067743,0.001683021,0.000893627,7.86E-05,0.957280159,0.011368817,0.009800253,0.000589229,0.002944843,0.000292286,0.005148557,0.000355144,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.002777632,0.001936053,0.00428165,0.001242954,0.000845577,0.002559715,0.005408323,0.003458759,0.004569766,0.000696924,0.001537743,0.002677975,0.00369909,0.875072002,0.006920868,0.000229584,0.025670828,0.004468405,0.006826763,0.002735692,0.012930537,0.000853686,0.027562108,0.001037279,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.07E-05,1.84E-06,1.53E-06,4.33E-06,1.36E-06,0.00026038,1.21E-06,1.06E-06,7.84E-05,1.12E-06,4.00E-06,7.17E-06,2.19E-06,0.033831466,7.46E-05,3.69E-07,0.965224385,0.000248084,0.000130981,5.69E-06,4.43E-05,1.37E-06,6.16E-05,1.67E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.022219719,0.007448727,0.009944379,0.003760369,0.0012585,0.101143479,0.001786416,0.005147787,0.006249183,0.001037256,0.004113188,0.003329383,0.779990792,0.01320799,0.006595309,0.000341697,0.008165156,0.004285725,0.002971915,0.002124174,0.007145406,0.00127057,0.004919021,0.001543816,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",0.009062775,0.007303858,0.020182021,0.003949801,0.002687034,0.00897745,0.782047272,0.002089923,0.013437196,0.002214653,0.005027558,0.007927579,0.011445686,0.013554388,0.011678513,0.00072956,0.008807573,0.010372167,0.007002549,0.004535341,0.017667215,0.002712804,0.043290649,0.003296214,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.945135474,0.002613357,0.000234352,0.044560112,6.49E-05,7.93E-05,0.000146151,5.04E-05,0.000265166,5.35E-05,0.00011524,0.000182116,7.45E-05,0.001164679,0.00094994,1.76E-05,0.000179585,0.000195565,8.07E-05,0.000117469,0.000768266,6.55E-05,0.002806579,7.96E-05,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",0.042845525,0.032009032,0.048821155,0.012827793,0.008726697,0.025840733,0.041370336,0.006787456,0.038541671,0.007192543,0.01550674,0.029934609,0.030576427,0.058045197,0.042790521,0.002369397,0.032278478,0.038541466,0.024637626,0.015806582,0.066344529,0.008810391,0.358689874,0.010705136,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.009757764,0.26389277,0.511572897,0.00329732,0.000732963,0.037993327,0.056709506,0.000570084,0.003310678,0.000604108,0.001755535,0.000938924,0.076715186,0.005627446,0.006065891,0.000199008,0.002530531,0.004571233,0.001837422,0.00123714,0.003344658,0.000739993,0.005096309,0.000899134,"atypical, fibroadenoma, na"
"breast cancer, na, na",0.019623436,0.015483037,0.039995324,0.009138172,0.006216662,0.02077003,0.029471107,0.0048352,0.02997018,0.005123773,0.011046581,0.021358142,0.025513394,0.041303042,0.030482806,0.001687894,0.042219035,0.035656564,0.02862598,0.011260181,0.047262046,0.006276284,0.509055078,0.007626049,"breast cancer, na, na"
"breast cancer, in situ, ductal",6.49E-05,0.002347112,0.002186473,0.000848076,1.10E-05,0.002099442,1.10E-05,8.57E-06,4.48E-05,9.08E-06,1.96E-05,1.78E-05,9.46E-06,0.984904945,0.003206754,2.99E-06,0.002812799,0.000310173,9.95E-05,3.82E-05,0.000181352,1.11E-05,0.000741646,1.35E-05,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",0.013454039,0.009789011,0.011098254,0.004082327,0.002912152,0.00716743,0.012315891,0.002145283,0.012181709,0.002273318,0.004901152,0.009447956,0.009530788,0.524156451,0.185828522,0.000748886,0.060091019,0.012077611,0.007787116,0.004995922,0.044457518,0.002784665,0.052389454,0.003383529,"breast cancer, in situ, ductal"
"benign, cyst, na",0.004017184,0.003274909,0.010401563,0.001739059,0.001183075,0.004276288,0.909666717,0.000920173,0.006632185,0.00097509,0.002213585,0.0038109,0.005905297,0.004826727,0.005448335,0.000321218,0.002817655,0.004098578,0.003083154,0.001996867,0.007379939,0.001194421,0.012365639,0.001451291,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",0.029148001,0.011054864,0.023216939,0.005708249,0.002712287,0.004576541,0.008725013,0.002109564,0.014658059,0.002235467,0.005344468,0.008311063,0.773472965,0.019912055,0.016238647,0.000736417,0.004739434,0.00920934,0.004491472,0.004912739,0.017913962,0.002738299,0.024506999,0.003327192,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0.012678557,0.008284861,0.016881205,0.005572982,0.003791278,0.011399726,0.016239326,0.002948782,0.015071278,0.00312477,0.006736839,0.010997429,0.013982664,0.02525026,0.019726122,0.001029375,0.432001233,0.070415072,0.209540337,0.007716266,0.026824895,0.003827638,0.071308218,0.004650802,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.034697413,0.000860466,0.000239544,0.000276823,0.000114935,0.000621643,0.000185213,8.94E-05,0.000310506,9.47E-05,0.000226475,0.000337875,0.015856836,0.835278332,0.002064937,3.12E-05,0.050382014,0.002221994,0.047930237,0.00039904,0.001225734,0.000116037,0.006297232,0.000140992,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",0.010312598,0.009635633,0.018904701,0.009286655,0.002170937,0.007790399,0.011601259,0.001688513,0.012170027,0.789374411,0.003857605,0.008094992,0.012392709,0.012563053,0.013597663,0.000589434,0.006111828,0.007247707,0.005657573,0.00366424,0.012318734,0.002191757,0.036114257,0.002663112,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.028042717,0.021094495,0.054082431,0.013727628,0.009338851,0.03077624,0.044272352,0.007263577,0.045022074,0.00769708,0.016594494,0.033039071,0.036087137,0.054491885,0.036806025,0.002535604,0.053919349,0.058590792,0.042555336,0.019007066,0.072606593,0.009428415,0.291564822,0.011456071,"breast cancer, na, na"
"breast cancer, in situ, lobular",0.009885202,0.008004048,0.020177517,0.005112551,0.003478048,0.011213976,0.016488258,0.002705158,0.016767479,0.002866607,0.006180252,0.011949283,0.013364241,0.152824879,0.538795531,0.000944329,0.013015278,0.040026594,0.009819393,0.006299755,0.024835,0.003511405,0.077468753,0.00426656,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",0.033436552,0.012774262,0.007713235,0.008903812,0.001382965,0.38285324,0.000900319,0.001075644,0.11818067,0.001908624,0.004625902,0.206949458,0.151198342,0.023575496,0.007337149,0.000375491,0.006843976,0.004970378,0.003455795,0.002334254,0.005240595,0.001396229,0.010871234,0.001696499,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.040812507,0.018719938,0.037081726,0.008401211,0.004208294,0.007984256,0.014711739,0.003273129,0.023591224,0.003468476,0.008218812,0.010611131,0.646649539,0.026649339,0.021346651,0.0011426,0.014997582,0.014454463,0.010549526,0.007103018,0.027402246,0.004248654,0.039211459,0.005162361,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",0.021364024,0.019960998,0.041267794,0.22672756,0.005567348,0.016555088,0.023163501,0.004330175,0.027840937,0.004588608,0.218589589,0.073871322,0.005684389,0.024071842,0.037057482,0.001511598,0.018256625,0.021490416,0.014508795,0.009396913,0.037493188,0.005620742,0.134251744,0.006829528,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",0.000167931,0.000231665,0.000158854,0.000135293,5.60E-05,0.000109006,0.000145255,3.60E-05,0.000210302,3.81E-05,8.22E-05,0.011156508,0.000240136,0.971283734,0.000703703,1.26E-05,0.004822094,0.000244106,0.000572483,0.000149638,0.000542621,4.67E-05,0.008798758,5.67E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",4.36E-05,2.75E-05,3.66E-05,2.23E-05,1.51E-05,3.58E-05,5.70E-05,1.18E-05,5.80E-05,1.25E-05,2.69E-05,3.84E-05,5.31E-05,0.011267813,0.00019668,4.11E-06,0.984223247,0.000692228,0.000966605,3.31E-05,0.001423342,1.53E-05,0.000720369,1.86E-05,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003299522,0.002689853,0.929735184,0.001428379,0.000971721,0.002117475,0.004935649,0.000755786,0.00522024,0.000800892,0.001726681,0.003056119,0.002229874,0.004470262,0.004475,0.000263833,0.002314286,0.003366375,0.002532355,0.00164013,0.006516625,0.00098104,0.013280496,0.001192021,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.00703126,0.005036503,0.009690271,0.00329287,0.002240126,0.006679486,0.010002551,0.001742327,0.010799521,0.001846312,0.00398055,0.006497977,0.008261842,0.63139528,0.015852543,0.00060822,0.0889384,0.012589721,0.016253613,0.007247472,0.036106896,0.00226161,0.108896784,0.002747988,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",0.016179904,0.013021038,0.029848883,0.00794374,0.005404095,0.018283544,0.024575727,0.0042032,0.021482639,0.004454055,0.009602705,0.018566461,0.02217859,0.019288357,0.024206573,0.001467273,0.144304261,0.062411342,0.249128431,0.009788386,0.098668739,0.005455924,0.182906702,0.006629264,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",0.019502085,0.004879445,0.010731616,0.002525137,0.001199824,0.004896821,0.003859651,0.0009332,0.00707373,0.000988895,0.002364212,0.006382646,0.873679459,0.011367125,0.008290706,0.000325766,0.001635698,0.003649221,0.001436977,0.00217323,0.00569716,0.001211331,0.023724021,0.001471838,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",0.013388952,0.010311232,0.032749891,0.010297493,0.003724976,0.013262447,0.642250001,0.002897214,0.092182472,0.003070125,0.008045493,0.011998826,0.013597949,0.015786072,0.017154381,0.001011373,0.008871539,0.012904598,0.00970748,0.006287244,0.023236148,0.003760701,0.038933884,0.00456947,"benign, cyst, na"
"breast cancer, in situ, ductal",0.004998689,0.003556364,0.007125224,0.002321553,0.002017467,0.0047092,0.007052041,0.001228383,0.007613928,0.001301695,0.002806384,0.004581231,0.005824799,0.565078139,0.011863091,0.00042881,0.094620369,0.008876058,0.011687683,0.003214387,0.022555117,0.00159449,0.223007619,0.001937398,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.005690725,0.004114606,0.008429992,0.00243978,0.001659773,0.005017379,0.007411173,0.001290939,0.00800167,0.001367985,0.002949302,0.004978474,0.006811763,0.016320137,0.006744929,0.000450647,0.832060337,0.02056239,0.004685951,0.0033159,0.028483367,0.001675691,0.023501098,0.002036062,"breast cancer, invasive, ductal"
