Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"atypical, atypical lobular hyperplasia, na",5.70E-05,0.093824118,3.02E-14,7.57E-06,2.19E-07,7.37E-09,3.60E-13,7.16E-08,6.06E-11,2.71E-09,1.18E-07,1.74E-10,8.79E-15,7.88E-15,0.007029063,2.64E-05,1.08E-05,2.89E-06,3.36E-11,5.00E-10,7.63E-10,3.62E-08,2.06E-10,3.47E-07,"atypical, atypical lobular hyperplasia, na"
"atypical, fibroadenoma, na",1.05E-07,3.77E-08,0.000498643,9.44E-06,3.70E-07,7.13E-06,1.52E-05,8.00E-10,9.16E-12,3.00E-07,1.79E-05,1.49E-05,0.000236902,2.01E-13,1.59E-09,5.34E-07,0.079546936,4.56E-06,1.47E-08,6.58E-06,3.24E-10,6.43E-07,4.04E-08,6.66E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.60E-06,6.65E-08,0.603225112,1.98E-08,3.11E-07,3.68E-09,4.82E-06,4.53E-10,3.51E-12,5.68E-12,6.68E-11,3.33E-10,2.53E-07,0.001123923,3.65E-12,5.88E-08,0.26081121,5.59E-13,4.67E-07,9.55E-06,1.16E-10,2.31E-08,2.02E-08,5.46E-07,"atypical, fibroadenoma, na"
"benign, sclerosing adenosis, na",5.47E-09,1.72E-07,4.11E-08,8.22E-05,3.72E-07,1.62E-06,9.40E-08,5.80E-09,1.23E-08,6.93E-09,9.75E-08,0.999925196,5.32E-12,1.15E-07,3.71E-10,1.26E-06,2.94E-06,8.02E-05,1.56E-10,2.01E-07,4.85E-07,4.28E-08,0.0012594,6.14E-07,"benign, sclerosing adenosis, na"
"breast cancer, invasive, ductal",1.35E-13,5.21E-19,9.07E-14,3.62E-16,1.07E-08,6.25E-19,5.28E-14,7.24E-13,7.69E-15,1.41E-09,1.51E-13,2.99E-17,6.36E-17,4.83E-12,6.03E-16,2.40E-08,1,8.98E-14,4.17E-12,1.01E-09,9.33E-07,9.24E-11,2.04E-19,5.25E-10,"breast cancer, invasive, ductal"
"benign, cyst, na",1.23E-07,7.11E-06,3.22E-08,7.22E-10,2.20E-07,4.19E-07,1,5.99E-09,8.70E-07,2.50E-08,6.94E-07,4.96E-11,4.83E-09,2.76E-10,2.57E-09,3.76E-08,1.43E-08,3.09E-08,8.36E-08,3.45E-08,1.24E-06,1.47E-07,8.60E-06,1.83E-05,"benign, cyst, na"
"breast cancer, invasive, ductal",4.98E-15,6.16E-19,4.80E-14,7.63E-14,1.38E-09,3.85E-16,1.19E-14,3.36E-12,3.52E-18,6.02E-11,5.44E-15,2.13E-14,1.15E-17,4.63E-14,2.95E-19,1.21E-08,1,4.42E-12,1.07E-11,5.64E-09,1.03E-07,1.07E-11,2.79E-17,6.15E-10,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",3.18E-07,2.68E-10,0.000106179,3.43E-08,1.12E-07,0.412724018,5.32E-08,7.74E-07,7.73E-05,1.37E-08,6.19E-06,9.45E-07,0.002328593,1.52E-09,9.72E-05,3.23E-06,1.47E-12,7.23E-05,1.84E-08,1.46E-08,1.40E-11,1.36E-08,2.36E-06,6.04E-07,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",0.135080203,0.10377118,1.09E-11,1.04E-08,1.13E-07,2.18E-09,3.62E-09,1.60E-07,0.474713862,4.60E-10,7.27E-08,0.068766423,1.32E-13,1.55E-14,5.09E-06,1.59E-07,5.35E-11,0.005806329,3.89E-14,7.89E-08,2.35E-07,1.66E-08,0.000553347,1.60E-07,"benign, papilloma, na"
"benign, usual ductal hyperplasia, na",1.15E-11,1.23E-10,6.27E-10,4.05E-08,1.45E-08,0.000376109,2.39E-11,1.88E-09,1.45E-08,9.93E-12,7.52E-11,0.00016096,0.091313608,9.28E-05,2.38E-10,3.52E-08,4.35E-10,3.57E-07,2.03E-07,6.37E-11,1.19E-09,2.55E-10,1.58E-05,9.67E-09,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.22E-12,7.91E-14,7.50E-11,7.96E-09,1.01E-08,2.64E-12,5.97E-11,1.04E-06,1.91E-14,9.17E-07,1.69E-11,6.63E-09,2.92E-16,8.23E-07,9.07E-16,5.95E-08,0.539067149,1.06E-14,3.84E-13,1.75E-10,1.10E-11,1.82E-11,0.309677988,4.95E-08,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, na, ductal",1.11E-10,8.60E-14,2.80E-10,1.51E-08,2.84E-06,4.07E-10,3.27E-08,3.93E-08,1.13E-11,2.21E-08,5.42E-07,2.58E-13,1.21E-05,1.42E-10,1.92E-10,6.18E-06,1.10E-12,3.62E-08,1.63E-07,1.06E-05,4.07E-05,0.051368549,0.824120998,1.46E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.02E-11,1.02E-16,7.97E-19,1.53E-09,8.30E-10,6.79E-14,9.67E-15,9.52E-10,1.11E-17,2.27E-10,9.86E-13,1.07E-11,2.39E-16,1.70E-17,1.00E-13,1.13E-07,1,1.11E-06,3.54E-07,1.47E-07,1.36E-08,7.34E-10,0.000130967,4.19E-09,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",4.71E-08,0.000764976,0.000160583,3.73E-12,7.08E-05,7.24E-14,0.006788963,1.56E-09,9.20E-08,1.59E-09,4.41E-05,1.07E-09,5.02E-11,3.69E-09,1.41E-08,9.50E-08,1.85E-10,0.000144401,4.27E-07,1.76E-08,1.97E-10,4.09E-08,0.000112781,5.56E-09,"benign, cyst, na"
"breast cancer, invasive, ductal",1.44E-14,6.80E-17,4.89E-15,1.14E-17,1.18E-10,1.73E-20,2.11E-15,1.95E-14,1.95E-15,5.01E-13,4.81E-13,2.10E-07,2.44E-17,1.37E-15,4.19E-17,6.14E-09,1,2.69E-12,1.26E-09,2.89E-08,3.08E-09,3.81E-11,6.02E-17,5.38E-12,"breast cancer, invasive, ductal"
"benign, cyst, na",1.73E-08,7.03E-09,1.27E-05,6.65E-11,3.40E-06,0.001679285,0.999460578,1.42E-10,3.98E-09,4.86E-10,1.55E-09,3.58E-11,3.09E-07,2.30E-13,8.44E-07,5.41E-08,1.45E-05,7.93E-13,8.11E-10,1.15E-08,1.38E-06,3.62E-08,6.45E-10,3.49E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",0.000105999,1.57E-08,1.03E-05,1.99E-10,1.34E-05,4.06E-19,2.16E-12,3.46E-10,2.71E-09,4.93E-12,8.15E-12,2.67E-05,8.28E-08,2.21E-13,2.85E-13,9.82E-09,0.999785304,0.001481466,0.000978358,5.03E-05,1.01E-10,2.76E-10,5.08E-06,4.23E-09,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",6.65E-07,2.46E-09,1,1.00E-08,4.97E-07,1.06E-11,4.05E-09,2.93E-09,1.08E-07,1.57E-08,2.70E-06,1.45E-10,6.82E-08,9.44E-10,4.96E-06,3.55E-07,5.67E-09,7.59E-11,3.03E-13,9.33E-08,3.84E-11,1.37E-08,3.89E-10,2.32E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",1.16E-06,3.15E-07,0.001942481,7.40E-07,1.20E-06,2.81E-07,8.09E-11,1.95E-06,1.09E-07,0.999709785,0.000118193,7.85E-10,1.06E-06,9.95E-15,1.36E-06,2.05E-07,4.38E-11,2.78E-07,1.41E-12,8.79E-09,3.89E-06,2.99E-05,2.24E-06,4.01E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",1.51E-12,1.53E-12,1.22E-14,1.45E-09,4.38E-06,2.46E-17,2.94E-13,4.46E-11,2.18E-12,3.82E-12,2.81E-12,1.83E-08,1.58E-13,0.999972045,5.71E-08,6.46E-07,0.974731803,3.53E-13,1.82E-10,1.58E-05,5.01E-08,4.26E-08,3.09E-08,4.01E-08,"breast cancer, in situ, ductal"
"benign, cyst, na",3.52E-05,1.74E-08,0.000158673,2.06E-07,0.000127437,0.000482777,0.951085806,1.72E-08,0.267248422,3.75E-06,0.003211002,1.28E-09,8.34E-05,0.961908996,1.01E-07,1.69E-06,5.44E-15,3.04E-07,4.52E-09,1.37E-06,2.19E-05,1.18E-05,1.22E-08,0.000213889,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",1.90E-07,0.999991298,6.48E-07,3.48E-09,2.26E-05,1.25E-13,3.65E-07,1.01E-07,6.99E-08,1.85E-10,1.01E-10,1.47E-11,6.25E-12,9.60E-14,0.000137801,2.98E-07,2.12E-12,0.00031624,2.83E-07,6.48E-08,1.16E-08,6.08E-07,1.59E-08,2.39E-07,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",4.06E-05,1.25E-08,5.44E-10,6.65E-06,1.33E-05,0.999998868,2.58E-11,3.06E-09,9.62E-07,6.77E-08,2.97E-08,4.36E-13,2.01E-07,8.39E-12,1.59E-11,1.44E-07,3.87E-14,1.77E-11,4.17E-10,4.63E-07,7.17E-08,2.49E-08,1.56E-11,1.29E-07,"benign, apocrine metaplasia, na"
"breast cancer, na, na",3.96E-11,3.94E-05,8.41E-15,1.30E-08,1.99E-07,0.000753079,2.02E-07,3.45E-07,1.52E-10,2.11E-09,7.06E-07,4.28E-05,4.78E-12,6.22E-06,1.88E-08,5.84E-08,8.62E-14,5.57E-12,9.67E-06,6.21E-10,9.62E-06,0.000613557,0.998758972,7.74E-08,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.000100836,0.148795351,2.06E-13,3.53E-09,1.94E-07,1.52E-14,3.15E-17,7.66E-11,4.74E-11,1.33E-10,2.82E-11,4.66E-13,3.35E-11,1.50E-13,4.43E-06,3.72E-06,6.03E-08,8.61E-06,0.002616445,6.57E-08,1.07E-08,6.20E-09,1.61E-09,3.45E-09,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",5.86E-05,2.20E-05,0.002044004,2.85E-08,3.13E-06,5.67E-07,3.03E-11,8.92E-05,2.30E-05,0.999926925,9.67E-05,3.10E-09,4.09E-08,1.45E-13,1.39E-05,2.60E-07,6.05E-11,1.35E-07,5.81E-11,2.00E-09,1.19E-08,3.85E-06,4.89E-07,5.25E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",7.36E-16,3.28E-16,2.73E-09,4.00E-15,6.69E-10,1.37E-17,6.46E-18,2.77E-13,2.12E-13,1.42E-13,2.75E-11,2.25E-15,2.77E-18,0.999813378,1.12E-10,1.19E-08,1.61E-08,1.18E-11,3.28E-12,3.81E-07,5.14E-13,1.53E-10,7.28E-08,2.89E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",4.26E-16,2.79E-18,1.77E-12,2.13E-17,2.68E-09,2.26E-17,1.41E-15,2.84E-11,8.40E-17,4.84E-11,2.67E-14,1.41E-12,4.53E-18,2.78E-15,4.99E-16,9.63E-09,1,1.49E-12,1.53E-06,2.20E-09,1.37E-08,1.14E-10,8.51E-14,3.01E-11,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.22E-07,1.25E-05,1.97E-16,1.08E-06,4.19E-06,2.43E-05,5.42E-13,7.62E-10,8.42E-11,3.80E-10,5.43E-11,5.98E-09,7.70E-05,2.62E-14,8.68E-05,1.90E-06,6.61E-05,0.988654494,3.27E-08,4.30E-07,1.51E-07,1.22E-06,3.15E-09,3.38E-07,"breast cancer, invasive, lobular"
"benign, cyst, na",2.55E-06,1.30E-10,7.98E-10,3.69E-09,0.000176998,8.15E-07,1.57E-07,5.28E-09,0.257172704,2.46E-07,2.05E-06,1.37E-09,0.000559425,5.18E-10,7.87E-09,3.78E-07,1.69E-12,9.33E-08,7.80E-11,2.00E-08,2.78E-06,3.37E-09,4.32E-10,8.71E-06,"benign, papilloma, na"
"breast cancer, invasive, ductal",8.79E-09,4.12E-07,2.44E-09,1.07E-08,7.01E-07,3.41E-14,1.15E-12,4.96E-08,8.79E-12,4.19E-09,1.15E-09,8.89E-09,2.30E-12,6.44E-12,1.48E-07,6.58E-08,0.999999583,8.90E-08,0.065479219,7.42E-06,0.000489153,9.72E-06,2.93E-07,3.03E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.28E-08,1.29E-09,1,1.07E-09,2.01E-07,1.09E-11,5.61E-11,6.11E-08,6.12E-10,1.21E-09,1.86E-09,6.94E-13,1.31E-11,2.09E-14,6.94E-10,4.18E-08,5.04E-07,5.49E-10,7.95E-11,2.77E-09,1.42E-08,1.80E-08,5.76E-08,7.81E-08,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",2.00E-14,3.14E-17,2.96E-08,4.05E-11,9.22E-09,5.08E-19,1.88E-18,8.25E-14,1.57E-15,4.32E-13,3.51E-10,4.37E-14,1.31E-14,1,1.35E-14,1.75E-07,1.85E-05,8.18E-13,2.96E-13,1.04E-06,5.99E-07,6.19E-12,5.08E-09,6.97E-08,"breast cancer, in situ, ductal"
"breast cancer, na, na",2.97E-11,4.09E-07,6.28E-08,3.50E-06,1.11E-07,4.00E-08,8.63E-07,3.06E-06,5.11E-08,1.20E-08,1.16E-07,6.17E-11,6.50E-08,9.49E-11,5.26E-09,1.63E-06,1.27E-12,1.32E-07,2.59E-08,1.66E-09,9.75E-07,2.22E-06,0.999992728,6.41E-06,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.003143129,0.082720719,1.38E-06,3.09E-09,0.00083118,9.46E-09,1.30E-07,1.70E-10,5.43E-07,1.91E-06,2.68E-08,0.034099128,0.99988997,1.72E-12,9.67E-13,7.07E-08,6.14E-06,7.65E-06,3.06E-08,1.02E-07,0.000467445,2.33E-08,2.41E-08,4.03E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.21E-09,6.07E-17,4.86E-20,2.09E-06,4.78E-09,1.28E-09,4.00E-17,4.53E-12,7.18E-15,5.70E-11,7.41E-08,1.46E-13,3.95E-16,0.999941945,2.80E-09,2.00E-06,9.13E-10,5.06E-12,2.57E-13,1.77E-06,4.60E-09,6.03E-10,4.66E-16,2.00E-09,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.32E-10,1.01E-14,1.13E-08,1.50E-11,7.42E-09,3.45E-15,2.73E-09,2.73E-08,1.61E-09,1.50E-09,9.29E-12,1.72E-12,9.03E-13,3.79E-32,5.83E-14,3.50E-07,1,2.46E-09,3.24E-07,1.34E-07,3.31E-05,1.97E-08,1.76E-10,3.94E-09,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",3.03E-08,1.77E-05,0.896040201,1.23E-08,3.76E-08,2.65E-07,2.29E-07,1.36E-09,1.72E-07,1.05E-11,4.24E-09,0.001727487,7.31E-12,1.42E-06,1.13E-09,4.47E-08,3.51E-11,2.23E-09,1.09E-08,2.17E-11,1.80E-11,9.25E-09,1.21E-06,1.48E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",4.83E-13,3.51E-15,1.96E-09,1.19E-12,9.45E-08,7.53E-15,2.16E-10,2.49E-07,2.49E-10,5.11E-10,6.93E-12,8.96E-11,2.13E-14,8.31E-27,2.18E-15,1.62E-06,1,2.00E-08,1.44E-07,1.72E-08,5.47E-06,5.13E-09,8.74E-15,7.80E-09,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",9.44E-10,6.95E-10,3.24E-06,4.67E-08,1.72E-07,3.05E-09,8.42E-08,2.26E-08,3.58E-05,0.000193074,0.000149841,4.39E-05,0.999445498,2.79E-06,0.015318827,2.11E-06,2.90E-09,1.04E-08,2.95E-10,1.04E-07,6.90E-12,1.74E-06,3.59E-11,1.02E-05,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.320775181,7.75E-11,6.57E-07,7.89E-10,4.05E-06,4.70E-12,7.51E-14,5.95E-09,2.57E-05,1.77E-11,5.00E-11,7.39E-12,3.50E-12,6.50E-05,1.71E-08,2.49E-07,2.76E-10,0.000103983,5.16E-09,3.91E-05,8.12E-07,3.33E-09,0.005151622,1.82E-08,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.0001163,0.000108821,1.21E-09,1.87E-08,1.21E-06,1.20E-09,3.47E-10,2.34E-09,2.01E-11,8.26E-05,4.58E-09,9.46E-09,0.985194564,1.38E-19,2.62E-07,2.33E-06,0.171599746,4.53E-08,9.38E-12,1.66E-08,3.50E-06,1.42E-05,6.34E-10,4.52E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.65E-14,3.98E-15,1.37E-11,1.34E-08,5.79E-10,5.23E-09,1.51E-10,8.45E-08,1.54E-12,1.20E-11,1.60E-08,3.99E-10,1.40E-14,1,2.32E-09,5.80E-06,0.012058287,4.73E-10,4.84E-11,9.50E-08,7.20E-07,3.78E-08,0.017125813,2.02E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",0.003016048,0.066044003,0.002314768,0.452870339,8.12E-08,4.36E-13,3.63E-12,2.21E-06,3.94E-09,6.87E-08,6.56E-10,2.24E-11,3.68E-15,1.79E-13,0.000191664,1.43E-08,1.61E-12,1.58E-11,9.88E-10,2.00E-07,8.69E-08,2.40E-08,5.93E-12,2.95E-07,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.043855228,2.11E-05,3.75E-05,2.10E-05,1.35E-06,8.50E-13,9.75E-08,6.35E-07,4.80E-08,4.58E-09,5.61E-08,2.26E-11,0.999996245,2.41E-12,7.43E-06,4.78E-06,2.95E-12,6.38E-07,8.50E-07,0.000159777,1.42E-10,2.13E-07,1.30E-09,7.77E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",4.62E-07,1.84E-13,5.39E-08,6.69E-09,4.92E-07,2.80E-10,4.51E-08,3.90E-06,1.35E-06,1.75E-09,1.26E-08,7.68E-09,2.28E-06,7.39E-15,2.09E-08,9.32E-06,8.50E-06,9.04E-09,5.34E-08,1.78E-07,0.999776661,8.43E-06,1.76E-05,5.14E-06,"breast cancer, na, ductal"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",5.28E-09,2.52E-11,6.07E-05,4.51E-08,1.82E-05,1.62E-05,2.13E-12,3.31E-11,2.08E-09,6.03E-10,3.30E-08,5.97E-09,0.0001253,0.958660185,0.000640752,1.15E-06,2.57E-13,1.03E-05,6.78E-13,4.49E-08,8.02E-05,1.88E-06,1.41E-15,5.88E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",4.15E-12,5.65E-16,2.42E-09,1.08E-14,7.82E-07,7.97E-15,9.98E-15,6.01E-10,1.36E-12,7.11E-11,1.26E-12,4.15E-13,3.74E-15,1.91E-14,4.60E-18,4.15E-09,1,6.25E-09,5.16E-08,5.45E-08,7.56E-06,1.99E-08,1.33E-16,2.53E-10,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.72E-13,1.02E-07,1.64E-10,8.05E-08,5.34E-06,4.18E-06,2.80E-07,2.26E-06,4.61E-09,1.43E-08,5.92E-08,8.00E-11,0.000767653,3.70E-13,2.44E-08,9.03E-07,9.50E-16,8.68E-10,4.03E-06,5.65E-09,9.73E-07,0.040077802,0.999980688,1.63E-06,"breast cancer, na, na"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",4.61E-13,1.05E-14,6.32E-11,4.53E-13,1.51E-07,8.10E-16,4.80E-11,6.49E-08,4.29E-11,4.81E-09,2.40E-12,2.17E-10,1.73E-14,1.33E-27,1.16E-16,7.19E-07,1,8.08E-06,1.97E-09,7.17E-09,5.14E-08,2.03E-09,2.29E-14,1.06E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.25E-07,1.22E-09,1.13E-09,3.39E-11,7.11E-05,2.77E-10,4.70E-08,7.54E-07,6.78E-07,1.41E-09,4.32E-07,1.40E-09,6.65E-09,0.999953628,6.78E-12,3.77E-07,0.107718185,8.40E-08,2.28E-06,1.51E-06,2.55E-07,3.13E-06,5.78E-07,2.89E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.10E-17,1.77E-15,1.01E-12,5.13E-11,1.14E-07,1.00E-06,7.73E-18,3.96E-12,1.15E-13,7.23E-14,2.36E-13,1.82E-08,2.50E-09,0.000975201,5.81E-15,1.70E-07,0.999964893,2.02E-08,2.36E-10,2.07E-07,4.71E-10,1.89E-10,1.10E-13,2.61E-08,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.004364931,1.43E-08,0.002662445,1.95E-07,2.07E-07,2.15E-06,5.02E-05,0.001901529,1.84E-07,1.68E-06,2.00E-08,6.81E-09,0.651096344,5.05E-12,1.22E-05,2.38E-06,0.000255901,6.19E-07,7.69E-08,3.57E-08,3.79E-09,2.40E-09,4.58E-12,1.34E-06,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",9.81E-08,2.19E-08,4.44E-08,5.19E-11,5.79E-09,2.59E-10,0.999999702,4.14E-08,2.33E-08,2.90E-10,4.77E-08,4.13E-13,7.93E-14,4.47E-12,1.24E-09,1.32E-09,1.36E-09,8.75E-10,8.09E-11,8.46E-09,4.18E-08,7.45E-09,4.98E-06,1.41E-06,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.156548783,6.16E-10,1.51E-07,6.53E-06,1.09E-07,3.39E-10,2.27E-12,5.17E-07,3.78E-09,8.60E-10,2.93E-10,8.29E-06,1.09E-12,1.58E-07,2.52E-06,6.29E-07,1.48E-09,2.44E-13,1.82E-14,1.87E-09,1.76E-06,1.98E-10,0.003275404,9.70E-08,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",6.72E-08,5.09E-09,7.63E-15,6.69E-07,1.87E-06,1.94E-09,9.68E-10,2.86E-08,1.65E-12,3.16E-10,3.65E-09,1.77E-11,1.51E-12,0.000156953,1.30E-10,3.94E-06,4.41E-13,5.49E-12,9.80E-06,2.22E-06,4.96E-06,6.56E-06,0.999999881,1.19E-07,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",7.52E-09,0.000128902,0.638142943,3.44E-11,0.000480757,8.75E-15,8.73E-08,1.09E-09,8.48E-06,2.64E-07,6.13E-07,2.98E-17,8.69E-08,1.24E-07,3.55E-06,6.68E-07,7.65E-11,0.000134246,1.02E-11,1.03E-08,1.58E-10,2.24E-09,1.05E-07,1.09E-06,"atypical, fibroadenoma, na"
"breast cancer, na, na",9.05E-10,1.51E-07,2.91E-14,2.68E-09,4.14E-07,1.75E-08,4.17E-07,1.43E-09,2.22E-09,9.71E-11,7.23E-09,4.92E-07,4.12E-12,4.28E-16,0.000254299,5.51E-08,5.49E-13,2.96E-08,0.003758517,2.17E-08,1.32E-06,1.26E-09,1,2.56E-06,"breast cancer, na, na"
"breast cancer, in situ, ductal",8.30E-18,1.11E-06,4.50E-08,1.15E-05,2.97E-08,7.79E-08,1.50E-11,1.63E-08,3.48E-15,1.69E-14,6.05E-09,6.15E-16,5.92E-15,0.982245088,1.10E-09,9.21E-07,4.75E-07,4.98E-09,3.87E-11,7.63E-10,4.02E-11,2.19E-10,3.15E-12,1.49E-09,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",6.28E-12,5.64E-12,6.39E-07,1.57E-08,9.54E-08,4.34E-08,4.14E-17,4.96E-09,5.29E-14,1.83E-05,4.95E-09,3.08E-09,4.09E-11,0.999841154,3.39E-13,5.39E-07,1.03E-08,2.40E-13,3.58E-12,1.28E-09,2.30E-07,2.34E-11,2.44E-08,9.88E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",2.66E-07,1.31E-06,1.44E-06,9.85E-10,1.01E-07,8.06E-10,0.99999994,6.91E-10,7.49E-08,1.50E-10,8.66E-08,2.30E-13,2.30E-06,8.14E-10,2.47E-08,1.09E-08,1.68E-10,1.62E-07,1.27E-08,1.30E-07,4.98E-07,5.80E-08,8.89E-07,3.38E-06,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",1.68E-07,1.36E-08,0.000573187,8.10E-07,2.64E-06,1.15E-09,2.05E-08,1.09E-07,0.000186688,7.17E-08,6.36E-07,3.12E-09,1,1.15E-11,5.60E-07,1.50E-06,1.03E-10,7.76E-08,8.53E-10,1.63E-07,5.98E-06,1.01E-08,2.44E-07,2.24E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",3.70E-10,1.26E-14,1.05E-10,3.08E-12,1.58E-05,1.47E-08,6.02E-16,2.26E-06,3.51E-13,2.43E-09,1.52E-11,8.01E-07,2.82E-13,7.97E-15,2.40E-10,1.55E-06,0.998873234,3.61E-08,5.64E-05,1.32E-08,1.60E-05,1.67E-07,2.41E-05,9.80E-10,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.61E-10,3.01E-14,7.85E-06,1.83E-08,4.73E-08,4.59E-12,4.53E-17,1.32E-10,5.37E-13,2.98E-13,1.80E-09,4.00E-10,1.57E-11,1,6.40E-06,7.52E-07,4.91E-14,2.76E-12,7.26E-10,2.04E-09,6.74E-11,2.57E-12,4.71E-09,2.65E-07,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",4.49E-05,6.85E-07,0.038877446,1.45E-08,4.34E-05,1.69E-08,2.71E-09,2.42E-08,0.000201644,0.416123301,8.39E-05,2.34E-10,1.98E-08,8.25E-08,4.72E-07,1.62E-07,5.96E-13,2.07E-08,3.27E-10,2.80E-08,5.93E-09,1.51E-05,2.83E-05,5.02E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
