Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, apocrine metaplasia, na",0.025624607,0.01179398,0.013655649,0.010870104,0.001840833,0.487122715,0.001506741,0.001429798,0.160702974,0.001516896,0.006018877,0.008565183,0.193020761,0.017932124,0.016473396,0.000499005,0.006464112,0.006050389,0.004594712,0.003111531,0.007053837,0.001857878,0.00986558,0.002428121,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",0.012800193,0.427341819,0.011286257,0.003086699,0.002100571,0.005473591,0.008044081,0.00163154,0.162867174,0.001730927,0.003732095,0.211273074,0.004019477,0.012355855,0.014681227,0.000569414,0.008642583,0.014545973,0.005475105,0.003550564,0.011593401,0.002120021,0.068307526,0.002770725,"atypical, atypical lobular hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.03167678,0.008813076,0.01399034,0.004020553,0.001901084,0.004367127,0.005256955,0.001476596,0.009567138,0.001566545,0.003746811,0.076058574,0.732346833,0.029619344,0.016084703,0.000515338,0.00924154,0.007058965,0.004391469,0.004560527,0.008898362,0.001918687,0.020414954,0.002507595,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.005059923,0.004501813,0.005966044,0.008801628,0.001172741,0.003044653,0.002382502,0.000910883,0.006344017,0.426971525,0.002083615,0.074273884,0.005430011,0.288735896,0.023777675,0.000317902,0.021015031,0.005566485,0.005333574,0.002402773,0.010808851,0.0011836,0.092368178,0.001546886,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.001834117,0.00148011,0.003973956,0.000800499,0.000544759,0.001817225,0.002767585,0.000423121,0.002729438,0.000448896,0.000967875,0.001871272,0.002316725,0.00274968,0.002368403,0.000147671,0.001789237,0.002108003,0.001419905,0.000920797,0.004282589,0.000549803,0.960969567,0.000718555,"breast cancer, na, na"
"breast cancer, na, ductal",0.017540783,0.01337402,0.027397171,0.007926433,0.005394124,0.016276252,0.024098912,0.004189684,0.026054304,0.004444904,0.009583767,0.016176447,0.022087591,0.075541459,0.022754971,0.001462216,0.126749963,0.023822406,0.016324721,0.009817984,0.375077695,0.027963927,0.118825264,0.007115034,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",0.001482586,1.99E-05,8.58E-06,2.07E-05,7.38E-06,1.25E-05,1.52E-05,5.73E-06,1.94E-05,6.08E-06,2.18E-05,1.74E-05,2.02E-05,0.008679318,9.24E-05,2.00E-06,0.987316191,0.000984555,0.000689947,2.94E-05,0.000170345,7.45E-06,0.00036172,9.73E-06,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",0.006723008,0.149490491,0.752623856,0.002455082,0.001103585,0.001305345,0.005320165,0.000857168,0.005431492,0.000909383,0.001960744,0.002524329,0.001141239,0.00533751,0.010282798,0.000299155,0.001955777,0.009926712,0.002882902,0.001865372,0.006262801,0.001113803,0.026771482,0.001455666,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",3.79E-05,7.87E-06,1.07E-05,8.12E-06,6.69E-06,1.48E-05,1.55E-05,4.29E-06,2.29E-05,4.55E-06,9.82E-06,0.0004109,1.82E-05,0.045603517,0.000879744,1.50E-06,0.949767113,0.001355801,0.001526835,2.10E-05,0.000115179,5.58E-06,0.000144187,7.29E-06,"breast cancer, invasive, ductal"
"benign, cyst, na",0.008620107,0.006314326,0.018025028,0.003348954,0.002279042,0.019009486,0.804792941,0.00177016,0.012845073,0.001877992,0.004265716,0.006416289,0.013164874,0.015428927,0.010382267,0.000617793,0.010532381,0.00785426,0.005940286,0.00385223,0.019595472,0.002300144,0.017760016,0.003006134,"benign, cyst, na"
"breast cancer, invasive, ductal",0.005512445,0.001050808,0.001277931,0.004788524,0.000454876,0.000775304,0.001170603,0.000353308,0.001818318,0.00037483,0.000896506,0.001347262,0.062738247,0.020865425,0.002318538,0.000123306,0.846660256,0.018110914,0.016921517,0.000931973,0.00347284,0.000459088,0.006977334,0.000599997,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003793039,0.002559609,0.925601006,0.002590836,0.001007787,0.002217666,0.004779456,0.000782761,0.00521926,0.000830443,0.00179054,0.003890943,0.002391351,0.005395135,0.005246693,0.000273186,0.001219843,0.003452931,0.001736976,0.001834299,0.007269259,0.001017118,0.013770314,0.001329305,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.010370659,0.009727307,0.01930508,0.009359416,0.002184237,0.009930931,0.010134911,0.001696524,0.013294334,0.795236707,0.003880745,0.007363183,0.020622419,0.007754782,0.013717374,0.000592093,0.005183211,0.00729073,0.005693178,0.003691983,0.011731201,0.002204462,0.026153484,0.002881083,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",0.002085734,0.000163738,5.61E-05,4.81E-05,3.25E-05,5.43E-05,0.000106766,2.53E-05,9.71E-05,2.68E-05,5.78E-05,6.81E-05,9.98E-05,0.033610646,0.000526593,8.82E-06,0.956510842,0.000607069,0.000779819,6.37E-05,0.00432197,3.28E-05,0.000572429,4.29E-05,"breast cancer, invasive, ductal"
"benign, cyst, na",0.010556199,0.009461793,0.017502056,0.017297814,0.002266558,0.006646276,0.332141459,0.0015499,0.011296374,0.002755293,0.00489683,0.004796611,0.509144187,0.012561777,0.013199307,0.000540921,0.00592744,0.006629668,0.004609478,0.003372899,0.008877138,0.002013939,0.009324216,0.002632082,"benign, usual ductal hyperplasia, na"
"atypical, atypical lobular hyperplasia, na",0.015336169,0.714604378,0.02093647,0.004819634,0.003279874,0.007761567,0.015811633,0.002547519,0.016861359,0.002702705,0.005827368,0.008953446,0.00986605,0.013859277,0.023607483,0.000889094,0.007893099,0.020322233,0.008548939,0.005543922,0.01982842,0.003310244,0.062562943,0.004326266,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",0.006173481,0.00461229,0.011132854,0.007315618,0.001737613,0.845229506,0.00337277,0.001278233,0.007561018,0.001356099,0.002923918,0.005144737,0.00659988,0.013253653,0.007064851,0.000446108,0.010526612,0.00611068,0.004289483,0.002781697,0.016441567,0.001660935,0.030815726,0.002170731,"benign, apocrine metaplasia, na"
"breast cancer, na, na",0.000709602,0.000621445,0.001537486,0.000309705,0.000210762,0.000703067,0.001070752,0.000163701,0.001055993,0.000173673,0.000374462,0.000723977,0.000896318,0.001063825,0.000916312,5.71E-05,0.000692239,0.000815566,0.000549347,0.000356248,0.001656893,0.00109262,0.983970821,0.000278002,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.204884082,0.652885556,0.003180096,0.002358468,0.000741754,0.000398318,0.034316674,0.00057613,0.00431007,0.000611225,0.001540084,0.000797963,0.035138343,0.013272461,0.008103051,0.000201071,0.004647711,0.007781326,0.006055163,0.001253776,0.005077844,0.000748622,0.010141897,0.000978399,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.016857266,0.012611862,0.016247112,0.009214096,0.002270423,0.005969205,0.009977556,0.001670183,0.010773901,0.782889366,0.00382049,0.006231885,0.008438317,0.010853799,0.012725892,0.0005829,0.007062648,0.008320909,0.005604783,0.003634659,0.013682222,0.002170234,0.045553811,0.00283635,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",0.002799543,0.000935731,0.002163544,0.000940616,0.00050526,0.117264137,0.00096664,0.000392442,0.045418665,0.000416348,0.000897698,0.001433824,0.001373279,0.733103991,0.012166372,0.000136964,0.009133342,0.002436792,0.003640758,0.001661142,0.006000042,0.000509939,0.05503631,0.000666456,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.11E-06,1.40E-06,1.54E-06,2.01E-06,7.82E-07,3.47E-06,1.66E-06,6.07E-07,2.13E-06,6.44E-07,1.39E-06,2.14E-06,2.41E-06,0.001141912,7.35E-06,2.12E-07,0.993626952,0.000270681,0.004824242,3.36E-06,9.15E-06,7.89E-07,9.23E-05,1.03E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",0.206359401,0.417899936,0.00196275,0.001184088,0.000527946,0.033086535,0.000265339,0.000410062,0.002137105,0.000435041,0.001040518,0.027998229,0.06540487,0.050069138,0.164858907,0.000143113,0.005227853,0.008150996,0.001639602,0.000960927,0.002483051,0.000532834,0.006525266,0.000696378,"atypical, atypical lobular hyperplasia, na"
"benign, cyst, na",0.026456039,0.011404027,0.020085746,0.00920861,0.002506185,0.011641496,0.12083441,0.001946585,0.356871396,0.002065164,0.005203525,0.005377157,0.32587868,0.016735958,0.015435366,0.000679366,0.009621772,0.009903451,0.006798868,0.004561571,0.015401289,0.002529391,0.015548129,0.003305744,"benign, papilloma, na"
"breast cancer, invasive, ductal",0.006001722,0.003005548,0.007444314,0.002117345,0.001292997,0.003768032,0.006188155,0.001004287,0.006478384,0.001065464,0.002297274,0.003747513,0.005125708,0.02098579,0.00495148,0.0003505,0.414535314,0.016157014,0.020733111,0.00272343,0.042156585,0.001304969,0.424859345,0.001705507,"breast cancer, na, na"
"atypical, fibroadenoma, na",0.002958211,0.002387241,0.928937972,0.00129111,0.00087863,0.00176292,0.004463784,0.000682443,0.004214574,0.000724015,0.001561067,0.002528984,0.001721021,0.005000588,0.003819951,0.000238175,0.002885825,0.003399956,0.002290136,0.001485136,0.006208412,0.000886766,0.018514121,0.001158944,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.001612528,0.001271258,0.002662468,0.000851739,0.00050663,0.001474343,0.001418663,0.000393506,0.002740648,0.000417477,0.000900133,0.001631332,0.002187915,0.881342947,0.004046428,0.000137335,0.040618401,0.002596085,0.003760678,0.00103801,0.005521202,0.000511321,0.041690901,0.000668263,"breast cancer, in situ, ductal"
"breast cancer, na, na",0.011333792,0.009250115,0.028489901,0.00490602,0.003338662,0.01207015,0.016961699,0.00259318,0.018734628,0.002751148,0.005931817,0.012529664,0.016684366,0.013638509,0.015403198,0.00090503,0.00792267,0.011559744,0.008702168,0.00564329,0.024937492,0.003369576,0.757939577,0.00440381,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.020091569,0.01380608,0.009256764,0.003342026,0.001263883,0.003792451,0.002190541,0.000981674,0.007692611,0.001041474,0.004132456,0.086635396,0.804169595,0.006187963,0.006494991,0.000342608,0.004427258,0.004199092,0.004609404,0.002136323,0.005208937,0.001275586,0.005054374,0.001667105,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",4.77E-05,1.58E-05,2.03E-05,0.001220461,9.16E-06,0.002350958,9.66E-06,7.11E-06,3.79E-05,7.55E-06,2.70E-05,2.74E-05,3.19E-05,0.985117257,0.001650713,2.48E-06,0.006706553,9.36E-05,0.000125859,3.24E-05,0.000186146,9.24E-06,0.002251177,1.21E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.002876743,0.002126829,0.003857886,0.00129996,0.000884653,0.002669356,0.00379269,0.000687121,0.003520775,0.000728978,0.001571767,0.002652988,0.003622433,0.004711569,0.003406564,0.000239808,0.872086167,0.014535843,0.019909073,0.00161018,0.036434941,0.000892845,0.014713865,0.001166888,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003797755,0.003288343,0.906981826,0.00178167,0.001106281,0.004188034,0.00288741,0.000859262,0.005781209,0.000911605,0.001965535,0.013321061,0.005022818,0.005388206,0.005529931,0.000299886,0.003179767,0.004126938,0.002660409,0.00186993,0.004587781,0.001116525,0.017888466,0.001459223,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",0.002057186,0.00137698,0.002468695,0.000929158,0.000632314,0.00187768,0.00271086,0.000491126,0.002516506,0.000521044,0.001123435,0.001832645,0.002323834,0.003994762,0.001955681,0.000171405,0.915812552,0.015328777,0.021384642,0.00129583,0.00641475,0.000638169,0.011307724,0.000834044,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.001834117,0.00148011,0.003973956,0.000800499,0.000544759,0.001817225,0.002767585,0.000423121,0.002729438,0.000448896,0.000967875,0.001871272,0.002316725,0.00274968,0.002368403,0.000147671,0.001789237,0.002108003,0.001419905,0.000920797,0.004282589,0.000549803,0.960969567,0.000718555,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",0.02016459,0.007088343,0.012984327,0.004100969,0.001790618,0.00409457,0.005525717,0.001390795,0.007981268,0.00247245,0.003612982,0.008941201,0.774163365,0.031676888,0.020723686,0.000485393,0.019694144,0.016712274,0.028127508,0.00325915,0.006082492,0.001807198,0.014758069,0.002361887,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.95429039,0.00142231,0.000396049,0.000669259,0.000138771,0.000294237,0.000276851,0.000107785,0.000473895,0.00019083,0.000246554,0.000636284,0.00054818,0.013705775,0.000925693,3.76E-05,0.000292479,0.000584089,0.000186689,0.00025258,0.001241787,0.000140055,0.022758938,0.000183043,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.037941143,0.0244518,0.020572873,0.012905823,0.003701874,0.006348132,0.011375992,0.002875292,0.020025516,0.003050444,0.007402619,0.013860777,0.62492907,0.049159165,0.022138266,0.001003488,0.028920522,0.013256257,0.014465772,0.006737876,0.040774401,0.003736151,0.025483819,0.004882899,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.000553286,0.000379241,0.000801892,0.000270949,0.000184387,0.00047996,0.000823773,0.000143216,0.000890614,0.00015194,0.000327602,0.000534413,0.000667711,0.919955671,0.002849676,5.00E-05,0.020651542,0.001431849,0.002295471,0.000377782,0.002632351,0.000186095,0.043117493,0.000243213,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",0.032640189,0.005347313,0.000604069,0.916424572,0.000234376,0.000331601,0.000481051,0.000182043,0.000689039,0.000193132,0.000416417,0.001345885,0.000470465,0.006788731,0.010424766,6.35E-05,0.004160936,0.00577341,0.005202706,0.000459363,0.001060175,0.000236546,0.00616053,0.00030915,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.004306791,0.001025367,0.001291397,0.000429976,0.000143241,0.000110631,0.000334596,0.000111257,0.000803787,0.000118035,0.000313165,0.000323056,0.984696925,0.001402603,0.000871047,3.88E-05,0.00069942,0.000491358,0.000344488,0.000242119,0.000806418,0.000144568,0.000762209,0.00018894,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",0.019909216,0.015078985,0.03218203,0.008923351,0.006072552,0.01832334,0.027129874,0.004716627,0.0293312,0.005003947,0.010789134,0.018210988,0.024865584,0.071883619,0.026825765,0.001646121,0.098338775,0.02681859,0.018377906,0.011052809,0.374372542,0.006128781,0.136008322,0.008009905,"breast cancer, na, ductal"
"breast cancer, na, na",0.001834117,0.00148011,0.003973956,0.000800499,0.000544759,0.001817225,0.002767585,0.000423121,0.002729438,0.000448896,0.000967875,0.001871272,0.002316725,0.00274968,0.002368403,0.000147671,0.001789237,0.002108003,0.001419905,0.000920797,0.004282589,0.000549803,0.960969567,0.000718555,"breast cancer, na, na"
"breast cancer, in situ, ductal",0.005296802,0.002676681,0.005462476,0.002151395,0.001771516,0.004265588,0.005859364,0.001137166,0.005617179,0.001206438,0.00260123,0.006382494,0.00681075,0.64340806,0.052183192,0.000396875,0.112508312,0.020205675,0.052496985,0.003230098,0.012284419,0.001477632,0.048638564,0.001931166,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.000750993,0.000502678,0.000901218,0.000339197,0.000230831,0.000685463,0.000989622,0.00017929,0.000918672,0.000190211,0.000410119,0.000669022,0.000848335,0.001302525,0.000713938,6.26E-05,0.967217028,0.007801678,0.007806642,0.000472939,0.002341758,0.000232969,0.004127979,0.000304475,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.000758748,0.000612301,0.001643971,0.000331155,0.000225359,0.00075176,0.001144911,0.000175039,0.001129131,0.000185702,0.000400397,0.000774119,0.000958397,0.001137504,0.000979775,6.11E-05,0.000740182,0.000872051,0.000587395,0.000380921,0.001771648,0.001168294,0.982912838,0.000297256,"breast cancer, na, na"
"breast cancer, na, na",0.001834117,0.00148011,0.003973956,0.000800499,0.000544759,0.001817225,0.002767585,0.000423121,0.002729438,0.000448896,0.000967875,0.001871272,0.002316725,0.00274968,0.002368403,0.000147671,0.001789237,0.002108003,0.001419905,0.000920797,0.004282589,0.000549803,0.960969567,0.000718555,"breast cancer, na, na"
"breast cancer, invasive, ductal",0.00090319,0.000604551,0.001083859,0.000407939,0.000277612,0.000824379,0.001190179,0.000215625,0.00110485,0.00022876,0.000493235,0.000804607,0.001020259,0.001566496,0.000858625,7.53E-05,0.958568692,0.011387046,0.009388743,0.000568992,0.002816339,0.000280183,0.004964561,0.00036618,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.002807685,0.002036799,0.004479432,0.001306905,0.00088938,0.002687905,0.005691954,0.003631156,0.004811154,0.000732873,0.001617726,0.002816225,0.003888712,0.868419111,0.007276136,0.000241089,0.027592141,0.004785659,0.007109012,0.00292401,0.013606472,0.000897615,0.028577659,0.001173122,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.34E-05,2.31E-06,1.91E-06,5.46E-06,1.72E-06,0.000325797,1.53E-06,1.33E-06,9.93E-05,1.41E-06,5.06E-06,9.03E-06,2.74E-06,0.062459897,9.40E-05,4.65E-07,0.93641752,0.000245367,0.000163368,7.36E-06,5.57E-05,1.73E-06,8.10E-05,2.26E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.022210537,0.007471401,0.009931059,0.003767485,0.001262013,0.101555541,0.001789925,0.005152541,0.006260111,0.001039933,0.00412634,0.003337645,0.779254317,0.013227667,0.006600415,0.000342101,0.008209466,0.004329063,0.002969566,0.002133161,0.007185742,0.001273698,0.00490548,0.001664638,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",0.009023948,0.007282217,0.020240152,0.003938498,0.00268024,0.008940838,0.782072663,0.002081776,0.013428978,0.002208591,0.005016645,0.007911178,0.011398406,0.013528566,0.011652664,0.000726548,0.008803139,0.01037148,0.006986003,0.00453037,0.017619791,0.002705058,0.043316893,0.003535329,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.945198596,0.002618566,0.000234311,0.044509742,6.50E-05,7.95E-05,0.000146438,5.05E-05,0.000265337,5.35E-05,0.000115448,0.00018244,7.48E-05,0.001169351,0.000923559,1.76E-05,0.000175059,0.000197538,8.07E-05,0.000118269,0.000766092,6.56E-05,0.002806026,8.57E-05,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",0.042692944,0.031913012,0.048790503,0.012801079,0.008711435,0.025770975,0.041314211,0.00676628,0.038548801,0.007178457,0.015477649,0.029879065,0.030464686,0.058088463,0.042738561,0.002361458,0.032270882,0.038652465,0.02460297,0.015855907,0.06613531,0.008792098,0.358702183,0.01149068,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.009777064,0.264204502,0.511353135,0.003285633,0.000731369,0.037927639,0.056676578,0.000568063,0.003300739,0.000602668,0.001753096,0.00093645,0.076836951,0.005582144,0.006043613,0.000198256,0.002524714,0.004510535,0.001831121,0.001236222,0.003337982,0.000738141,0.005078516,0.000964701,"atypical, fibroadenoma, na"
"breast cancer, na, na",0.019697068,0.01556945,0.040283419,0.009185656,0.006251055,0.020852484,0.029645795,0.004855272,0.030193388,0.005151038,0.01110628,0.021472665,0.025596507,0.042016204,0.030667862,0.001694509,0.04009217,0.031990331,0.028721841,0.011377705,0.047456641,0.006308936,0.511568367,0.008245355,"breast cancer, na, na"
"breast cancer, in situ, ductal",6.71E-05,0.002418708,0.002232298,0.000870537,1.13E-05,0.002143142,1.13E-05,8.80E-06,4.60E-05,9.34E-06,2.01E-05,1.83E-05,9.70E-06,0.984603465,0.003276359,3.07E-06,0.002839548,0.000313004,0.000101407,4.01E-05,0.000185032,1.14E-05,0.000744732,1.49E-05,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",0.01338403,0.009720083,0.011052461,0.004063302,0.002899395,0.007123233,0.012268198,0.002132871,0.012151378,0.002262798,0.004878875,0.009405053,0.009462303,0.524897516,0.185213089,0.00074438,0.060523026,0.012127438,0.007755367,0.004998109,0.044216547,0.002771451,0.052327175,0.0036221,"breast cancer, in situ, ductal"
"benign, cyst, na",0.004008265,0.00327136,0.01043021,0.001735043,0.001180738,0.004268683,0.909619451,0.000917094,0.006625616,0.00097296,0.002210005,0.003807637,0.005900529,0.004823342,0.005447436,0.00032007,0.002801901,0.004088175,0.003077575,0.001995784,0.00737494,0.001191671,0.012374162,0.001557434,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",0.029129231,0.011051502,0.023142099,0.005685447,0.002707062,0.004577609,0.008705348,0.002102609,0.014644017,0.002230692,0.005335297,0.008298794,0.773670673,0.019899003,0.01618016,0.000733818,0.004700229,0.009231973,0.004481764,0.004927193,0.017880909,0.002732127,0.024381541,0.003570707,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0.012964511,0.00850598,0.017244784,0.00571357,0.003888218,0.011645815,0.01666959,0.003020028,0.015474475,0.003203997,0.006908217,0.011269285,0.014289695,0.025790976,0.020180153,0.001054001,0.424211979,0.065598615,0.214773402,0.007966382,0.027491255,0.003924221,0.073082305,0.005128693,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.034852535,0.000861823,0.000238946,0.000278388,0.000115788,0.000623101,0.000186553,8.99E-05,0.000312463,9.54E-05,0.000228205,0.00033914,0.015901426,0.834043324,0.00206888,3.14E-05,0.051908735,0.002308368,0.047373369,0.000409918,0.00123315,0.00011686,0.006229743,0.000152728,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",0.010285593,0.009655958,0.018868623,0.009290766,0.002168216,0.007784477,0.011590212,0.00168408,0.012166766,0.789403737,0.00385228,0.008081304,0.012450732,0.012645024,0.013616759,0.000587751,0.006096791,0.007237253,0.00565142,0.003664903,0.012284759,0.002188292,0.035884518,0.002859951,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.027929205,0.021055499,0.053844541,0.013714097,0.009332766,0.030638702,0.0442609,0.007248878,0.045078453,0.007690451,0.016581578,0.032986972,0.035994068,0.054394197,0.036775824,0.002529886,0.054153863,0.058898076,0.042444989,0.019126071,0.071899042,0.009419186,0.291692406,0.012310243,"breast cancer, na, na"
"breast cancer, in situ, lobular",0.009860896,0.008004108,0.020228792,0.005105742,0.003474579,0.011171988,0.016478283,0.002698749,0.01678266,0.002863147,0.006173301,0.011935343,0.013289237,0.153899625,0.537270784,0.000941874,0.013053128,0.040391169,0.009812962,0.00632417,0.024798423,0.003506751,0.07735122,0.004583088,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",0.033159401,0.012737742,0.007597039,0.008875847,0.001378393,0.382904202,0.000896224,0.001070615,0.118270673,0.001903258,0.004613989,0.20689933,0.151238427,0.02352654,0.007307785,0.000373649,0.006983675,0.005063294,0.003440465,0.002329877,0.005221107,0.001391156,0.010999265,0.001818148,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.040811807,0.018726809,0.037102383,0.008379543,0.004205047,0.00797198,0.014694639,0.003266112,0.023596276,0.003465072,0.008213578,0.010598878,0.646585464,0.026595082,0.021310389,0.001139886,0.014956254,0.014491848,0.010528133,0.007107727,0.027416492,0.004243983,0.039046243,0.005546601,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",0.021278491,0.019910099,0.041293968,0.226394713,0.00555927,0.016508602,0.023149902,0.004317955,0.027853962,0.004580989,0.217939481,0.073789895,0.005658665,0.024010135,0.036889371,0.001506983,0.018310836,0.021512197,0.014490148,0.00939675,0.038564116,0.005610746,0.134139895,0.007332868,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",0.000164036,0.00022597,0.000155288,0.000133154,5.50E-05,0.000106654,0.000142925,3.53E-05,0.000206967,3.75E-05,8.08E-05,0.011025652,0.000235093,0.971361518,0.000690902,1.23E-05,0.004902223,0.000248476,0.000560342,0.000149569,0.000534025,4.59E-05,0.00883031,6.00E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",4.26E-05,2.69E-05,3.56E-05,2.18E-05,1.48E-05,3.49E-05,5.59E-05,1.15E-05,5.68E-05,1.22E-05,2.63E-05,3.75E-05,5.17E-05,0.011117831,0.000193675,4.02E-06,0.984441042,0.000691165,0.000949599,3.27E-05,0.001390573,1.50E-05,0.00071603,1.95E-05,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.00329122,0.002686141,0.929793298,0.001424659,0.000969514,0.002108222,0.004925509,0.000753034,0.005208408,0.000798906,0.001722541,0.003048797,0.002231521,0.004465655,0.004472936,0.000262812,0.002300665,0.003356835,0.002527023,0.001638755,0.006508883,0.000978491,0.013247367,0.001278822,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.007075164,0.005074945,0.009729524,0.003320564,0.002259723,0.006710331,0.010095587,0.001755155,0.010914751,0.001862073,0.004014861,0.00654939,0.008304767,0.627094746,0.015959751,0.000612556,0.091762967,0.012941189,0.016246615,0.007429282,0.036386114,0.002280646,0.108638681,0.002980652,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",0.016092036,0.012993159,0.029767374,0.00790556,0.005379922,0.018179251,0.024484059,0.004178652,0.021411212,0.004433201,0.009558533,0.018480282,0.022029433,0.019158592,0.024093185,0.001458366,0.145701036,0.062574804,0.248497307,0.009792134,0.098211519,0.005429737,0.183094129,0.007096301,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",0.019680643,0.004945406,0.01080464,0.002544165,0.001211376,0.004960704,0.003895532,0.000940891,0.00713915,0.000998206,0.002387477,0.006440026,0.872372329,0.011426491,0.008324651,0.000328374,0.001607244,0.003699832,0.00144551,0.002204856,0.005747639,0.001222592,0.024074649,0.001597846,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",0.013357947,0.010295569,0.032825779,0.010274148,0.003716,0.013218757,0.642200708,0.002886263,0.092247128,0.003062084,0.008029713,0.011983331,0.013587423,0.015706468,0.017144077,0.001007317,0.008818096,0.012866233,0.009685692,0.006281098,0.023210285,0.003750408,0.038943753,0.004901531,"benign, cyst, na"
"breast cancer, in situ, ductal",0.004958658,0.003533163,0.007057026,0.00230826,0.002006839,0.004664625,0.007017855,0.00122008,0.007587289,0.001294403,0.002790894,0.004552749,0.005772983,0.563975573,0.011822844,0.000425813,0.095001169,0.008995949,0.011660118,0.003218389,0.02242543,0.001585371,0.224052504,0.002071973,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.005624437,0.004070792,0.008339169,0.002412651,0.001641867,0.004954175,0.007335239,0.001275258,0.007930426,0.001352942,0.002917112,0.004923796,0.006723033,0.016054986,0.006692254,0.00044507,0.833696187,0.020437108,0.004636986,0.00330818,0.028121607,0.001657069,0.023283923,0.002165678,"breast cancer, invasive, ductal"
