Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"atypical, atypical lobular hyperplasia, na",2.40E-06,0.99819535,3.21E-07,1.68E-06,1.55E-06,1.76E-05,1.06E-07,9.60E-08,2.05E-11,4.05E-07,0.001316063,1.33E-10,4.21E-12,5.76E-08,2.29E-07,5.04E-07,1.60E-07,4.10E-07,3.14E-09,3.05E-07,2.35E-08,1.67E-06,2.73E-07,3.65E-08,"atypical, atypical lobular hyperplasia, na"
"atypical, fibroadenoma, na",5.74E-07,6.53E-08,0.866416574,6.88E-07,9.56E-08,0.267793685,3.36E-09,9.91E-07,2.11E-07,3.11E-10,3.30E-08,1.52E-07,0.03361582,2.43E-10,2.15E-08,1.09E-07,8.30E-06,1.41E-05,1.03E-12,8.18E-07,7.89E-09,4.12E-08,1.52E-06,2.61E-07,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",5.38E-06,5.27E-07,0.999948561,8.84E-08,1.52E-05,1.17E-12,4.32E-10,2.82E-08,6.83E-10,4.07E-11,3.19E-08,1.22E-11,3.33E-05,3.80E-06,1.32E-07,6.20E-08,2.55E-08,1.27E-07,2.49E-10,9.28E-07,3.32E-09,1.43E-09,1.72E-07,1.94E-07,"atypical, fibroadenoma, na"
"benign, sclerosing adenosis, na",2.48E-08,5.60E-07,3.90E-05,9.70E-06,3.94E-06,1.20E-08,9.12E-08,4.73E-06,1.20E-05,6.09E-08,5.21E-07,0.999998033,7.68E-09,1.50E-05,1.61E-07,1.69E-07,0.004913137,3.80E-05,2.47E-07,2.88E-07,1.02E-08,5.09E-10,8.36E-07,2.11E-06,"benign, sclerosing adenosis, na"
"breast cancer, invasive, ductal",1.25E-09,1.96E-11,1.24E-11,4.74E-10,1.43E-07,4.64E-11,3.86E-09,4.48E-08,5.20E-10,6.16E-09,4.14E-10,1.81E-10,9.51E-11,9.38E-07,1.48E-12,6.58E-08,0.999998569,2.86E-09,8.76E-09,4.21E-08,7.75E-09,3.58E-11,1.03E-12,1.18E-07,"breast cancer, invasive, ductal"
"benign, cyst, na",2.60E-09,1.94E-06,4.56E-06,3.88E-07,2.88E-06,4.58E-05,0.999962032,1.22E-05,8.74E-06,4.12E-07,9.53E-06,2.46E-06,6.84E-06,1.47E-07,5.15E-07,1.59E-06,9.03E-06,1.97E-05,1.86E-06,2.06E-06,1.12E-06,1.24E-06,1.28E-06,5.65E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",3.62E-10,2.33E-12,2.67E-11,7.15E-10,2.39E-07,1.14E-10,1.51E-09,9.82E-08,9.52E-10,4.90E-09,4.91E-10,3.66E-10,1.19E-10,1.13E-07,8.82E-13,4.57E-08,0.999999225,1.28E-07,4.27E-08,4.35E-07,3.13E-08,1.15E-10,4.20E-12,2.01E-07,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",4.54E-07,7.49E-06,4.83E-05,4.76E-07,7.41E-07,0.985637784,4.52E-09,2.86E-06,4.01E-05,2.16E-08,0.000183251,2.50E-07,0.007389393,6.18E-06,7.46E-05,1.11E-06,2.06E-07,3.30E-07,2.76E-07,4.33E-07,4.32E-06,5.94E-07,2.89E-09,1.13E-07,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",2.37E-05,0.816182911,8.28E-09,1.10E-08,1.91E-07,5.20E-12,2.12E-08,6.05E-08,0.000555378,1.44E-08,5.87E-07,0.000112849,1.24E-10,4.24E-07,1.01E-05,1.86E-07,3.10E-05,5.70E-08,8.18E-10,7.32E-08,5.64E-12,1.50E-08,4.80E-07,4.14E-07,"atypical, atypical lobular hyperplasia, na"
"benign, usual ductal hyperplasia, na",1.43E-07,4.54E-08,2.49E-10,8.36E-09,1.02E-06,9.82E-12,1.79E-07,2.55E-09,3.48E-10,2.29E-08,8.17E-09,5.76E-10,0.972109199,0.002840695,1.03E-07,9.03E-08,8.64E-10,1.04E-09,1.45E-09,5.00E-08,8.68E-10,7.15E-11,4.51E-06,5.03E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.27E-09,7.25E-08,3.77E-07,2.04E-05,6.35E-06,3.62E-10,7.26E-09,2.20E-09,8.16E-08,0.018837934,1.76E-07,8.34E-07,3.54E-13,0.336387753,2.59E-06,5.09E-06,4.60E-07,2.66E-11,1.74E-09,8.13E-07,3.38E-08,7.27E-11,9.54E-08,2.32E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, na, ductal",2.18E-08,3.93E-08,1.87E-07,1.33E-07,2.64E-06,8.33E-07,1.63E-06,0.000139774,3.05E-06,2.42E-07,1.98E-06,2.97E-08,3.85E-07,0.000124622,3.00E-12,2.78E-08,4.13E-06,7.11E-09,1.13E-06,2.59E-05,0.999996245,0.000446065,3.20E-06,5.41E-07,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",7.69E-09,5.85E-12,5.22E-12,2.69E-10,4.14E-07,6.06E-11,5.43E-10,2.33E-08,9.02E-11,8.95E-09,5.73E-10,4.19E-10,1.35E-10,3.12E-09,1.35E-13,4.01E-08,1,4.08E-08,1.29E-07,4.28E-08,7.36E-10,3.04E-11,1.93E-11,4.62E-08,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",4.87E-08,0.990195453,0.00337218,5.75E-09,1.80E-06,4.34E-09,5.94E-05,3.97E-06,3.21E-10,1.23E-11,2.98E-06,1.63E-08,5.05E-07,1.88E-05,1.87E-06,1.96E-07,1.04E-08,0.000245689,3.50E-09,5.12E-08,4.05E-08,4.10E-07,3.08E-08,2.10E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",5.46E-10,3.26E-12,6.10E-12,1.38E-10,2.58E-07,7.57E-12,4.06E-10,1.02E-07,4.21E-09,1.73E-09,6.84E-10,2.97E-07,1.05E-10,3.55E-06,1.49E-10,1.14E-07,0.999999642,2.44E-07,2.46E-09,6.69E-08,1.83E-10,6.31E-10,1.57E-11,3.78E-07,"breast cancer, invasive, ductal"
"benign, cyst, na",1.15E-08,1.79E-06,6.48E-06,3.57E-07,3.21E-06,0.045023479,0.985473037,1.19E-05,3.48E-06,1.65E-07,3.13E-06,2.22E-06,8.78E-07,5.74E-07,3.68E-07,8.77E-07,1.49E-06,6.28E-06,8.09E-07,2.97E-06,2.59E-06,4.99E-07,2.60E-07,8.02E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",7.49E-09,1.88E-10,3.23E-11,1.08E-08,1.80E-06,7.06E-11,2.86E-09,4.27E-08,5.95E-10,1.62E-10,1.12E-08,9.95E-09,0.000846127,0.000678862,2.64E-10,4.70E-07,0.999482036,4.07E-08,1.55E-07,4.33E-08,9.76E-09,8.20E-11,2.55E-11,1.61E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",3.23E-06,1.61E-06,0.999998927,2.29E-07,1.30E-06,1.96E-06,9.56E-07,7.53E-06,4.19E-06,1.10E-09,1.93E-07,3.00E-05,1.73E-07,6.58E-06,7.44E-07,1.68E-07,4.32E-08,1.47E-05,1.15E-08,1.03E-06,3.64E-06,5.41E-08,6.04E-06,7.16E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",3.11E-07,1.83E-06,0.000163067,4.61E-05,9.71E-06,8.60E-06,6.47E-07,3.66E-07,7.53E-06,0.998791754,7.85E-07,4.14E-07,1.92E-06,1.12E-07,2.84E-05,1.36E-05,1.81E-07,1.11E-07,1.43E-05,6.50E-06,2.07E-08,9.28E-08,1.44E-06,1.86E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",3.01E-08,7.15E-11,2.95E-12,1.55E-10,2.18E-07,2.67E-12,5.50E-10,6.49E-10,2.24E-10,2.30E-10,1.47E-10,1.26E-11,1.35E-11,0.744231701,3.75E-11,1.68E-08,0.004193672,3.00E-12,2.92E-10,1.03E-08,4.80E-07,2.10E-12,1.05E-11,1.51E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",7.13E-11,1.18E-06,0.001629295,7.60E-06,0.000133091,2.91E-09,0.999613285,1.96E-08,4.73E-05,3.56E-07,3.59E-05,1.44E-10,2.94E-05,1.60E-08,3.30E-06,1.43E-07,2.19E-10,0.000139835,4.94E-07,2.19E-05,2.43E-06,1.22E-06,3.94E-08,9.13E-07,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",2.91E-07,0.99985677,6.36E-06,7.96E-08,1.65E-06,2.27E-08,6.19E-05,1.23E-05,6.53E-09,2.25E-07,5.26E-07,1.09E-06,7.00E-08,1.56E-07,2.36E-07,7.67E-07,2.49E-06,0.000227771,8.62E-07,2.34E-07,1.47E-07,9.79E-06,3.33E-05,2.33E-06,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",1.48E-06,6.77E-07,1.02E-07,2.16E-06,9.36E-07,0.999937296,6.18E-10,2.65E-06,5.21E-09,3.33E-08,1.38E-08,1.51E-08,3.55E-08,1.23E-06,7.28E-09,5.69E-07,6.69E-06,5.17E-07,8.57E-06,2.31E-06,5.65E-06,6.23E-08,2.31E-07,1.65E-06,"benign, apocrine metaplasia, na"
"breast cancer, na, na",1.84E-07,8.08E-07,1.46E-09,1.56E-08,6.31E-08,4.13E-08,2.35E-08,7.84E-06,3.89E-08,7.29E-08,9.54E-09,2.86E-08,1.09E-08,4.25E-08,6.64E-10,5.59E-07,1.33E-08,4.75E-09,8.55E-09,1.98E-06,2.36E-09,6.09E-06,0.99999994,1.97E-07,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.029305285,0.927403152,1.21E-09,4.43E-07,1.13E-05,4.29E-11,8.95E-09,1.65E-07,1.07E-09,9.29E-06,4.61E-07,1.03E-11,1.40E-05,4.32E-06,2.33E-07,6.44E-07,8.62E-07,4.04E-07,2.74E-08,2.09E-07,2.35E-08,1.46E-07,7.03E-07,2.49E-06,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",1.08E-05,0.000141358,4.52E-05,3.51E-05,4.41E-05,1.20E-05,3.19E-06,1.66E-06,9.24E-07,0.999775767,7.36E-06,8.30E-07,6.15E-07,5.17E-07,2.47E-05,2.55E-05,6.68E-07,3.44E-07,7.46E-06,4.15E-06,2.93E-08,3.35E-07,1.17E-06,4.92E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",2.00E-08,1.55E-09,1.59E-10,6.46E-09,9.06E-08,3.45E-07,9.06E-11,8.73E-10,8.08E-07,2.55E-10,1.20E-08,3.36E-11,4.38E-14,0.999901831,3.46E-06,2.19E-06,1.40E-10,9.91E-13,4.43E-09,3.38E-07,1.48E-09,3.50E-10,8.28E-07,3.53E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.92E-10,7.78E-11,2.76E-12,1.15E-09,1.68E-07,1.45E-09,4.27E-09,2.06E-08,3.83E-11,4.58E-08,1.67E-09,1.92E-09,1.64E-11,2.87E-09,1.74E-14,6.41E-08,1,3.75E-08,8.59E-06,1.58E-08,1.14E-08,2.50E-11,1.12E-11,1.82E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",5.64E-05,0.021711333,1.07E-11,2.18E-08,6.24E-07,3.37E-08,3.32E-09,1.64E-09,6.43E-10,4.32E-08,9.67E-10,4.89E-07,8.77E-08,4.19E-06,0.162778929,4.96E-07,4.97E-08,4.95E-08,6.13E-07,3.75E-07,8.27E-13,2.25E-07,1.50E-10,3.00E-06,"breast cancer, in situ, lobular"
"benign, cyst, na",8.15E-08,2.99E-07,3.58E-05,8.69E-07,4.15E-07,2.26E-07,0.000288797,1.80E-07,0.02203021,1.24E-08,5.92E-06,2.42E-11,0.944251359,4.05E-08,1.87E-06,2.44E-07,1.01E-06,9.11E-07,1.08E-10,3.04E-07,1.58E-06,1.18E-07,4.61E-09,1.30E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",2.76E-09,2.44E-09,2.53E-09,1.66E-08,1.47E-07,5.65E-12,1.78E-08,1.15E-09,3.43E-09,1.48E-07,8.50E-09,9.85E-12,1.79E-11,5.83E-10,2.98E-11,8.16E-07,0.999998927,5.81E-11,1.27E-07,1.42E-07,1.10E-09,2.45E-10,4.99E-11,1.07E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.31E-06,7.55E-07,0.99999994,4.47E-08,5.46E-07,2.14E-07,4.89E-08,1.89E-06,9.92E-08,9.54E-11,2.27E-07,2.40E-07,1.05E-07,4.39E-07,4.23E-07,8.48E-08,6.96E-07,1.40E-06,5.24E-09,5.21E-07,1.67E-07,1.14E-08,4.80E-08,5.48E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",5.34E-09,2.61E-09,6.21E-08,7.27E-09,1.11E-06,2.13E-07,2.17E-08,1.62E-06,3.96E-08,2.14E-09,3.12E-08,3.28E-07,1.28E-08,0.999509335,3.77E-10,4.90E-07,0.000113272,5.63E-09,6.04E-09,2.56E-07,0.000638186,1.03E-10,1.96E-08,1.35E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.92E-06,1.92E-06,2.34E-05,3.00E-07,1.65E-06,1.22E-05,2.92E-06,3.00E-05,5.24E-06,4.58E-07,7.97E-07,2.76E-06,4.47E-06,1.82E-07,1.05E-07,4.54E-06,5.19E-07,5.21E-06,1.57E-06,1.52E-05,9.89E-07,3.73E-05,0.999924541,1.03E-05,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.000335768,1.65E-05,2.47E-06,1.16E-06,1.71E-06,2.36E-07,3.98E-07,1.02E-06,1.20E-07,1.56E-05,3.96E-08,0.001834659,0.999975741,3.26E-11,9.02E-08,1.91E-07,0.003018413,9.58E-07,2.70E-06,7.06E-08,4.42E-09,6.79E-08,2.20E-07,8.04E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",4.08E-08,4.07E-09,7.06E-13,0.000108417,1.12E-07,1.16E-06,1.16E-09,3.25E-11,7.76E-08,1.26E-09,1.93E-08,7.99E-12,2.69E-14,0.939313531,4.49E-06,1.54E-06,7.42E-07,1.42E-12,5.54E-10,1.20E-07,7.67E-10,5.74E-12,1.94E-10,1.37E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.66E-09,5.35E-10,7.73E-10,1.26E-08,8.08E-07,7.58E-09,1.90E-07,8.00E-07,2.41E-08,1.76E-07,4.13E-08,1.41E-08,1.08E-08,4.97E-10,4.34E-13,9.98E-08,0.999987245,8.86E-08,4.91E-06,5.22E-07,0.000192944,5.72E-08,5.86E-09,9.71E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.33E-07,2.57E-06,0.999957979,2.22E-06,5.47E-07,1.08E-11,1.77E-06,1.64E-08,0.003326992,8.82E-10,2.52E-08,4.63E-09,1.14E-11,2.20E-09,3.84E-07,2.45E-08,1.15E-07,2.93E-08,1.36E-09,1.71E-06,1.13E-08,1.76E-09,3.00E-07,3.90E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",9.03E-09,1.69E-10,2.59E-09,1.43E-08,1.89E-06,3.83E-08,1.16E-07,3.30E-06,3.36E-08,1.34E-07,1.18E-08,4.65E-08,3.64E-08,3.45E-09,3.11E-12,1.48E-07,0.999989629,6.93E-06,3.03E-05,5.83E-06,7.76E-06,1.42E-08,1.94E-10,2.42E-06,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",8.81E-06,2.44E-07,7.53E-05,3.51E-07,1.07E-06,1.49E-08,1.15E-07,2.36E-07,3.28E-07,8.20E-07,1.02E-06,4.15E-06,0.982674778,7.87E-08,1.45E-06,2.17E-07,6.94E-06,5.53E-07,1.05E-07,1.66E-06,1.75E-08,9.30E-09,1.49E-08,7.17E-07,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.610399127,6.94E-08,5.47E-07,3.48E-07,1.55E-07,1.17E-10,3.42E-12,2.04E-09,2.91E-09,3.31E-09,2.12E-08,2.53E-10,3.53E-10,1.90E-05,1.14E-08,2.48E-07,1.81E-09,9.02E-10,8.20E-08,1.26E-07,4.93E-11,2.90E-10,0.635544181,5.57E-08,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",4.75E-05,9.32E-07,1.17E-08,6.19E-07,2.61E-06,4.28E-08,5.36E-07,4.92E-06,8.07E-08,8.78E-05,1.18E-06,2.17E-05,0.999984205,2.49E-08,3.08E-08,4.23E-07,0.00266532,3.42E-06,3.24E-07,1.59E-06,3.39E-06,1.17E-07,2.51E-07,2.56E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.91E-09,3.11E-10,9.95E-10,1.32E-09,7.57E-07,3.36E-09,3.49E-09,1.00E-07,1.97E-08,2.27E-10,1.20E-08,5.85E-09,1.97E-10,1,7.29E-07,2.26E-06,7.86E-10,1.73E-09,2.49E-08,7.17E-08,1.11E-07,1.25E-11,1.33E-07,1.88E-06,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",3.10E-06,0.002116951,1.57E-08,0.996512592,1.58E-06,2.30E-09,7.71E-07,1.34E-10,1.76E-09,1.60E-05,7.14E-08,9.86E-09,3.23E-10,5.93E-10,0.00698145,1.05E-06,2.06E-09,5.24E-09,2.79E-06,8.51E-06,3.74E-10,8.40E-06,1.05E-06,1.05E-08,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.076560892,5.68E-05,6.93E-05,1.57E-07,1.36E-06,3.67E-08,4.83E-09,7.81E-07,6.40E-09,4.23E-08,1.22E-07,1.11E-08,0.988734126,6.36E-07,4.54E-06,5.12E-07,1.28E-07,1.53E-06,2.49E-06,1.10E-06,2.04E-07,2.52E-07,1.89E-07,3.21E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",2.90E-08,2.01E-08,3.86E-06,1.51E-07,4.07E-06,6.16E-06,6.29E-06,7.06E-05,3.84E-06,1.51E-07,1.70E-06,1.77E-06,6.03E-06,5.67E-05,4.04E-11,9.45E-08,2.25E-05,3.31E-06,2.41E-05,9.79E-06,0.999173045,1.64E-05,0.000297979,1.79E-06,"breast cancer, na, ductal"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",8.29E-10,5.56E-10,5.95E-09,2.15E-09,6.03E-07,9.57E-10,1.85E-08,6.91E-09,6.50E-09,1.64E-09,6.31E-09,4.87E-09,5.15E-10,0.999996543,1.35E-05,3.65E-06,7.16E-10,3.15E-11,1.81E-08,2.22E-07,8.79E-09,2.77E-11,1.24E-09,1.33E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",6.72E-09,9.57E-10,1.38E-10,3.28E-09,3.34E-06,2.02E-08,4.39E-08,8.65E-07,3.18E-08,2.21E-07,1.32E-08,1.50E-08,1.12E-08,3.06E-11,1.17E-12,3.89E-07,1,1.55E-07,7.41E-05,6.80E-07,6.51E-08,2.57E-09,6.95E-12,2.59E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.60E-07,3.13E-07,3.71E-09,1.19E-08,7.48E-08,2.19E-08,1.47E-08,6.47E-06,4.34E-08,4.72E-08,1.19E-08,4.93E-09,9.47E-09,4.33E-08,6.21E-10,5.09E-07,2.34E-08,8.38E-09,5.10E-09,2.05E-06,2.73E-09,6.12E-06,0.999999821,1.95E-07,"breast cancer, na, na"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.34E-09,1.34E-11,4.82E-10,6.65E-09,8.82E-07,8.64E-09,1.59E-08,7.97E-07,6.21E-09,5.54E-08,3.30E-09,7.56E-09,6.19E-09,3.33E-10,9.67E-13,8.58E-08,0.999999046,2.66E-05,9.66E-06,6.00E-06,3.11E-07,4.16E-09,3.39E-10,1.45E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",3.32E-07,5.60E-11,5.40E-10,1.83E-10,2.39E-06,3.71E-10,9.89E-09,0.000195153,4.96E-10,1.86E-09,4.49E-08,9.01E-09,4.52E-08,0.97553426,8.20E-11,2.31E-07,3.61E-06,7.09E-08,9.47E-06,2.36E-07,0.000104373,1.68E-10,7.44E-09,6.08E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",6.12E-09,6.97E-11,7.27E-12,3.14E-09,4.56E-08,9.81E-09,2.42E-11,9.87E-09,7.87E-09,1.92E-09,3.22E-09,1.49E-10,3.44E-13,0.000237323,2.05E-11,1.30E-08,0.992539644,1.88E-10,1.74E-09,5.95E-08,8.06E-09,6.80E-13,8.01E-15,6.13E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.000114149,2.52E-06,4.04E-06,1.94E-07,3.79E-06,7.12E-05,2.16E-09,0.000120244,2.78E-09,1.33E-06,1.47E-06,5.75E-10,0.967355013,1.97E-06,1.11E-06,2.74E-07,9.32E-08,3.70E-06,1.01E-07,1.34E-05,2.66E-08,5.14E-08,1.91E-09,1.77E-07,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",5.35E-10,9.55E-07,1.39E-06,2.04E-07,1.00E-06,2.55E-06,0.999995768,9.83E-06,5.34E-06,2.62E-07,5.90E-06,7.97E-07,2.91E-06,5.35E-08,2.74E-07,7.23E-07,2.82E-06,7.20E-06,7.29E-07,1.02E-06,3.60E-07,9.16E-07,1.01E-06,1.59E-06,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.999997497,5.60E-06,4.44E-05,5.07E-06,1.46E-07,2.58E-09,2.79E-10,2.55E-08,3.38E-07,7.18E-11,2.33E-08,2.53E-07,5.71E-09,8.91E-10,8.61E-06,3.00E-07,2.40E-05,4.96E-09,1.28E-07,2.35E-09,3.74E-10,1.68E-07,1.71E-06,3.09E-06,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",9.49E-06,3.85E-06,1.63E-05,7.48E-08,4.27E-06,2.46E-05,7.83E-06,0.000265216,1.84E-06,2.27E-07,8.72E-07,2.32E-05,8.17E-06,0.000467412,2.15E-07,1.68E-05,1.26E-06,4.01E-05,1.41E-05,6.12E-06,8.88E-08,1.50E-06,0.999818027,6.30E-05,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",1.40E-08,0.355353713,0.007608555,1.08E-08,3.37E-07,8.72E-11,2.06E-06,9.51E-10,6.88E-10,3.32E-09,4.40E-07,6.57E-14,1.09E-10,3.56E-06,4.98E-08,3.61E-08,2.24E-11,2.71E-08,8.56E-12,2.04E-08,3.27E-09,2.58E-09,1.63E-10,1.21E-08,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",1.18E-07,2.27E-08,3.40E-05,1.53E-09,8.39E-06,1.07E-05,8.02E-05,0.000617425,4.12E-06,2.52E-07,2.07E-07,5.39E-07,1.12E-07,0.00016235,1.77E-08,1.50E-05,0.000157303,3.62E-05,0.000942239,4.20E-05,1.97E-06,2.66E-06,0.980107307,6.14E-05,"breast cancer, na, na"
"breast cancer, in situ, ductal",6.90E-12,4.37E-05,9.82E-08,1.28E-08,1.18E-08,1.14E-06,2.78E-10,2.32E-11,2.07E-11,2.56E-10,3.10E-10,5.14E-11,8.39E-15,0.683717608,1.25E-07,4.31E-08,1.88E-08,2.15E-10,4.54E-08,5.11E-10,9.63E-10,2.74E-12,4.65E-12,5.80E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",5.68E-08,3.25E-08,1.79E-07,8.13E-07,5.34E-06,2.74E-06,3.30E-06,4.28E-07,3.69E-06,5.69E-08,9.93E-07,6.76E-07,6.83E-09,0.724327564,4.03E-05,0.001086429,0.620700717,3.45E-09,7.40E-11,9.11E-07,2.93E-07,4.51E-09,1.15E-13,2.57E-05,"breast cancer, in situ, ductal"
"benign, cyst, na",1.38E-09,2.02E-06,1.40E-06,3.65E-07,2.13E-06,1.39E-05,0.999993205,5.49E-06,2.03E-06,3.24E-07,8.06E-06,7.36E-07,4.13E-06,9.89E-08,4.86E-07,1.48E-06,3.50E-06,7.87E-06,1.00E-06,1.07E-06,3.68E-07,9.28E-07,8.24E-07,2.50E-06,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",5.28E-05,2.20E-06,0.00128447,8.03E-07,6.30E-06,2.86E-07,6.99E-07,0.000120649,4.86E-06,4.25E-07,3.37E-07,0.000116198,0.999994934,2.24E-07,2.42E-07,4.17E-07,3.28E-06,8.41E-05,3.65E-08,9.98E-06,7.37E-06,4.10E-07,0.000184539,5.31E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",5.94E-08,3.70E-08,5.06E-08,6.02E-08,1.68E-06,2.81E-07,7.38E-07,4.09E-06,3.83E-08,5.43E-07,1.83E-07,1.70E-06,3.97E-07,1.12E-10,9.68E-10,1.79E-06,0.999997616,3.64E-06,3.22E-05,1.48E-06,2.29E-09,5.19E-08,1.30E-09,2.40E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",4.74E-05,5.79E-09,1.62E-10,2.39E-09,2.29E-07,9.81E-11,7.34E-11,2.73E-09,6.37E-11,1.42E-08,7.76E-09,3.43E-09,5.03E-08,0.999998331,5.95E-07,2.12E-06,2.56E-10,9.49E-12,3.29E-08,9.80E-08,1.52E-08,4.03E-12,7.61E-10,2.02E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",4.86E-09,4.71E-06,0.000308346,2.04E-05,9.63E-06,5.47E-06,2.76E-06,9.34E-08,4.79E-05,0.870865762,2.20E-05,2.22E-08,3.30E-10,2.22E-06,6.06E-05,8.70E-06,1.08E-08,7.11E-08,5.18E-06,6.27E-06,2.87E-08,1.61E-07,4.98E-06,2.33E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
