Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, apocrine metaplasia, na",0.02905453,0.018843366,0.022975948,0.013152049,0.002674813,0.446353108,0.0028775,0.001497476,0.128417686,0.002358707,0.007686231,0.011193334,0.218804315,0.023555776,0.017444134,0.000533124,0.009394748,0.007564437,0.006068717,0.004285762,0.007672345,0.00197886,0.013141573,0.002471293,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",0.018378768,0.333966464,0.020535512,0.004591315,0.003394986,0.00948375,0.013884379,0.00190066,0.177822694,0.002993772,0.006017359,0.197412863,0.006699109,0.01931449,0.019672157,0.000676664,0.014579652,0.022362033,0.008806153,0.00543967,0.016099412,0.002511652,0.090319984,0.00313667,"atypical, atypical lobular hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.035609178,0.011878272,0.02003588,0.005258474,0.002756934,0.007059786,0.008614338,0.001543451,0.012228436,0.002431124,0.005427883,0.074606694,0.671131372,0.038799834,0.021385213,0.000549492,0.012201003,0.009658108,0.006197623,0.005831221,0.010277769,0.002039613,0.0319313,0.002547166,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.007011978,0.007142099,0.010657885,0.010592286,0.001921269,0.004587932,0.004296008,0.001067757,0.008779805,0.43903783,0.003169638,0.080441654,0.00743509,0.253142744,0.021882031,0.000380138,0.028049396,0.007873158,0.007412042,0.003575404,0.012008339,0.001411001,0.07636252,0.001762125,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.002858021,0.002512529,0.007104037,0.001215159,0.000905648,0.003210238,0.005045098,0.000507021,0.004074577,0.00079862,0.001500526,0.002776756,0.003844206,0.004589199,0.003642783,0.000180507,0.003427602,0.003473587,0.002349133,0.001451088,0.00604683,0.000670009,0.936980307,0.000836739,"breast cancer, na, na"
"breast cancer, na, ductal",0.021980338,0.017946597,0.041957792,0.009828833,0.007325344,0.023085626,0.035022061,0.004101045,0.031282574,0.006459645,0.012137029,0.020078793,0.028971633,0.083660044,0.029170867,0.001460035,0.153086498,0.028978238,0.02254553,0.012651194,0.2524409,0.013539918,0.13552168,0.006767977,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",0.001370383,4.14E-05,2.05E-05,4.00E-05,1.70E-05,2.46E-05,3.64E-05,9.35E-06,4.14E-05,1.47E-05,4.28E-05,3.66E-05,3.82E-05,0.005514149,0.000146128,3.33E-06,0.989587069,0.001709573,0.000656078,5.47E-05,0.000184786,1.24E-05,0.000382843,1.54E-05,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",0.010574259,0.145312726,0.702936649,0.003482023,0.001926766,0.002684201,0.009552396,0.001078687,0.008035516,0.001699064,0.003202083,0.003861302,0.002534858,0.009388944,0.014377351,0.000384029,0.004590177,0.016814526,0.0051902,0.003087191,0.009196407,0.001425445,0.036884829,0.001780163,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.91E-05,2.60E-05,3.46E-05,2.43E-05,2.35E-05,4.62E-05,4.71E-05,1.06E-05,6.63E-05,1.68E-05,3.16E-05,0.000781303,4.35E-05,0.044511419,0.001122673,3.79E-06,0.948463678,0.002106356,0.001850454,6.07E-05,0.000199238,1.41E-05,0.00041911,1.76E-05,"breast cancer, invasive, ductal"
"benign, cyst, na",0.011080556,0.008689206,0.025338119,0.004112401,0.003064937,0.027328996,0.748557985,0.001715885,0.015460263,0.002702727,0.005290837,0.007971478,0.017527046,0.019961517,0.012350224,0.000610881,0.015359478,0.009855217,0.007870212,0.004910844,0.019778075,0.002267478,0.025364019,0.002831734,"benign, cyst, na"
"breast cancer, invasive, ductal",0.009099148,0.002184034,0.002787888,0.005886146,0.000961431,0.001578299,0.002125323,0.000534321,0.003327594,0.000841621,0.001771261,0.002558895,0.072157927,0.032419503,0.004739072,0.000190227,0.798480511,0.02258173,0.01740578,0.001830759,0.004681665,0.000706086,0.010268862,0.000881794,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.005856222,0.004397064,0.884838402,0.003730382,0.001629877,0.004512172,0.008099103,0.000912476,0.007292287,0.001437261,0.002708685,0.00538907,0.00468215,0.009339061,0.007649368,0.000324855,0.003005547,0.00544729,0.003364939,0.002814869,0.009766989,0.001205803,0.020090042,0.001505864,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.013705298,0.013694748,0.033633646,0.010651199,0.003173762,0.015634315,0.015851529,0.00177681,0.017069887,0.715426743,0.005303469,0.010958097,0.029278442,0.011931952,0.015702737,0.000632571,0.009234919,0.010512627,0.008232328,0.005085211,0.01571629,0.002347988,0.031513207,0.002932279,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",0.004609986,0.000508757,0.00022952,0.000167158,0.000127078,0.000221787,0.000363015,7.11E-05,0.000360273,0.00011206,0.000210549,0.000256694,0.000360477,0.04720119,0.001267239,2.53E-05,0.933289051,0.001393645,0.001787949,0.00023656,0.005544805,9.40E-05,0.001444391,0.000117409,"breast cancer, invasive, ductal"
"benign, cyst, na",0.014445141,0.013020474,0.022989664,0.016123489,0.00336682,0.010600365,0.334876359,0.001586083,0.014113211,0.003997469,0.006648739,0.006277293,0.462702543,0.017267387,0.015391892,0.000564669,0.009252263,0.008962411,0.006368807,0.004539352,0.010704584,0.00209595,0.011487722,0.002617521,"benign, usual ductal hyperplasia, na"
"atypical, atypical lobular hyperplasia, na",0.021832598,0.568711162,0.038983624,0.006837351,0.005168383,0.013252573,0.02759272,0.002893485,0.023808885,0.004557593,0.008589313,0.012663911,0.016025288,0.022938199,0.029096197,0.001030124,0.015078381,0.030309344,0.013406117,0.008281125,0.028884448,0.003823634,0.091460153,0.004775134,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",0.008990276,0.00721667,0.020261647,0.009609947,0.00279637,0.778976858,0.006590386,0.001401772,0.01014703,0.002207962,0.004171358,0.00694667,0.010638013,0.01850416,0.009648056,0.000499052,0.015703149,0.008771557,0.00642948,0.004011858,0.01910485,0.00185239,0.043206982,0.002313353,"benign, apocrine metaplasia, na"
"breast cancer, na, na",0.001188207,0.001131632,0.002953464,0.000505196,0.000376518,0.001334639,0.002097473,0.000210791,0.001693983,0.000332022,0.000623836,0.001154422,0.001598208,0.001907935,0.001514467,7.50E-05,0.001425007,0.001444125,0.000976639,0.000603282,0.002513937,0.000695943,0.973295391,0.00034787,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.236332089,0.544766486,0.005746467,0.003613866,0.00150991,0.000911219,0.041067813,0.000845313,0.007581976,0.001331472,0.002919551,0.001536851,0.057702851,0.02149942,0.011991328,0.000300944,0.009873392,0.013471416,0.009723565,0.002419278,0.006796796,0.00111705,0.015545956,0.001395025,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.02045529,0.016589755,0.028892279,0.010571275,0.003517927,0.008976097,0.015596602,0.001763477,0.013854433,0.710058331,0.005219003,0.008587794,0.011932304,0.016432507,0.01519849,0.000627824,0.011867141,0.012081534,0.008170554,0.005047052,0.018909307,0.002330369,0.050410513,0.002910275,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",0.004164067,0.001555804,0.004095521,0.001374813,0.000856401,0.104791179,0.001989755,0.00047595,0.043195549,0.00074968,0.001408573,0.002053055,0.002166654,0.722189605,0.011500103,0.000169445,0.013086414,0.003658626,0.005011794,0.002273824,0.006336553,0.00062895,0.065482229,0.000785463,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",8.22E-06,5.47E-06,6.26E-06,7.18E-06,3.61E-06,1.17E-05,6.87E-06,1.99E-06,8.27E-06,3.20E-06,5.87E-06,9.22E-06,7.97E-06,0.002840551,2.51E-05,7.09E-07,0.991758168,0.000461594,0.004512531,1.23E-05,2.71E-05,2.63E-06,0.000270163,3.28E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",0.192324445,0.424952567,0.004424139,0.002527538,0.001157864,0.043158375,0.000720969,0.000648222,0.004367791,0.00102103,0.002167232,0.033349197,0.089693442,0.060361199,0.097109333,0.000230777,0.009049169,0.012968759,0.003364413,0.001999682,0.003554347,0.000856602,0.008923096,0.001069765,"atypical, atypical lobular hyperplasia, na"
"benign, cyst, na",0.032130074,0.017616414,0.031439789,0.011271322,0.003706255,0.018072009,0.112592764,0.002074922,0.283698946,0.003268254,0.007166384,0.007252523,0.334288299,0.024239734,0.019007506,0.000738704,0.015407459,0.013611293,0.009390005,0.006400866,0.017650576,0.002741933,0.022809757,0.003424255,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0.008556463,0.004363403,0.011078437,0.002803644,0.00192462,0.005482668,0.009615291,0.001069619,0.008580962,0.001684781,0.003165534,0.004842934,0.007258061,0.022639869,0.007299186,0.000380801,0.377592236,0.025699666,0.021649566,0.003952644,0.030216454,0.001413462,0.436964303,0.001765198,"breast cancer, na, na"
"atypical, fibroadenoma, na",0.004448649,0.003910874,0.894891322,0.001891455,0.001409685,0.003329825,0.007631614,0.000789203,0.005741772,0.00124309,0.002335642,0.003620371,0.003236887,0.007548694,0.005670169,0.000280968,0.00533523,0.005406807,0.00365654,0.00225869,0.00854235,0.001042902,0.024474919,0.001302425,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.001915988,0.001720236,0.004136603,0.001075608,0.00067375,0.001973419,0.002254277,0.000374441,0.003149441,0.00058979,0.001111528,0.001976532,0.00274232,0.856555462,0.00411009,0.000133307,0.040648878,0.003004168,0.003935823,0.001367237,0.005160924,0.00049481,0.060277555,0.000617942,"breast cancer, in situ, ductal"
"breast cancer, na, na",0.013326448,0.012174333,0.038009953,0.005627355,0.004194019,0.016614921,0.023363655,0.002347994,0.020978127,0.003698377,0.006970022,0.013889239,0.021062266,0.017978108,0.017717183,0.000835921,0.01229189,0.014321804,0.010878743,0.006719934,0.026069695,0.003102787,0.703952312,0.003874907,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.022847801,0.019937573,0.01496176,0.004769152,0.001920422,0.006893774,0.00397124,0.001075136,0.01031106,0.00169347,0.005548796,0.094391264,0.754829526,0.008878222,0.007872851,0.000382764,0.006998346,0.00598978,0.00612039,0.003077027,0.006467232,0.001420752,0.007867442,0.001774302,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.000132614,5.49E-05,6.16E-05,0.002575128,3.13E-05,0.003829421,4.33E-05,1.74E-05,0.000110521,2.74E-05,7.96E-05,9.12E-05,9.34E-05,0.971363366,0.001838609,6.19E-06,0.012460074,0.000263185,0.00032047,9.76E-05,0.000306975,2.30E-05,0.006144257,2.87E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.00510496,0.003828618,0.007996982,0.002155113,0.00170132,0.005361665,0.007011025,0.000952473,0.005981463,0.001500261,0.00281884,0.004663324,0.006384378,0.007729413,0.006389333,0.000339095,0.820507228,0.019354355,0.022981992,0.002938255,0.039346181,0.001258658,0.022123165,0.001571871,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.005884435,0.005662431,0.854870737,0.002792383,0.001840058,0.008107488,0.006418712,0.001030144,0.008327637,0.001622602,0.003065476,0.019198345,0.009994526,0.008467672,0.008460521,0.000366747,0.006067939,0.006845732,0.00458294,0.002948262,0.006658593,0.001361297,0.023725485,0.001700052,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",0.003947081,0.002759479,0.006029075,0.001691503,0.001345151,0.003955725,0.005598247,0.000747576,0.004722388,0.001177523,0.002212448,0.003466533,0.004446651,0.008081053,0.004315943,0.000266148,0.866776288,0.021388318,0.02277665,0.002567441,0.01039647,0.000987894,0.01911075,0.001233729,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.002858021,0.002512529,0.007104037,0.001215159,0.000905648,0.003210238,0.005045098,0.000507021,0.004074577,0.00079862,0.001500526,0.002776756,0.003844206,0.004589199,0.003642783,0.000180507,0.003427602,0.003473587,0.002349133,0.001451088,0.00604683,0.000670009,0.936980307,0.000836739,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",0.02770528,0.010568245,0.023450859,0.005488507,0.002951031,0.008638615,0.00845169,0.001652115,0.011742999,0.004163892,0.006229461,0.012943269,0.687355161,0.042465072,0.024077967,0.000588178,0.029477691,0.021087129,0.032327622,0.005096562,0.008708287,0.002183209,0.019920634,0.002726495,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.917844117,0.003583074,0.001373814,0.001480195,0.000372304,0.000965903,0.000711944,0.000208432,0.001370388,0.000468475,0.000665529,0.001958337,0.002037006,0.027898466,0.002199134,7.42E-05,0.001049653,0.00129655,0.000650157,0.000642985,0.001837907,0.000275435,0.030692125,0.000343976,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.047518209,0.028843591,0.033183545,0.014351767,0.004944039,0.009540738,0.015822381,0.002767888,0.02304271,0.004359761,0.009626036,0.017184641,0.550939322,0.055172864,0.023555988,0.00098541,0.036668099,0.016443919,0.016091315,0.008538575,0.036367465,0.003657661,0.035826106,0.00456786,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.000784763,0.000596994,0.001436505,0.000393015,0.000295065,0.000733448,0.001411517,0.000163984,0.001240619,0.000258295,0.00048531,0.000760399,0.000944881,0.899992704,0.002872941,5.84E-05,0.024577355,0.001794712,0.002647306,0.000598773,0.002888279,0.000216699,0.054577243,0.000270624,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",0.04461015,0.010211133,0.001486053,0.872566581,0.000537993,0.000823638,0.001074375,0.000301192,0.001560209,0.000484465,0.000891377,0.003181725,0.001207668,0.012281806,0.011896388,0.000107229,0.008053331,0.007558978,0.008320409,0.001001496,0.002005981,0.000398014,0.008942527,0.000497059,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.008455672,0.002096287,0.003194752,0.000806359,0.000342625,0.000315088,0.000814362,0.000191816,0.001632225,0.000302134,0.000714409,0.000652546,0.968404949,0.002807525,0.001626641,6.83E-05,0.001566157,0.001033181,0.000724001,0.000548976,0.001409277,0.000253478,0.001722842,0.000316555,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",0.024059931,0.019469235,0.047024615,0.010565509,0.007874383,0.024957798,0.037646987,0.004408421,0.033627223,0.006943802,0.013046706,0.02158371,0.031383231,0.078440182,0.03237959,0.001569465,0.121434145,0.031605378,0.024235331,0.013599408,0.250923604,0.005825565,0.150120646,0.007275241,"breast cancer, na, ductal"
"breast cancer, na, na",0.002858021,0.002512529,0.007104037,0.001215159,0.000905648,0.003210238,0.005045098,0.000507021,0.004074577,0.00079862,0.001500526,0.002776756,0.003844206,0.004589199,0.003642783,0.000180507,0.003427602,0.003473587,0.002349133,0.001451088,0.00604683,0.000670009,0.936980307,0.000836739,"breast cancer, na, na"
"breast cancer, in situ, ductal",0.007596122,0.003862122,0.009582551,0.002884128,0.002766275,0.007509228,0.008495834,0.001260655,0.007885189,0.001985685,0.003991148,0.00902098,0.009116994,0.603807747,0.044551935,0.000448813,0.11308948,0.023182871,0.05025728,0.004550069,0.013877548,0.001665909,0.066530965,0.002080466,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.001493148,0.001024654,0.002280749,0.000639882,0.000508859,0.001496418,0.00211777,0.000282802,0.00178644,0.000445447,0.000836951,0.001311361,0.001643682,0.002422236,0.001632685,0.000100682,0.945473969,0.012738805,0.008791972,0.000968971,0.003932898,0.000373712,0.007229193,0.000466709,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.001274949,0.001120827,0.003169076,0.000542076,0.000404005,0.001432071,0.002250593,0.00022618,0.001817649,0.00035626,0.000669377,0.001238697,0.001714881,0.002047219,0.001625027,8.05E-05,0.001529036,0.00154955,0.001047936,0.000647323,0.002697461,0.000746749,0.971439362,0.000373265,"breast cancer, na, na"
"breast cancer, na, na",0.002858021,0.002512529,0.007104037,0.001215159,0.000905648,0.003210238,0.005045098,0.000507021,0.004074577,0.00079862,0.001500526,0.002776756,0.003844206,0.004589199,0.003642783,0.000180507,0.003427602,0.003473587,0.002349133,0.001451088,0.00604683,0.000670009,0.936980307,0.000836739,"breast cancer, na, na"
"breast cancer, invasive, ductal",0.001765495,0.00121155,0.002696753,0.000756595,0.000601675,0.001769362,0.002504048,0.000334384,0.002112284,0.000526696,0.000989609,0.00155055,0.001988949,0.002864048,0.001930485,0.000119046,0.934395194,0.016340509,0.010187803,0.00116302,0.004650252,0.000441877,0.008548218,0.000551836,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.004345958,0.003257832,0.008186661,0.00190231,0.001428202,0.004478593,0.009361393,0.001986241,0.006676121,0.001250225,0.002497688,0.00397465,0.005983135,0.823287845,0.008648465,0.000282581,0.037821066,0.006660613,0.008667927,0.00379201,0.014386684,0.001048888,0.038765222,0.001309901,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.26E-05,7.27E-06,6.07E-06,1.41E-05,5.44E-06,0.000455283,5.91E-06,3.00E-06,0.000175301,4.73E-06,1.37E-05,2.36E-05,7.21E-06,0.036811754,0.000138252,1.07E-06,0.96135956,0.000499536,0.0002083,2.02E-05,6.64E-05,3.97E-06,0.000131423,4.95E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.028745571,0.012390541,0.016605496,0.005353074,0.002030998,0.116257831,0.003867708,0.002845339,0.008821481,0.001790979,0.005836192,0.004886604,0.717999458,0.018433664,0.008893598,0.000404804,0.011840835,0.0062371,0.004389813,0.0032542,0.007849883,0.001502558,0.007885944,0.001876465,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",0.010880351,0.009565081,0.027847249,0.004626054,0.003447758,0.012221226,0.728399575,0.001930205,0.015511724,0.003040308,0.005933627,0.009237403,0.014634712,0.017986117,0.013867904,0.000687182,0.013048722,0.013223781,0.008943039,0.005524226,0.020631295,0.002550694,0.053076241,0.003185427,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.893347502,0.0066717,0.000870808,0.080147989,0.00021035,0.000275355,0.000527159,0.000117763,0.000872723,0.000185491,0.000351503,0.000587684,0.000351123,0.003274663,0.00230071,4.19E-05,0.000699565,0.000559709,0.000350471,0.000363284,0.001592568,0.00015562,0.005949791,0.000194345,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",0.040337749,0.0341429,0.065668605,0.012471529,0.009294926,0.029779313,0.048931122,0.005203703,0.037679691,0.008196465,0.015400342,0.027774055,0.032321826,0.067012183,0.04212622,0.001852597,0.039954934,0.040717803,0.02609098,0.016052743,0.065117501,0.006876498,0.318408728,0.008587699,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.014777984,0.239460558,0.439325362,0.004367016,0.001409151,0.053588379,0.069575816,0.000788904,0.00517499,0.001242619,0.003102619,0.001677187,0.115629613,0.00884401,0.008421988,0.000280862,0.00497565,0.007781381,0.003299073,0.002257835,0.004579792,0.001042507,0.007094585,0.001301932,"atypical, fibroadenoma, na"
"breast cancer, na, na",0.021931216,0.019050278,0.05770259,0.009913571,0.007388499,0.026189912,0.038895156,0.004136402,0.031793028,0.006515339,0.012241668,0.02265347,0.02883213,0.052458372,0.033485968,0.001472622,0.058629695,0.040493753,0.030918831,0.013056763,0.051761646,0.005466103,0.418186486,0.006826327,"breast cancer, na, na"
"breast cancer, in situ, ductal",0.000213324,0.004480973,0.003764095,0.001958984,4.46E-05,0.004637358,5.37E-05,2.48E-05,0.000146,3.90E-05,7.37E-05,7.27E-05,4.08E-05,0.971065164,0.00362192,8.82E-06,0.006228421,0.000934784,0.000323313,0.000130532,0.000316593,3.27E-05,0.001746497,4.09E-05,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",0.01816711,0.014837557,0.020675873,0.006081101,0.004874357,0.01179802,0.021032209,0.002443432,0.01741498,0.003848701,0.007231327,0.01308453,0.013942709,0.449084044,0.158219576,0.000869899,0.075769007,0.017420029,0.012128155,0.00753767,0.04654194,0.003228904,0.069736287,0.004032408,"breast cancer, in situ, ductal"
"benign, cyst, na",0.005550712,0.005070835,0.016301643,0.002343897,0.001746886,0.006920422,0.868487,0.000977983,0.008737777,0.001540442,0.003015557,0.005055304,0.008772825,0.007709058,0.007276171,0.000348177,0.005119799,0.005965296,0.004531197,0.002798977,0.00973176,0.001292368,0.01909215,0.00161397,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",0.035741251,0.015693389,0.04024047,0.0071202,0.004006822,0.008020147,0.013578855,0.002243193,0.019325072,0.003533303,0.00745875,0.010694921,0.681290686,0.030306546,0.01996395,0.000798611,0.00922748,0.012609656,0.007466354,0.00691996,0.021388987,0.002964297,0.035704911,0.003701954,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0.01707715,0.011622149,0.027999358,0.006931029,0.005511832,0.016628325,0.022939134,0.003063235,0.019350249,0.004824969,0.009065632,0.014204315,0.018219005,0.037312161,0.025618253,0.001090558,0.39364472,0.076735787,0.148736447,0.010495638,0.033681449,0.004047951,0.086145349,0.005055273,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.046661783,0.00227695,0.000757236,0.00064756,0.000340894,0.001355737,0.000502914,0.000189454,0.000830568,0.000298413,0.000628035,0.000856098,0.02740497,0.784684062,0.003424098,6.74E-05,0.071749635,0.004298695,0.041005626,0.001063839,0.002049251,0.000250357,0.008343535,0.000312657,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",0.013822475,0.013406859,0.031887069,0.010695615,0.003151963,0.012473717,0.016954785,0.001764606,0.015412735,0.710512817,0.005634438,0.01176727,0.018116124,0.019074097,0.016331246,0.000628226,0.01033479,0.01059569,0.008175784,0.005050283,0.016010912,0.002331861,0.042954393,0.002912138,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.026825907,0.023154529,0.068467148,0.013121468,0.009851238,0.03274484,0.051481109,0.005474888,0.042080816,0.008623614,0.016292023,0.030164463,0.037907064,0.064209722,0.037772197,0.001949143,0.064642653,0.058605921,0.038390514,0.018802702,0.071024112,0.007234859,0.262143761,0.009035237,"breast cancer, na, na"
"breast cancer, in situ, lobular",0.014183827,0.013560032,0.037264794,0.007406418,0.005519939,0.018139876,0.028790113,0.003090301,0.023420028,0.0048676,0.009145736,0.016719433,0.019873694,0.17773886,0.368658781,0.001100195,0.022520185,0.050790496,0.015494544,0.00953318,0.035545498,0.004083719,0.107452594,0.005099941,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",0.036169663,0.020518025,0.013569837,0.011483992,0.002139065,0.37000832,0.00178131,0.001197541,0.107224703,0.003018211,0.006496087,0.180205852,0.156769007,0.031792708,0.01014581,0.000426343,0.009840209,0.006794522,0.004853191,0.003427351,0.006038918,0.001582507,0.012540572,0.001976309,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.044972498,0.024025887,0.056483299,0.009701857,0.005701065,0.012035437,0.021618046,0.003191703,0.027829468,0.005027323,0.010471147,0.013021175,0.550219178,0.034252726,0.024537068,0.001136295,0.021772217,0.018331612,0.01343692,0.009134622,0.030153181,0.004217718,0.053462345,0.005267285,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",0.025837438,0.025713125,0.057706002,0.192522913,0.007221327,0.021760598,0.034746926,0.004042813,0.032489289,0.00636792,0.128351241,0.071509011,0.009438307,0.032675236,0.039573111,0.001439303,0.027330546,0.027697209,0.018731184,0.011570487,0.050308112,0.005342427,0.160953447,0.006671875,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",0.000330334,0.000540293,0.000374195,0.000289099,0.000121673,0.000249583,0.000309867,5.54E-05,0.000405503,8.73E-05,0.000164102,0.014310718,0.000469266,0.956010163,0.00092835,1.97E-05,0.008229153,0.000437639,0.000870162,0.000288867,0.000741094,7.33E-05,0.014602263,9.15E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.000115661,7.57E-05,0.000113956,5.86E-05,4.66E-05,0.00010234,0.000160084,2.59E-05,0.000153022,4.08E-05,7.66E-05,0.000107298,0.000132597,0.018254893,0.000410022,9.21E-06,0.973973691,0.001117009,0.001416854,0.000101871,0.001728789,3.42E-05,0.001701221,4.27E-05,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.005228661,0.004776626,0.887008488,0.002207905,0.001645532,0.004344061,0.00890842,0.00092124,0.007451495,0.001451066,0.002734703,0.004564646,0.004470326,0.007454053,0.006854008,0.000327976,0.004822749,0.005619191,0.004268298,0.00263658,0.009283224,0.001217385,0.020283015,0.001520328,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.008877379,0.006977767,0.016313229,0.004263162,0.003200665,0.00941229,0.015311201,0.001778789,0.013457407,0.002801809,0.00526432,0.008246692,0.010813371,0.574443936,0.0172545,0.000633276,0.100619338,0.015567016,0.017727925,0.008498061,0.034631725,0.002350604,0.118620105,0.002935545,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",0.01936065,0.016466517,0.041587438,0.008807224,0.006952724,0.024959531,0.031010469,0.003892437,0.024486465,0.006131064,0.011519653,0.021317367,0.026699077,0.026126206,0.029717332,0.001385766,0.15941596,0.067994289,0.181863219,0.012007663,0.097098179,0.005143711,0.169633165,0.006423709,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",0.023882566,0.007162818,0.019251078,0.003333448,0.001855244,0.010499807,0.006832101,0.001038646,0.010105277,0.001635994,0.003714775,0.009591516,0.818912864,0.017773623,0.01094189,0.000369774,0.003366282,0.005242559,0.00284684,0.003204088,0.006806646,0.001372532,0.028545599,0.001714083,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",0.017640455,0.015219536,0.048440672,0.011291403,0.005243081,0.020674562,0.557454884,0.002935305,0.072872996,0.004623461,0.010306119,0.015172922,0.021210112,0.023524694,0.021838602,0.001045013,0.015366497,0.017904159,0.013599875,0.008400811,0.029208768,0.003878896,0.057302926,0.004844149,"benign, cyst, na"
"breast cancer, in situ, ductal",0.006452198,0.005026273,0.012075261,0.00304287,0.003111419,0.006756518,0.0109285,0.001269626,0.009605343,0.001999817,0.003757455,0.005887297,0.007859295,0.496450931,0.013457978,0.000452006,0.097870737,0.011273461,0.013345296,0.004251368,0.022856982,0.001677764,0.258496374,0.002095271,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.00948299,0.007263591,0.018519657,0.003978059,0.002964813,0.009343528,0.014420448,0.001659831,0.012735713,0.002614436,0.004912263,0.008126562,0.011725793,0.023394512,0.011520872,0.000590925,0.737365365,0.025729112,0.008238694,0.005817332,0.034041386,0.002193405,0.040621422,0.002739228,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.010933504,0.006810117,0.013690622,0.002755272,0.001386016,0.002796458,0.003896259,0.000775952,0.007153561,0.001222219,0.002594276,0.004170787,0.894359767,0.007871113,0.006069064,0.000276251,0.005599902,0.004322973,0.003122099,0.002220767,0.005253515,0.001025392,0.010413657,0.001280558,"benign, usual ductal hyperplasia, na"
