Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"atypical, atypical lobular hyperplasia, na",0.000822277,0.849433899,3.14E-07,2.82E-07,7.87E-07,0.001571766,2.12E-07,1.44E-08,3.78E-11,3.50E-07,0.00379077,7.73E-10,5.94E-09,9.42E-07,1.44E-06,4.34E-07,2.64E-07,3.20E-06,2.08E-08,2.82E-06,1.11E-10,1.69E-06,6.20E-06,1.02E-06,"atypical, atypical lobular hyperplasia, na"
"atypical, fibroadenoma, na",3.90E-07,9.16E-07,0.924033344,6.03E-07,1.48E-07,0.031195527,1.81E-07,8.60E-09,6.15E-07,1.19E-07,9.98E-07,4.83E-06,0.000349854,5.49E-10,4.44E-09,9.86E-08,9.41E-06,2.56E-05,1.18E-10,1.69E-06,3.74E-09,2.95E-07,5.21E-07,3.37E-07,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",1.69E-07,2.59E-08,0.998880267,7.70E-08,2.25E-06,8.85E-09,2.15E-09,3.06E-08,2.28E-09,5.03E-09,5.58E-07,2.14E-09,9.01E-05,0.000655764,1.74E-08,9.15E-08,2.38E-07,9.38E-08,1.22E-08,3.66E-07,2.58E-08,1.35E-07,8.82E-08,1.13E-07,"atypical, fibroadenoma, na"
"benign, sclerosing adenosis, na",1.32E-07,8.22E-06,0.000179357,0.000252258,3.38E-07,2.75E-07,1.90E-05,3.03E-06,9.25E-06,3.12E-07,5.35E-07,0.999884367,5.66E-07,5.95E-06,4.66E-06,1.90E-07,0.000188112,2.31E-06,4.24E-07,3.42E-06,1.14E-07,2.07E-07,7.95E-06,1.08E-06,"benign, sclerosing adenosis, na"
"breast cancer, invasive, ductal",4.27E-11,5.86E-12,1.59E-09,3.38E-09,1.64E-07,2.71E-13,1.73E-08,3.00E-10,1.74E-09,6.91E-10,2.17E-09,1.51E-12,5.05E-13,1.03E-05,2.16E-12,1.11E-07,0.999931574,2.39E-11,4.07E-09,4.65E-08,5.60E-07,1.35E-08,2.59E-13,3.38E-08,"breast cancer, invasive, ductal"
"benign, cyst, na",2.98E-07,3.35E-06,7.39E-06,7.69E-07,9.84E-06,2.30E-05,0.999978006,1.34E-06,1.19E-05,3.03E-06,1.38E-05,4.69E-06,2.17E-06,8.49E-07,3.24E-06,1.01E-05,4.08E-06,2.62E-06,4.33E-06,2.75E-06,1.33E-06,5.17E-07,2.53E-06,1.14E-05,"benign, cyst, na"
"breast cancer, invasive, ductal",1.61E-10,3.83E-13,5.16E-09,2.06E-09,2.23E-07,1.03E-12,1.16E-08,2.22E-10,1.28E-08,4.49E-10,4.62E-09,7.78E-12,1.44E-11,3.03E-07,1.11E-12,2.98E-07,0.999997139,2.00E-09,1.84E-08,4.68E-07,1.30E-05,2.83E-08,1.62E-12,6.28E-08,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",1.78E-07,1.38E-06,0.000142021,1.49E-05,9.47E-07,0.972058237,2.86E-08,7.08E-08,2.80E-05,4.05E-06,5.18E-05,1.99E-05,0.018000748,1.10E-05,8.29E-05,1.23E-05,3.33E-05,9.04E-07,1.31E-08,4.08E-05,4.04E-08,2.37E-06,1.84E-07,3.45E-06,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",0.000148033,0.019825857,7.37E-07,1.18E-07,2.58E-07,1.67E-10,1.98E-06,1.98E-07,0.090057887,2.51E-07,4.91E-06,0.004743555,1.45E-09,2.97E-06,2.98E-05,2.49E-07,1.39E-05,2.00E-05,6.80E-09,1.20E-05,1.69E-10,1.41E-06,2.33E-06,1.54E-06,"benign, papilloma, na"
"benign, usual ductal hyperplasia, na",2.45E-07,2.30E-08,1.73E-09,4.15E-09,2.17E-07,3.39E-09,1.27E-08,2.22E-08,8.16E-09,4.65E-08,5.22E-08,8.29E-07,0.986455977,0.000333134,3.98E-08,1.59E-07,1.95E-08,3.32E-09,3.62E-09,4.07E-08,3.33E-09,1.89E-08,0.0002634,1.83E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",3.31E-10,3.75E-10,2.14E-06,1.57E-06,2.91E-07,4.98E-10,4.00E-07,1.45E-10,1.51E-08,0.002000587,1.79E-06,2.04E-05,3.15E-12,1.65E-06,1.26E-06,5.52E-07,0.000118022,4.93E-08,1.50E-08,5.84E-08,9.92E-08,5.86E-08,0.029011372,1.22E-07,"breast cancer, na, na"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, na, ductal",1.74E-08,1.61E-09,6.83E-08,5.03E-07,1.94E-05,3.91E-06,3.26E-07,6.01E-06,4.07E-07,1.09E-06,5.97E-07,1.85E-06,5.17E-08,0.001134309,1.94E-11,5.50E-07,1.14E-06,7.22E-09,1.08E-07,7.39E-07,0.467399508,0.003231702,0.005041194,2.55E-06,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",1.70E-07,2.40E-12,4.33E-10,3.32E-09,2.75E-07,1.34E-11,6.97E-08,2.91E-11,5.89E-09,4.80E-10,4.38E-09,2.92E-11,7.40E-12,1.10E-08,8.46E-12,7.90E-07,0.999999881,2.81E-08,2.83E-08,4.35E-07,2.46E-07,3.60E-08,4.40E-11,1.71E-07,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",4.54E-07,0.578256249,0.063333057,1.46E-07,9.30E-07,7.37E-08,0.000424761,3.94E-08,4.23E-08,6.55E-11,1.40E-05,5.39E-09,1.34E-06,7.28E-07,3.83E-06,1.61E-06,1.77E-06,0.001573316,9.33E-07,1.32E-06,5.89E-11,9.59E-07,1.95E-05,2.68E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",2.80E-08,4.20E-11,4.17E-10,2.03E-08,1.57E-07,1.80E-13,2.97E-08,5.20E-13,2.89E-09,1.84E-10,3.44E-09,7.20E-09,1.74E-12,8.07E-07,2.81E-10,3.18E-07,0.999999583,1.58E-08,1.46E-08,3.69E-07,8.42E-10,1.96E-09,1.01E-12,2.59E-07,"breast cancer, invasive, ductal"
"benign, cyst, na",3.67E-07,4.50E-07,1.35E-05,4.78E-07,9.57E-06,0.002231362,0.999730229,3.20E-07,1.20E-05,3.34E-06,9.55E-06,1.04E-06,8.79E-07,6.20E-07,1.34E-06,4.18E-06,2.60E-06,8.88E-07,1.03E-06,1.19E-06,9.22E-05,4.89E-07,4.03E-08,9.00E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",1.81E-09,4.50E-08,7.62E-09,1.52E-06,1.03E-06,1.30E-10,2.25E-08,1.95E-08,2.43E-09,9.18E-10,2.78E-07,1.31E-07,0.002209341,7.88E-07,4.24E-11,4.81E-07,0.999985933,8.19E-08,0.000255184,3.09E-07,1.05E-09,7.43E-09,1.64E-11,7.37E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",5.75E-07,1.29E-06,0.999992073,8.36E-07,4.44E-07,3.58E-07,4.56E-07,3.40E-08,2.29E-07,9.12E-08,2.81E-07,2.99E-06,1.90E-06,5.27E-07,3.69E-07,1.20E-07,3.05E-07,5.31E-06,3.68E-09,4.51E-07,8.34E-07,8.96E-07,3.15E-06,6.70E-07,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",4.82E-07,1.90E-06,8.12E-05,0.000131734,1.24E-05,2.25E-05,3.36E-06,1.38E-07,1.33E-05,0.999459684,1.16E-05,2.55E-06,5.45E-06,2.11E-07,0.00023758,4.19E-06,1.10E-06,4.64E-07,6.07E-07,7.55E-07,5.09E-06,6.52E-06,3.89E-06,4.28E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",2.73E-10,1.40E-11,9.09E-12,4.05E-11,2.12E-08,1.12E-13,5.07E-10,5.30E-13,5.89E-11,3.60E-11,1.96E-11,4.62E-13,6.23E-13,0.915554404,4.40E-11,7.45E-09,0.000105174,5.06E-13,8.47E-11,2.28E-09,2.11E-07,6.97E-10,6.00E-10,1.41E-09,"breast cancer, in situ, ductal"
"benign, cyst, na",2.25E-08,2.48E-08,0.00019385,3.51E-06,1.62E-05,1.55E-06,0.969461858,1.78E-10,0.000133759,2.94E-07,1.69E-06,3.00E-09,0.000646445,3.73E-09,4.28E-06,2.82E-06,6.60E-09,2.98E-06,1.36E-06,9.46E-07,7.38E-08,1.51E-08,8.65E-10,9.04E-07,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",1.50E-05,0.999609351,5.60E-05,9.41E-07,2.18E-06,3.02E-06,1.22E-05,2.43E-06,1.29E-07,4.33E-07,2.82E-06,1.71E-05,6.64E-06,2.14E-06,0.000148048,2.67E-06,1.62E-05,0.001089055,2.44E-06,1.46E-05,4.44E-09,5.29E-05,6.86E-05,7.15E-06,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",8.58E-07,6.95E-08,2.69E-08,8.37E-06,9.15E-07,0.999415517,1.16E-08,5.06E-07,2.36E-08,5.21E-07,3.65E-08,1.20E-08,1.24E-07,2.49E-06,5.79E-08,1.44E-07,4.16E-07,2.54E-08,7.11E-08,7.20E-07,0.001400518,4.58E-07,8.03E-08,2.07E-07,"benign, apocrine metaplasia, na"
"breast cancer, na, na",2.30E-07,2.10E-06,5.81E-08,6.12E-06,1.11E-06,3.75E-07,2.71E-07,4.27E-05,2.45E-07,4.73E-06,4.74E-07,9.57E-07,1.91E-09,4.16E-06,1.79E-08,4.33E-07,1.29E-08,1.70E-09,5.62E-09,3.63E-07,3.38E-08,0.001863543,0.999821424,6.38E-07,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.083613962,0.85449332,1.41E-08,2.62E-06,4.56E-06,1.22E-09,4.07E-08,1.09E-08,1.57E-09,9.61E-06,1.91E-06,3.39E-11,8.62E-06,3.30E-05,4.65E-06,1.73E-06,2.35E-07,9.77E-07,7.54E-08,4.88E-06,2.51E-08,1.49E-05,3.41E-07,2.41E-06,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",4.46E-05,1.68E-05,1.11E-05,0.000109869,2.44E-05,8.85E-06,1.41E-06,2.75E-05,3.38E-06,0.999698281,2.92E-05,7.70E-08,1.67E-07,6.72E-07,2.53E-05,4.96E-06,1.87E-06,6.57E-07,2.35E-07,6.63E-07,2.07E-05,1.85E-05,2.19E-06,5.34E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",6.55E-06,1.12E-09,1.07E-08,8.49E-10,2.94E-07,9.77E-06,1.42E-10,7.91E-10,2.14E-06,7.27E-10,1.06E-07,1.52E-09,1.04E-13,0.999968171,2.76E-06,4.38E-07,2.86E-07,2.86E-11,3.82E-10,1.61E-07,1.31E-09,6.83E-07,6.43E-07,1.02E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.76E-12,1.19E-11,3.77E-09,1.43E-08,2.05E-07,3.04E-12,9.67E-09,2.65E-11,4.45E-10,4.62E-10,3.64E-09,1.93E-11,1.45E-11,1.05E-07,8.23E-13,3.45E-08,0.999998093,1.06E-10,1.75E-06,4.12E-08,7.99E-08,5.63E-09,1.31E-13,2.27E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.06E-05,0.040663581,8.53E-11,2.41E-07,3.84E-08,3.90E-08,8.27E-10,1.97E-11,6.99E-11,2.48E-10,4.05E-09,2.35E-06,8.82E-05,0.000169914,0.001366673,1.04E-07,1.17E-06,3.10E-07,2.39E-09,7.44E-07,1.78E-10,1.94E-06,1.98E-10,6.10E-07,"atypical, atypical lobular hyperplasia, na"
"benign, cyst, na",1.41E-07,4.14E-07,3.56E-05,1.97E-05,2.82E-07,1.04E-06,0.00075971,7.91E-08,0.017049231,1.75E-05,1.81E-05,4.38E-10,0.815891385,1.56E-06,3.82E-06,1.02E-05,2.39E-07,9.05E-07,6.23E-08,2.52E-05,1.32E-07,4.84E-08,2.18E-09,3.28E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",4.06E-11,3.29E-10,3.04E-06,6.00E-09,6.32E-08,4.54E-13,4.51E-10,1.35E-11,1.92E-09,1.37E-08,2.13E-09,5.27E-10,3.01E-11,3.39E-12,2.46E-12,1.82E-08,0.999999821,8.21E-08,3.04E-09,2.81E-07,4.28E-09,2.37E-09,4.05E-09,1.10E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.11E-07,8.41E-07,0.99998945,2.43E-07,1.90E-07,1.59E-08,1.04E-07,7.80E-07,4.14E-08,9.71E-09,1.48E-07,5.06E-08,1.31E-07,2.09E-07,9.01E-08,4.45E-08,3.58E-07,7.92E-07,3.24E-09,2.33E-07,3.55E-08,3.99E-07,2.15E-07,1.23E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.21E-07,2.91E-09,4.71E-07,3.73E-09,2.00E-06,2.76E-07,5.11E-08,1.29E-08,9.44E-08,3.67E-09,3.99E-07,1.40E-06,5.14E-09,0.999999464,7.25E-08,1.27E-06,6.09E-06,5.92E-10,1.23E-08,2.84E-07,1.09E-06,1.70E-07,5.15E-07,1.73E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",2.11E-07,3.41E-07,4.06E-06,4.23E-07,5.32E-07,7.28E-06,3.06E-07,5.00E-09,7.62E-07,6.59E-07,1.10E-07,6.13E-06,7.33E-08,1.65E-08,1.46E-05,5.23E-07,6.40E-09,2.71E-06,4.01E-07,9.42E-07,1.18E-08,4.47E-06,0.999952197,9.67E-07,"breast cancer, na, na"
"benign, sclerosing adenosis, na",2.87E-05,0.000516512,2.07E-05,6.49E-07,3.04E-06,1.72E-06,1.46E-07,2.48E-08,1.50E-08,1.16E-06,9.20E-08,0.002480104,0.999207437,1.67E-09,7.50E-08,5.65E-07,0.002552243,6.50E-06,1.46E-08,8.40E-07,3.82E-07,1.45E-07,1.12E-06,8.90E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",7.12E-09,1.52E-09,1.30E-12,1.54E-05,3.84E-08,4.18E-06,6.28E-09,7.78E-10,9.75E-10,1.96E-10,9.97E-08,3.65E-11,2.12E-13,0.970925212,0.000280557,3.92E-07,2.60E-07,1.34E-12,2.97E-10,4.60E-08,7.05E-08,4.49E-08,2.77E-09,2.93E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",8.50E-10,1.06E-10,3.85E-08,3.78E-08,5.09E-07,1.31E-09,2.58E-07,1.48E-09,7.12E-09,2.28E-07,4.81E-09,1.53E-08,4.37E-09,8.23E-11,1.17E-11,2.23E-07,0.999985337,5.35E-08,1.19E-05,5.45E-07,9.10E-05,3.37E-08,1.27E-08,3.15E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",7.39E-08,4.27E-06,0.999860168,4.92E-07,1.59E-07,1.25E-10,9.46E-08,1.21E-07,1.20E-05,1.94E-09,1.20E-08,9.39E-07,1.35E-08,2.63E-09,1.50E-09,3.84E-09,7.82E-05,7.31E-07,2.59E-10,5.56E-08,2.30E-08,1.57E-07,3.14E-07,5.94E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",5.91E-09,1.41E-10,4.45E-08,5.48E-08,1.13E-06,3.29E-09,5.95E-07,1.16E-07,3.53E-08,2.07E-07,2.39E-08,8.52E-09,2.54E-08,1.93E-09,2.72E-11,3.86E-07,0.99997586,5.45E-07,1.77E-05,8.51E-07,1.83E-05,1.09E-07,1.27E-10,2.72E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",3.15E-07,3.10E-07,2.68E-06,9.04E-07,7.05E-07,2.03E-07,5.29E-08,1.48E-09,1.61E-07,1.74E-06,1.69E-05,1.27E-06,0.999895632,1.62E-06,3.78E-07,1.03E-06,9.72E-07,7.47E-07,3.60E-07,9.72E-07,6.26E-08,1.31E-07,6.94E-08,1.07E-06,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.986918986,1.79E-07,5.41E-08,7.19E-08,2.83E-07,2.38E-07,2.33E-08,3.09E-09,1.52E-07,7.33E-08,2.26E-08,7.29E-09,2.95E-09,5.42E-05,9.13E-08,8.78E-07,4.57E-10,8.76E-09,3.59E-09,2.63E-07,3.40E-08,1.25E-07,0.525341988,3.44E-07,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.000753204,4.48E-05,2.78E-08,1.40E-06,7.86E-07,2.98E-08,4.71E-07,1.70E-08,3.08E-08,0.000444941,3.75E-06,4.99E-06,0.999915183,5.96E-08,6.01E-08,3.54E-06,0.000280617,6.54E-07,3.04E-09,1.74E-06,3.97E-05,6.11E-07,3.96E-08,3.11E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.46E-08,2.51E-09,1.33E-09,3.01E-09,7.15E-07,3.28E-09,1.64E-08,1.67E-07,5.27E-08,9.54E-10,2.42E-07,6.99E-09,4.85E-11,1,3.26E-07,6.39E-07,1.17E-08,1.06E-10,1.31E-09,5.97E-08,1.23E-08,1.98E-07,7.93E-07,1.22E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",7.00E-06,0.001830626,6.51E-07,0.994589269,5.24E-06,4.94E-09,1.40E-06,7.43E-10,2.79E-08,8.01E-07,4.85E-07,2.37E-06,4.54E-09,2.22E-06,0.000841509,3.87E-06,7.56E-07,1.37E-06,1.87E-05,2.38E-05,4.52E-09,8.77E-07,2.36E-06,1.43E-06,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.018405106,9.68E-05,7.26E-05,2.26E-06,9.11E-06,9.12E-07,3.95E-08,4.48E-08,3.50E-08,2.69E-06,1.51E-06,1.14E-06,0.999176562,3.71E-07,2.75E-06,3.19E-06,6.62E-07,1.95E-05,5.75E-07,6.91E-06,7.92E-06,7.78E-07,2.19E-06,7.38E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",3.27E-07,1.18E-08,1.98E-06,1.44E-06,1.11E-05,1.22E-05,6.23E-06,1.34E-06,7.62E-07,5.58E-06,6.83E-08,3.57E-06,1.49E-06,1.48E-05,7.35E-08,2.59E-06,5.04E-05,3.31E-06,5.42E-06,2.32E-05,0.999471486,9.30E-06,0.000361784,5.90E-06,"breast cancer, na, ductal"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.30E-10,1.38E-10,2.54E-07,1.10E-09,8.66E-08,5.55E-12,6.92E-08,1.11E-09,4.31E-08,3.48E-10,4.03E-08,1.89E-09,1.90E-06,0.999900401,1.48E-05,1.07E-06,8.14E-09,6.94E-10,2.97E-07,4.68E-07,6.72E-10,1.48E-08,3.65E-10,1.63E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",5.70E-09,7.76E-11,4.58E-07,6.48E-08,5.20E-06,5.03E-09,1.02E-06,5.48E-09,1.20E-07,4.95E-07,1.32E-07,3.97E-08,1.57E-09,1.77E-11,1.89E-12,4.45E-07,0.999999762,5.72E-08,2.42E-05,6.82E-07,3.54E-07,4.45E-08,6.65E-09,5.62E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",5.26E-08,1.94E-07,6.82E-08,1.49E-06,7.66E-07,3.07E-08,7.49E-08,0.000194834,1.86E-07,3.13E-06,2.54E-07,2.93E-08,7.04E-09,9.58E-06,3.19E-08,1.22E-06,4.25E-08,9.28E-09,1.40E-08,4.94E-07,7.89E-09,0.018972456,0.998634458,8.37E-07,"breast cancer, na, na"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",3.28E-09,9.12E-12,1.20E-07,1.30E-08,2.41E-07,1.12E-09,2.72E-07,1.06E-08,3.99E-08,6.45E-08,2.01E-08,5.21E-09,2.30E-08,1.12E-11,6.61E-12,1.96E-07,0.999997675,1.39E-05,9.71E-07,1.34E-06,1.75E-06,5.96E-08,6.68E-10,1.14E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.004079541,1.55E-09,8.42E-08,1.07E-09,4.00E-06,2.86E-09,7.04E-06,4.14E-05,4.27E-08,4.33E-07,6.08E-07,8.91E-08,6.08E-07,0.998920739,1.21E-09,7.24E-06,3.45E-06,1.57E-08,1.14E-06,1.55E-07,1.81E-05,2.06E-09,1.47E-07,1.54E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.87E-08,8.12E-12,4.74E-10,6.95E-10,8.23E-08,7.73E-10,1.01E-09,4.34E-12,5.81E-10,1.89E-11,1.88E-08,2.04E-12,5.12E-13,0.000588424,5.59E-11,5.03E-08,0.996041477,6.97E-12,1.34E-10,3.09E-08,1.85E-08,1.08E-09,1.44E-14,6.93E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",5.95E-05,3.04E-08,5.98E-06,4.49E-07,4.50E-07,1.82E-05,6.80E-08,0.000106288,2.86E-07,5.61E-06,1.76E-06,1.37E-07,0.986278653,7.59E-08,4.19E-09,1.69E-07,9.35E-07,2.94E-07,8.61E-10,1.21E-07,4.48E-06,1.81E-09,2.52E-08,9.16E-08,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",7.85E-08,1.39E-06,1.01E-06,2.05E-07,3.80E-06,3.26E-07,0.999993443,6.59E-06,6.80E-06,8.82E-07,7.02E-06,2.60E-07,9.95E-08,2.00E-07,3.11E-07,2.71E-06,1.76E-07,2.17E-07,7.91E-07,4.90E-07,1.81E-07,1.02E-07,7.08E-07,3.42E-06,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.9998101,0.000475166,4.95E-06,2.05E-06,2.54E-07,5.02E-08,4.27E-06,2.10E-09,2.45E-06,1.11E-09,1.02E-08,5.86E-06,4.34E-08,7.97E-07,1.01E-06,5.92E-07,8.07E-07,1.90E-08,1.75E-09,1.73E-06,8.77E-08,1.02E-07,1.36E-06,3.24E-07,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",6.25E-07,2.15E-07,7.97E-08,2.29E-07,1.88E-06,8.72E-07,7.90E-07,3.32E-05,5.10E-07,4.82E-07,4.38E-07,2.71E-06,4.80E-08,0.000130863,1.01E-07,1.59E-06,7.47E-07,3.13E-06,5.60E-07,1.62E-06,2.63E-08,2.18E-06,0.999885917,4.20E-07,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",8.84E-09,0.001548075,0.228226319,5.65E-10,8.61E-08,1.88E-10,8.88E-06,1.92E-11,5.94E-09,1.20E-09,7.51E-08,4.93E-13,2.38E-08,4.73E-07,1.43E-07,1.05E-08,3.91E-10,4.80E-08,2.94E-10,3.23E-08,9.49E-11,7.89E-09,2.60E-11,9.29E-09,"atypical, fibroadenoma, na"
"breast cancer, na, na",3.04E-07,6.00E-07,4.88E-06,7.99E-08,1.99E-06,6.26E-09,0.000292142,5.03E-05,1.43E-06,3.59E-07,2.37E-06,7.46E-07,3.11E-09,0.002361974,5.99E-08,6.02E-06,1.34E-08,6.79E-07,9.95E-05,5.81E-07,4.07E-07,3.12E-06,0.998332798,7.62E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",6.49E-12,2.63E-05,7.09E-07,1.29E-09,1.20E-07,2.34E-07,6.62E-10,3.18E-12,1.15E-11,3.52E-11,6.90E-09,1.98E-11,4.83E-13,0.960415423,1.38E-07,1.41E-08,0.000107366,2.88E-09,3.82E-09,2.62E-09,6.70E-11,9.25E-09,8.52E-13,2.56E-09,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.61E-05,5.95E-07,4.17E-07,1.88E-06,2.03E-06,7.21E-07,1.86E-06,2.68E-07,2.96E-07,1.39E-07,4.84E-07,4.73E-07,3.99E-09,0.134279341,0.002279085,0.000533076,0.973774493,4.25E-08,3.55E-11,1.72E-05,2.03E-05,4.85E-06,1.09E-11,3.60E-06,"breast cancer, invasive, ductal"
"benign, cyst, na",1.37E-07,1.08E-06,2.50E-06,3.02E-07,4.21E-06,3.16E-06,0.999993443,3.75E-07,4.06E-06,1.24E-06,7.52E-06,1.52E-06,6.93E-07,2.73E-07,1.25E-06,4.59E-06,8.58E-07,4.60E-07,2.72E-06,5.49E-07,3.70E-07,1.39E-07,1.34E-06,5.02E-06,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",0.000128385,2.34E-06,0.000262455,6.44E-06,1.09E-05,6.10E-06,4.66E-07,2.19E-06,1.02E-06,5.36E-06,9.91E-07,0.000139528,0.999899745,2.90E-06,4.69E-06,4.29E-06,3.81E-06,8.81E-05,5.94E-08,1.62E-05,0.000233332,3.10E-06,0.000112166,7.98E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",4.64E-08,1.74E-09,5.85E-07,3.81E-07,5.33E-06,1.12E-09,2.20E-06,1.22E-06,3.52E-07,1.81E-06,2.91E-07,1.24E-07,2.75E-10,4.57E-08,6.67E-11,4.10E-06,0.999998152,8.36E-09,2.80E-06,5.19E-07,3.93E-06,6.48E-07,1.02E-07,9.15E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",5.69E-05,4.96E-08,4.76E-12,1.59E-09,4.39E-07,1.22E-07,1.10E-09,3.28E-09,6.16E-11,1.10E-09,4.31E-07,9.77E-11,6.83E-09,0.999999285,2.72E-07,4.96E-07,2.61E-11,3.08E-11,4.60E-07,9.20E-09,6.88E-09,2.75E-08,7.66E-09,7.37E-08,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",2.68E-07,3.07E-07,6.37E-05,4.01E-05,6.56E-06,2.94E-05,2.95E-06,1.18E-07,6.65E-05,0.975133181,1.37E-05,1.10E-07,8.73E-08,5.26E-07,0.000559785,2.93E-06,1.35E-07,8.14E-07,2.35E-06,5.28E-07,9.15E-07,6.17E-06,6.22E-05,4.87E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
