Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, apocrine metaplasia, na",0.018986762,0.012119737,0.01307485,0.00821708,0.001680035,0.560578525,0.001333666,0.001299858,0.141642272,0.001296175,0.005266143,0.007508942,0.159172297,0.016056035,0.016203405,0.000452954,0.005329649,0.005467124,0.004181219,0.002820923,0.006274273,0.001676688,0.007321279,0.00204006,"benign, apocrine metaplasia, na"
"atypical, atypical lobular hyperplasia, na",0.010714175,0.384890348,0.012722111,0.003020388,0.00213162,0.006323199,0.008084696,0.001649253,0.1730946,0.00164458,0.003781412,0.245135799,0.003926948,0.014185234,0.012967905,0.000574706,0.00820272,0.010860696,0.00554623,0.003579172,0.011496309,0.002127373,0.070751995,0.002588418,"atypical, atypical lobular hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.021594221,0.007522012,0.013573267,0.003596285,0.001912548,0.004035423,0.004893649,0.001479756,0.009594955,0.001475563,0.003828224,0.072425753,0.751297534,0.031030934,0.013884035,0.000515641,0.009691828,0.006344498,0.004573816,0.004622654,0.008998772,0.001908738,0.018877577,0.0023224,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.004628638,0.00361577,0.005799944,0.0074074,0.001150045,0.003077267,0.002396816,0.0008898,0.006144251,0.443765074,0.002040136,0.065756001,0.004515265,0.311360061,0.018027805,0.000310063,0.018078404,0.005113195,0.005208055,0.002323128,0.00873103,0.001147754,0.077117711,0.001396495,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.001762327,0.001397494,0.00408279,0.000809599,0.000571369,0.001913611,0.002858008,0.000442074,0.002848686,0.000440821,0.001013587,0.001925775,0.00224731,0.002980584,0.002395927,0.000154047,0.001696878,0.001965819,0.001486637,0.000959378,0.003914755,0.000570231,0.960868299,0.000693812,"breast cancer, na, na"
"breast cancer, na, ductal",0.006331321,0.004588476,0.010626245,0.002875412,0.002029304,0.006233466,0.009079502,0.001570091,0.009798902,0.001565642,0.003599909,0.006087503,0.007762684,0.022583636,0.008771282,0.00054712,0.105253249,0.007931265,0.006443832,0.003656604,0.72591871,0.010101471,0.034180153,0.002464177,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",0.001208554,1.26E-05,5.69E-06,1.23E-05,4.45E-06,7.10E-06,9.95E-06,3.44E-06,1.13E-05,3.43E-06,1.43E-05,1.09E-05,9.65E-06,0.004050602,5.65E-05,1.20E-06,0.993249893,0.000593159,0.000422522,1.74E-05,5.45E-05,4.44E-06,0.000231045,5.40E-06,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",0.005231067,0.130946845,0.779480696,0.002509174,0.001064843,0.001439459,0.005106833,0.000823878,0.00521279,0.000821544,0.00188899,0.002542323,0.001051848,0.005611937,0.008861165,0.000287092,0.001884369,0.007107208,0.002770599,0.001787962,0.005963066,0.001062721,0.025250452,0.001293035,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",5.22E-05,7.08E-06,1.08E-05,7.25E-06,6.16E-06,1.40E-05,1.49E-05,3.96E-06,2.16E-05,3.95E-06,9.08E-06,0.00037179,1.65E-05,0.022680329,0.000956026,1.38E-06,0.973115802,0.001069179,0.001422529,1.92E-05,6.09E-05,5.11E-06,0.000124421,6.21E-06,"breast cancer, invasive, ductal"
"benign, cyst, na",0.008176545,0.005914444,0.01854133,0.003402522,0.002401308,0.018270385,0.807868063,0.001857914,0.013329149,0.001852649,0.004438209,0.006648961,0.012250456,0.015023019,0.010575378,0.000647416,0.00998651,0.007814273,0.006247929,0.004032003,0.017070539,0.002396524,0.018338697,0.0029159,"benign, cyst, na"
"breast cancer, invasive, ductal",0.003717772,0.000892002,0.001219555,0.004961984,0.000426517,0.000592039,0.001078355,0.00033,0.001749059,0.000329065,0.000853731,0.001243306,0.062282879,0.018049024,0.002317814,0.000114993,0.861044526,0.012449569,0.015681278,0.000861578,0.002242417,0.000425667,0.006619197,0.000517918,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003698093,0.002405482,0.925349057,0.002524395,0.001056448,0.002288852,0.004960254,0.000817383,0.005390825,0.000815067,0.001874098,0.004050656,0.002345808,0.005029665,0.005125943,0.000284829,0.001453774,0.003678405,0.002005341,0.001903613,0.006648121,0.001054343,0.013956538,0.001282841,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.008793011,0.007987329,0.018022913,0.008345784,0.002108459,0.009696205,0.009727423,0.001631334,0.012492831,0.813586056,0.003740326,0.006853326,0.016787214,0.007495609,0.011780823,0.000568461,0.00467673,0.006615524,0.005485969,0.003540284,0.010901009,0.002104258,0.024498921,0.002560294,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",0.0009372,4.43E-05,1.93E-05,1.46E-05,1.03E-05,1.79E-05,3.65E-05,7.98E-06,2.96E-05,7.95E-06,1.83E-05,2.25E-05,2.61E-05,0.011645393,0.000151669,2.78E-06,0.981074512,0.000137619,0.000274506,1.99E-05,0.005299674,1.03E-05,0.000178565,1.25E-05,"breast cancer, invasive, ductal"
"benign, cyst, na",0.012853412,0.011239324,0.023869753,0.018584544,0.003268705,0.01027185,0.475327581,0.002235075,0.01613511,0.003490007,0.006921752,0.006755342,0.311872035,0.017842881,0.015975503,0.000778843,0.00888932,0.009063869,0.006908454,0.00485051,0.01338426,0.002883025,0.013090789,0.003507835,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",0.013818278,0.694300771,0.024978824,0.005107773,0.003604779,0.009432193,0.017288001,0.00278905,0.018476106,0.002781147,0.00639474,0.01015155,0.010597564,0.016551228,0.022802683,0.000971884,0.008349629,0.017371628,0.009379221,0.006052732,0.020186577,0.003597597,0.070638992,0.004377269,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",0.004722292,0.0035338,0.009736374,0.004915876,0.001523617,0.874586463,0.002987477,0.001110273,0.006514426,0.001107126,0.002545636,0.004513314,0.00517611,0.010771974,0.006017397,0.00038689,0.007990506,0.004760327,0.003733706,0.002409488,0.011514436,0.001432141,0.026267856,0.001742515,"benign, apocrine metaplasia, na"
"breast cancer, na, na",0.000692226,0.000569385,0.001603684,0.000318003,0.000224429,0.000751649,0.0011226,0.000173643,0.001118938,0.000173151,0.000398128,0.000756427,0.000882723,0.001170747,0.000941099,6.05E-05,0.000666518,0.000772156,0.000583938,0.000376835,0.001537681,0.001117161,0.983716071,0.000272523,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.142502904,0.715570033,0.00372332,0.002486794,0.000795254,0.000469824,0.035116594,0.000615295,0.004449926,0.000613551,0.001658465,0.000931899,0.033038907,0.014065511,0.007464657,0.000214408,0.004490453,0.006188317,0.00593339,0.001335299,0.004985927,0.000793669,0.011589786,0.000965674,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.009273288,0.006733367,0.012489418,0.006581605,0.001765443,0.004795349,0.007754731,0.001286493,0.008290057,0.842607796,0.002949675,0.004785636,0.006010566,0.008673898,0.008846043,0.000448297,0.004938141,0.005720797,0.004326314,0.002791919,0.009410911,0.001659449,0.035841707,0.002019085,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",0.002524105,0.000916499,0.002264717,0.000932479,0.000524621,0.120995045,0.001025198,0.000405904,0.046533119,0.000404754,0.000930658,0.001520454,0.001432807,0.738442063,0.010526547,0.000141443,0.007943029,0.002286007,0.00396169,0.001710529,0.004989584,0.000523576,0.048428349,0.000637046,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.57E-06,1.13E-06,1.77E-06,1.61E-06,6.97E-07,3.38E-06,1.60E-06,5.39E-07,2.03E-06,5.38E-07,1.24E-06,2.01E-06,1.92E-06,0.00020579,6.78E-06,1.88E-07,0.99545753,0.000191159,0.004030932,2.94E-06,4.49E-06,6.96E-07,7.88E-05,8.47E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",0.210898995,0.320247889,0.002627029,0.001108594,0.000569061,0.033658706,0.000280153,0.000440288,0.002127826,0.00043904,0.001139053,0.039497212,0.064429097,0.031329047,0.265386969,0.000153425,0.005108562,0.006138441,0.001662765,0.001025392,0.002733935,0.000567928,0.00773954,0.000691009,"atypical, atypical lobular hyperplasia, na"
"benign, cyst, na",0.022106556,0.009286297,0.021724271,0.008198271,0.002585378,0.013379959,0.115159266,0.002000331,0.360917836,0.001994662,0.005391687,0.005385517,0.335246056,0.016603256,0.014291998,0.000697043,0.009480164,0.009557266,0.006994339,0.004658595,0.013848396,0.002580228,0.014773059,0.003139416,"benign, papilloma, na"
"breast cancer, invasive, ductal",0.007786566,0.004066,0.010849458,0.00296747,0.001911276,0.005688183,0.009110224,0.001478772,0.009529085,0.001474582,0.003390532,0.005542788,0.007318996,0.034738053,0.007589974,0.000515299,0.319405735,0.024022657,0.029982109,0.003910626,0.061827019,0.001907469,0.442666322,0.002320856,"breast cancer, na, na"
"atypical, fibroadenoma, na",0.002718107,0.002155411,0.931865633,0.001248676,0.000881245,0.001793288,0.00440802,0.000681828,0.004196405,0.000679895,0.001563296,0.002518124,0.001614969,0.005079472,0.003695333,0.000237592,0.002617162,0.00303196,0.0022929,0.001479687,0.005286686,0.00087949,0.018004626,0.001070093,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.00269777,0.001971461,0.004645451,0.001363842,0.000898569,0.00262335,0.002539763,0.000695231,0.004800709,0.000693261,0.001594026,0.002805132,0.003577023,0.818515837,0.006775507,0.000242263,0.059949365,0.00438484,0.006651469,0.001815138,0.007588219,0.000896778,0.061183888,0.001091128,"breast cancer, in situ, ductal"
"breast cancer, na, na",0.010917957,0.008425913,0.027818829,0.004847344,0.003420983,0.012108941,0.017111873,0.002646846,0.018871335,0.002639345,0.006068694,0.012411864,0.015522948,0.014249713,0.015066033,0.00092233,0.007588013,0.011132472,0.008901006,0.005744124,0.023191074,0.003414168,0.76282388,0.004154087,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.016982077,0.011942926,0.009301471,0.002935944,0.001333238,0.003026805,0.002131823,0.001031538,0.007899568,0.001028615,0.004847167,0.079128146,0.816280901,0.006611853,0.006599544,0.000359454,0.004386662,0.004183182,0.004329888,0.002238621,0.005207486,0.001330582,0.005263773,0.001618946,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.73E-05,1.17E-05,1.54E-05,0.000958504,6.34E-06,0.001515185,6.93E-06,4.91E-06,2.62E-05,4.89E-06,2.04E-05,1.96E-05,2.01E-05,0.99098289,0.001093505,1.71E-06,0.003364843,5.03E-05,9.17E-05,2.22E-05,8.58E-05,6.33E-06,0.001655912,7.70E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.000943204,0.000669306,0.001425737,0.000428363,0.000302314,0.000928627,0.00132885,0.000233903,0.001232038,0.00023324,0.000536294,0.000906882,0.001156441,0.00127398,0.0012249,8.15E-05,0.905928433,0.003552691,0.007405602,0.00054474,0.065055571,0.000301712,0.003938367,0.000367099,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003711992,0.002912415,0.909190178,0.001714893,0.0011301,0.004291731,0.00289366,0.000874368,0.005816267,0.000871891,0.002004754,0.012993686,0.005049219,0.005389008,0.005195774,0.000304686,0.003074775,0.003748881,0.002825442,0.001897534,0.004502406,0.001127848,0.017106391,0.001372276,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",0.001758054,0.001180969,0.002452925,0.000826506,0.000583301,0.001756458,0.002563955,0.000451306,0.002377162,0.000450027,0.001034755,0.001691601,0.002012734,0.002665698,0.001961977,0.000157264,0.929244995,0.009555207,0.020377865,0.001178288,0.003823349,0.000582139,0.010605001,0.000708301,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.001762327,0.001397494,0.00408279,0.000809599,0.000571369,0.001913611,0.002858008,0.000442074,0.002848686,0.000440821,0.001013587,0.001925775,0.00224731,0.002980584,0.002395927,0.000154047,0.001696878,0.001965819,0.001486637,0.000959378,0.003914755,0.000570231,0.960868299,0.000693812,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",0.01476073,0.006004284,0.012544669,0.003568212,0.001756385,0.003493102,0.005179322,0.001358931,0.007919709,0.002121932,0.003602261,0.008402609,0.794365406,0.030103186,0.017682951,0.000473539,0.017901547,0.015690673,0.026636507,0.003164831,0.005927556,0.001752886,0.013456187,0.002132772,"benign, usual ductal hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.956343949,0.000828001,0.000275703,0.000550263,0.00011239,0.000223165,0.000240767,8.70E-05,0.000326067,0.000142295,0.000199376,0.000520829,0.000274716,0.010677744,0.000717385,3.03E-05,0.000280618,0.000507167,0.000174774,0.000202516,0.000947825,0.000112166,0.026088361,0.000136475,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.031933218,0.021951964,0.023036893,0.012756822,0.004244428,0.007016978,0.012776095,0.003283952,0.022676365,0.003274647,0.0085484,0.015703196,0.612126052,0.054135788,0.024229456,0.001144339,0.030653067,0.015170288,0.014983944,0.007648037,0.035511751,0.004235973,0.027804241,0.005153994,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.000601183,0.000414354,0.000947232,0.000304751,0.000215076,0.000580113,0.000962291,0.000166406,0.001038537,0.000165935,0.000381536,0.00062373,0.000739526,0.91776228,0.002819605,5.80E-05,0.019135786,0.001355048,0.002557466,0.00043446,0.002187917,0.000214647,0.046072964,0.000261166,"breast cancer, in situ, ductal"
"breast cancer, in situ, lobular",0.048211191,0.003982059,0.000583355,0.904604971,0.000227319,0.000350995,0.000503944,0.000175879,0.000641943,0.00017538,0.000403255,0.001427561,0.000448043,0.009120107,0.007564394,6.13E-05,0.003449138,0.00477033,0.004503903,0.000439567,0.000915546,0.000226866,0.006936891,0.000276033,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.003587755,0.000786907,0.001159464,0.000337013,0.000135057,8.64E-05,0.000276091,0.000104495,0.00074502,0.000104199,0.00030503,0.000299371,0.986866713,0.00124969,0.000756767,3.64E-05,0.000612773,0.000439498,0.000321512,0.000226772,0.000637126,0.000134788,0.000626851,0.000163999,"benign, usual ductal hyperplasia, na"
"breast cancer, na, ductal",0.013022013,0.009437398,0.022654232,0.005914035,0.004173793,0.012820749,0.018674362,0.003229302,0.020153997,0.003220151,0.007404151,0.012520539,0.015965985,0.04179021,0.018445326,0.001125295,0.107977778,0.016312715,0.01325342,0.00752076,0.552340686,0.004165479,0.082809627,0.005068222,"breast cancer, na, ductal"
"breast cancer, na, na",0.001762327,0.001397494,0.00408279,0.000809599,0.000571369,0.001913611,0.002858008,0.000442074,0.002848686,0.000440821,0.001013587,0.001925775,0.00224731,0.002980584,0.002395927,0.000154047,0.001696878,0.001965819,0.001486637,0.000959378,0.003914755,0.000570231,0.960868299,0.000693812,"breast cancer, na, na"
"breast cancer, in situ, ductal",0.004841161,0.002484238,0.005607384,0.002024703,0.00172027,0.004396122,0.005895694,0.00110557,0.005639968,0.001102437,0.002534853,0.006456811,0.006457224,0.686505139,0.0397324,0.000385251,0.097762182,0.018977148,0.045331124,0.003097597,0.009270741,0.001426075,0.045510661,0.001735134,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.00061573,0.000413615,0.000859098,0.000289471,0.000204292,0.000615171,0.000897984,0.000158063,0.000832563,0.000157615,0.000362406,0.000592456,0.000704928,0.000869663,0.000687151,5.51E-05,0.973821342,0.004808462,0.007137019,0.000412676,0.001339067,0.000203885,0.003714232,0.000248071,"breast cancer, invasive, ductal"
"breast cancer, na, na",0.000739935,0.000586755,0.00171421,0.00033992,0.000239896,0.000803453,0.00119997,0.00018561,0.001196056,0.000185084,0.000425567,0.000808561,0.000943561,0.001251435,0.001005959,6.47E-05,0.000712455,0.000825373,0.000624183,0.000402807,0.001643658,0.001194156,0.982615292,0.000291305,"breast cancer, na, na"
"breast cancer, na, na",0.001762327,0.001397494,0.00408279,0.000809599,0.000571369,0.001913611,0.002858008,0.000442074,0.002848686,0.000440821,0.001013587,0.001925775,0.00224731,0.002980584,0.002395927,0.000154047,0.001696878,0.001965819,0.001486637,0.000959378,0.003914755,0.000570231,0.960868299,0.000693812,"breast cancer, na, na"
"breast cancer, invasive, ductal",0.000795161,0.000534148,0.001109449,0.000373826,0.000263825,0.000794439,0.001159667,0.000204124,0.001075181,0.000203545,0.000468016,0.000765105,0.000910352,0.001123093,0.000887395,7.11E-05,0.963742614,0.008659805,0.009216834,0.000532935,0.001729287,0.0002633,0.004796602,0.000320362,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.004054465,0.002811989,0.006735519,0.00191352,0.001350454,0.004035644,0.008553232,0.005342073,0.007214963,0.001041898,0.00245468,0.00421582,0.005375891,0.819603145,0.010851864,0.000364096,0.034982581,0.007121171,0.010502325,0.004403159,0.01455888,0.001347764,0.039525028,0.001639852,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",9.89E-06,2.09E-06,1.79E-06,4.36E-06,1.38E-06,0.000236616,1.34E-06,1.07E-06,8.44E-05,1.06E-06,3.83E-06,7.52E-06,2.09E-06,0.045654908,6.43E-05,3.72E-07,0.953495324,0.00019492,0.000140785,5.81E-06,2.13E-05,1.38E-06,6.15E-05,1.68E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.016842289,0.006664921,0.009625062,0.003189247,0.001265079,0.076372117,0.001708353,0.00500435,0.006268029,0.00097603,0.003965445,0.003352316,0.815160275,0.011796214,0.006284414,0.000341078,0.007322281,0.004116788,0.00311026,0.002124177,0.006586873,0.001262559,0.005125408,0.001536181,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",0.008781581,0.00696364,0.021252906,0.004034187,0.002847102,0.009535421,0.778228343,0.002202829,0.014194849,0.002196587,0.005262147,0.00822827,0.011198224,0.014852089,0.011938776,0.000767606,0.008455451,0.009795571,0.007407834,0.004780529,0.016307753,0.00284143,0.044469826,0.003457226,"benign, cyst, na"
"atypical, flat epithelial atypia, na",0.968150496,0.001111069,0.000128491,0.025830386,3.77E-05,5.18E-05,9.08E-05,2.92E-05,0.000132011,2.91E-05,6.69E-05,0.000109422,3.26E-05,0.000645976,0.000460301,1.02E-05,0.00012065,0.000122944,5.64E-05,6.80E-05,0.000353692,3.77E-05,0.002278612,4.58E-05,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",0.037221242,0.02952702,0.053746015,0.013289009,0.009378631,0.028445322,0.044034734,0.007256335,0.042077497,0.007235773,0.016637335,0.031610277,0.031615712,0.064074837,0.043328531,0.002528571,0.032194726,0.036655147,0.026525622,0.016899366,0.059649706,0.009359951,0.345320106,0.011388442,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.006406656,0.220889285,0.55601114,0.002899005,0.000740591,0.036672577,0.051871859,0.000573002,0.003301108,0.000571378,0.001781408,0.001014527,0.08704304,0.005887415,0.005284267,0.000199671,0.00245341,0.003568949,0.00184316,0.001243516,0.003300398,0.000739116,0.004805163,0.000899297,"atypical, fibroadenoma, na"
"breast cancer, na, na",0.019877324,0.015369632,0.043611586,0.009631527,0.006797389,0.022765597,0.031915233,0.005259202,0.032822557,0.005244299,0.01205831,0.022910308,0.02600201,0.043734305,0.031403396,0.001832643,0.043800861,0.034458116,0.030839864,0.012248219,0.043232556,0.006783848,0.489147007,0.008254045,"breast cancer, na, na"
"breast cancer, in situ, ductal",3.37E-05,0.001872143,0.001693786,0.000614639,7.13E-06,0.002016146,7.47E-06,5.52E-06,2.90E-05,5.50E-06,1.27E-05,1.27E-05,5.91E-06,0.989941955,0.001387358,1.92E-06,0.001612933,0.000138457,6.04E-05,2.50E-05,9.00E-05,7.12E-06,0.000409869,8.66E-06,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",0.008334255,0.006548473,0.008891681,0.003007194,0.002253369,0.00576447,0.009495619,0.001642049,0.009521795,0.001637396,0.003764894,0.007164423,0.007129196,0.65155071,0.147785097,0.000572195,0.036347892,0.008294759,0.006002532,0.003824188,0.023124604,0.00211808,0.04264801,0.002577111,"breast cancer, in situ, ductal"
"benign, cyst, na",0.003943309,0.003043241,0.010496228,0.001750747,0.001235578,0.004373464,0.909511447,0.000955978,0.00681588,0.000953269,0.002283653,0.003843909,0.005606523,0.00514666,0.005441496,0.000333124,0.002740611,0.004020786,0.003214833,0.002074642,0.007002349,0.001233117,0.012478869,0.001500358,"benign, cyst, na"
"benign, usual ductal hyperplasia, na",0.020315679,0.00900634,0.021011043,0.004835769,0.002571721,0.003898262,0.00771924,0.001989764,0.013739723,0.001984125,0.005147647,0.007787718,0.803895473,0.016515546,0.014075004,0.000693361,0.00506146,0.008954376,0.004669397,0.004633985,0.014427614,0.002566597,0.021377265,0.003122831,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0.012147028,0.008159738,0.018874662,0.005710628,0.00403024,0.012135999,0.017715292,0.003118233,0.016424665,0.003109397,0.007149493,0.011687879,0.013906701,0.020767445,0.020690037,0.001086592,0.435500026,0.058624577,0.21694608,0.008141215,0.021498155,0.004022211,0.073659956,0.004893905,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.033663865,0.000834269,0.000227722,0.00023057,0.00010711,0.000558466,0.000174932,8.29E-05,0.000280874,8.26E-05,0.000214395,0.000326123,0.013856098,0.859354973,0.001635796,2.89E-05,0.038834658,0.001491765,0.040554378,0.000374777,0.000761846,0.000106897,0.006086412,0.000130063,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",0.008958515,0.007896454,0.017518088,0.008276087,0.002090851,0.007635604,0.011460382,0.00161771,0.011533861,0.806791723,0.00370909,0.007481469,0.009601675,0.011154354,0.011682441,0.000563714,0.005463116,0.006843395,0.005440155,0.003510718,0.012014765,0.002086686,0.034130316,0.002538913,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",0.027914248,0.020432377,0.056531206,0.014001385,0.009881389,0.032442696,0.046395291,0.007645321,0.047714267,0.007623657,0.01752921,0.033779155,0.035296153,0.055401273,0.037897576,0.002664118,0.054611322,0.051906262,0.044748534,0.019960731,0.06449037,0.009861704,0.289272815,0.011998935,"breast cancer, na, na"
"breast cancer, in situ, lobular",0.007482111,0.005847465,0.016076053,0.003932969,0.002775668,0.009076918,0.013032374,0.00214756,0.013402871,0.002141474,0.00492393,0.00935527,0.010103158,0.096795015,0.667212367,0.000748347,0.009950023,0.024445178,0.007850433,0.005001478,0.017653724,0.002770139,0.063904807,0.003370484,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",0.020859694,0.012169064,0.007452024,0.006446807,0.00121999,0.441734105,0.000765902,0.000943918,0.104460709,0.0014739,0.003918333,0.200472817,0.141640678,0.020930596,0.005828491,0.000328921,0.005431549,0.004197426,0.003036275,0.002048468,0.004387994,0.00121756,0.007553267,0.00148143,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.033864342,0.01781193,0.039361626,0.008379955,0.004701912,0.008475396,0.015822871,0.003637912,0.025937388,0.003627603,0.009242077,0.011614543,0.635697782,0.02919073,0.022438228,0.001267682,0.015668564,0.015300837,0.011701976,0.007894914,0.026615152,0.004692545,0.041344531,0.005709514,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",0.020859491,0.018734293,0.042405382,0.240079477,0.005680751,0.017863678,0.023276281,0.004395248,0.028322618,0.004382793,0.212942034,0.073434614,0.005555107,0.026687298,0.036071524,0.001531585,0.017132351,0.019544853,0.014780662,0.009538468,0.033164687,0.005669434,0.131049424,0.006898114,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",0.0001723,0.000201714,0.000160545,0.000135764,5.95E-05,0.00011353,0.000157224,3.82E-05,0.000229914,3.81E-05,8.76E-05,0.010674481,0.000235644,0.971932352,0.000647441,1.33E-05,0.004655459,0.000244254,0.000695559,0.000161023,0.000430723,4.93E-05,0.008806418,6.00E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.42E-05,8.78E-06,1.35E-05,7.13E-06,5.04E-06,1.25E-05,1.98E-05,3.90E-06,1.99E-05,3.88E-06,8.93E-06,1.30E-05,1.68E-05,0.00343042,6.15E-05,1.36E-06,0.993635476,0.000213542,0.000350903,1.09E-05,0.00196794,5.03E-06,0.000169895,6.11E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.003240241,0.00250065,0.929549456,0.001438599,0.001015282,0.002183526,0.005078477,0.000785533,0.005349233,0.000783307,0.001801072,0.003122946,0.002146502,0.004672822,0.00447131,0.00027373,0.002251977,0.003303905,0.002641648,0.001704746,0.006026367,0.00101326,0.01341271,0.001232854,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0.009135093,0.006510001,0.013798235,0.00446101,0.003148329,0.009480359,0.014086237,0.002435891,0.015202339,0.002428988,0.005585017,0.009130298,0.010863591,0.53502053,0.022107504,0.00084882,0.104413547,0.015571091,0.022284865,0.010265131,0.034304101,0.003142057,0.141953841,0.003823005,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",0.016823074,0.012736655,0.033242777,0.008151595,0.005752937,0.01926755,0.026536761,0.004451099,0.023445269,0.004438486,0.010205491,0.019390026,0.022006672,0.01823071,0.024914375,0.001551048,0.132258728,0.055737473,0.269540757,0.010366219,0.044957779,0.005741476,0.223267302,0.00698577,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",0.014089448,0.00428889,0.010378609,0.00230988,0.001228423,0.004530368,0.003647493,0.000950442,0.00709331,0.000947748,0.002458854,0.006096581,0.884239078,0.009691435,0.007371386,0.000331195,0.002071074,0.004002383,0.001755794,0.002213495,0.005724603,0.001225975,0.021861877,0.001491669,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",0.013088305,0.009712762,0.033499606,0.010160819,0.003943454,0.013605518,0.636677921,0.003051086,0.094314374,0.00304244,0.008406613,0.012268162,0.013168202,0.017269265,0.017366998,0.001063193,0.008746894,0.012832682,0.010260414,0.006621397,0.02234859,0.003935597,0.039827365,0.004788521,"benign, cyst, na"
"breast cancer, in situ, ductal",0.006236223,0.00444416,0.009763776,0.003045382,0.002747267,0.006471924,0.009616204,0.001662901,0.010378129,0.001658189,0.003812704,0.006232949,0.007416211,0.479451656,0.015430781,0.000579461,0.114444233,0.010629863,0.01590945,0.004341573,0.021863906,0.002144978,0.259108186,0.002609838,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.005078389,0.003680443,0.008523373,0.002306385,0.001627717,0.004999899,0.007282721,0.001259379,0.007859756,0.00125581,0.002887508,0.004882822,0.006226494,0.014480692,0.006941186,0.000438848,0.849722385,0.017192632,0.004603677,0.0031881,0.01773555,0.001624474,0.024225187,0.00197653,"breast cancer, invasive, ductal"
